tcode,ppstfips,ppstate,tourn_name,docno,hook_oth,fm_other_oth,location,intcode,stcode,inttime,control,siteno,cluster,sitetype,prim_op,todayt,category,perm_ver,returnt,prim1,prim2,tourn,hook,lines,fhours,bt_live,bt_art,bt_dead,fm_troll,fm_chum,fm_chunk,fm_other,party,latddmm,londdmm,miles,depth,sst,contact,proxy,catch,faxno,tifno,year,enterr,interr,permismt,filestat,month,day,intdate,tracker,batch,site_no,county,mstarea,m_index,merrflag,mprobfld,onlist,measur,id
6,51,VA,6,01,6,6,MARINE ELECTRIC,6783,51,1626,1201,1216,8,1,1,2,2,1,1610,3551,9996,2,2,3,7,0,0,1,0,1,0,0,3,3753,7450,30,1308,60,2,2,1,VAJN1201.pdf,00107797.tif,2017,0,0,0,ORIGINAL,06,03,20973,002701,0027,0011216,001,7,458,1,Q27;,Y,1,2017-002701
T501,51,VA,OC SHARK TOURNAMENT,02,6,6,LUMPY BOTTOM,6783,51,1655,1201,0039,8,1,2,2,3,6,1652,3551,9996,1,1,3,8,0,1,1,1,1,0,0,4,3727,7453,35,120,62,1,1,1,VAJN1201.pdf,00107799.tif,2017,0,0,1,ORIGINAL,06,03,20973,002702,0027,0010039,001,7,763,0,,Y,2,2017-002702
6,51,VA,6,03,6,6,LUMPY BOTTOM,6783,51,1711,1201,0039,8,1,1,2,2,6,1658,3551,9996,2,2,4,8,0,0,1,0,1,0,0,2,3727,7453,38,90,61,1,2,1,VAJN1201.pdf,00107801.tif,2017,0,0,0,ORIGINAL,06,03,20973,002703,0027,0010039,001,7,456,0,,Y,2,2017-002703
6,51,VA,6,04,6,6,LUMPY BOTTOM,6783,51,1736,1201,0039,8,1,1,2,2,1,1725,3551,3591,2,2,4,8,0,0,1,0,1,0,0,3,3727,7453,39,120,62,1,2,1,VAJN1201.pdf,00107803.tif,2017,0,1,0,ORIGINAL,06,03,20973,002704,0027,0010039,001,7,457,0,,Y,2,2017-002704
6,51,VA,6,01,6,6,CIGAR,7686,51,1635,1204,0387,2,1,1,2,2,1,1620,4711,1050,2,2,7,8,0,0,1,1,0,0,0,4,3630,7450,65,360,67,1,2,1,VAJN1204.pdf,00107808.tif,2017,0,0,0,ORIGINAL,06,03,20973,002801,0028,8100387,810,7,460,0,,Y,1,2017-002801
6,51,VA,6,02,6,6,TRIPLE ZEROS,7686,51,1728,1204,0093,2,1,2,2,3,1,1700,4711,4691,2,12,5,12,0,0,1,1,0,0,0,4,3615,7450,60,800,68,1,1,1,VAJN1204.pdf,00107810.tif,2017,0,0,0,ORIGINAL,06,03,20973,002802,0028,8100093,810,7,465,0,,Y,1,2017-002802
6,51,VA,6,03,6,DRIFTING,TRIPLE ZEROS,7686,51,1746,1204,0387,2,1,1,2,2,2,1730,4711,1050,2,12,6,5,0,1,1,1,0,0,1,4,3615,7450,55,600,68,1,2,1,VAJN1204.pdf,00107812.tif,2017,0,0,0,ORIGINAL,06,03,20973,002803,0028,8100387,810,7,464,0,,N,1,2017-002803
6,51,VA,6,04,6,6,CIGAR,7686,51,1834,1204,0387,2,1,1,2,2,1,1820,4711,1050,2,2,9,9,0,1,1,1,0,0,0,5,3630,7450,50,390,67,1,1,1,VAJN1204.pdf,00107814.tif,2017,0,0,0,ORIGINAL,06,03,20973,002804,0028,8100387,810,7,461,0,,Y,1,2017-002804
6,51,VA,6,05,6,6,CIGAR,7686,51,1901,1204,0387,2,1,2,2,3,1,1845,4711,9996,2,2,8,8,0,0,1,1,0,0,0,5,3630,7450,89,3000,72,2,2,1,VAJN1204.pdf,00107816.tif,2017,0,0,0,ORIGINAL,06,03,20973,002805,0028,8100387,810,7,463,0,,Y,1,2017-002805
6,51,VA,6,06,6,6,CIGAR,7686,51,1925,1204,0387,2,1,2,2,3,1,1815,4711,1050,2,2,8,10,0,0,1,1,0,0,0,6,3630,7450,72,750,71,1,1,1,VAJN1204.pdf,00107818.tif,2017,0,0,0,ORIGINAL,06,03,20973,002806,0028,8100387,810,7,462,0,,Y,1,2017-002806
6,51,VA,6,01,6,6,NORFOLK CANYON,7662,51,1635,2108,0387,2,1,1,2,2,2,1600,1050,4711,2,2,4,8,0,1,1,1,0,0,0,4,3705,7435,65,400,68,2,2,1,VAJN2108.pdf,00107823.tif,2017,0,0,0,ORIGINAL,06,01,20971,002901,0029,8100387,810,7,481,0,,N,2,2017-002901
6,51,VA,6,02,6,6,TRIPLE ZEROS,7662,51,1750,2108,0387,2,1,2,2,3,1,1740,4711,9996,2,2,8,8,0,0,1,1,0,0,0,4,3615,7450,75,330,68,1,2,1,VAJN2108.pdf,00107825.tif,2017,0,1,0,ORIGINAL,06,01,20971,002902,0029,8100387,810,7,482,0,,Y,1,2017-002902
6,24,MD,6,01,6,6,WASHINGTON CANYON,6783,51,1630,2109,0039,8,3,1,2,2,1,1621,3531,3551,2,2,3,6,0,1,1,0,1,1,0,3,3727,7427,53,800,62,2,2,1,VAJN2109.pdf,00107829.tif,2017,0,1,0,ORIGINAL,06,01,20971,003001,0030,0010039,001,7,483,0,,Y,1,2017-003001
6,24,MD,6,01,6,6,7,6783,24,1536,1105,0024,2,1,2,1,3,6,1530,3591,9996,2,2,4,4,0,0,1,0,1,0,0,8,9998,9998,35,120,98,1,1,1,MDJN1105.pdf,00107836.tif,2017,0,1,0,ORIGINAL,06,04,20974,003601,0036,0470024,047,6,182,1,Q23;,N,2,2017-003601
T501,24,MD,OC SHARK TOURNAMENT,02,6,6,BALTIMORE CANYON,6783,24,1738,1105,0024,2,1,2,1,3,1,1720,3551,3591,1,2,3,7,0,0,1,0,1,0,0,6,3814,7350,45,200,62,2,1,1,MDJN1105.pdf,00107838.tif,2017,0,0,0,ORIGINAL,06,04,20974,003602,0036,0470024,047,6,762,0,,Y,2,2017-003602
,34,NJ,JIMS BAIT TACKLE MAKO,01,6,6,9,7508,34,1630,2208,1671,11,1,1,2,2,2,1530,3551,9996,1,2,4,7,0,0,1,0,1,0,0,6,9999,9999,42,120,61,1,2,1,NJJN2208.pdf,00107843.tif,2017,0,0,0,ORIGINAL,06,02,20972,003701,0037,0091671,009,5,35,1,tcode;,Y,2,2017-003701
,34,NJ,JIMS BAIT TACKLE MAKO,02,6,6,ELEPHANT TRUNK,7508,34,1716,2208,1044,11,1,1,2,2,2,1645,3551,9996,1,1,3,6,0,0,1,0,1,0,0,3,3835,7405,46,168,60,1,2,1,NJJN2208.pdf,00107845.tif,2017,0,0,0,ORIGINAL,06,02,20972,003702,0037,0091044,009,5,36,1,tcode;Q27;,Y,2,2017-003702
6,36,NY,6,01,6,6,BUTTERFISH HOLE,7466,36,1835,1101,0146,4,1,1,2,2,1,1300,4671,9996,2,2,7,1,0,1,0,1,0,0,0,3,4050,7135,18,180,56,1,2,2,NYJN1101.pdf,00107850.tif,2017,0,1,0,ORIGINAL,06,03,20973,003801,0038,1030146,103,4,399,1,Q15;Q20;,Y,2,2017-003801
6,36,NY,6,01,6,6,SOUTH OF MONTAUK,7466,36,1835,1209,0133,5,1,1,2,2,7,1200,4671,9996,2,2,4,2,0,1,1,1,0,1,0,3,9998,9998,9,175,52,1,2,1,NYJN1209.pdf,00107854.tif,2017,0,1,0,ORIGINAL,06,04,20974,003901,0039,1030133,103,4,407,1,Q15;,Y,2,2017-003901
6,51,VA,6,01,6,6,CIGAR,6633,51,1620,1101,0091,1,1,1,2,2,1,1600,4711,9996,2,12,9,6,0,0,1,1,0,0,0,5,3630,7450,60,300,71,1,2,1,VAJN1101.pdf,00107864.tif,2017,0,0,0,ORIGINAL,06,04,20974,004201,0042,8100091,810,7,429,0,,Y,1,2017-004201
6,51,VA,6,02,6,6,100 LINE,6633,51,1715,1101,0091,1,1,2,2,3,2,1640,4711,1050,2,2,10,8,0,0,1,1,0,0,0,5,9998,9998,64,600,70,1,2,1,VAJN1101.pdf,00107866.tif,2017,0,0,0,ORIGINAL,06,04,20974,004202,0042,8100091,810,7,432,0,,N,1,2017-004202
6,51,VA,6,03,6,6,CIGAR,6633,51,1740,1101,0002,1,1,2,1,3,1,1700,4711,1050,2,2,9,8,0,0,1,1,0,0,0,8,3630,7450,65,600,73,1,1,1,VAJN1101.pdf,00107868.tif,2017,0,0,0,ORIGINAL,06,04,20974,004203,0042,8100002,810,7,433,0,,Y,2,2017-004203
6,51,VA,6,04,6,6,8,6633,51,1750,1101,0002,1,1,2,1,3,1,1645,4711,1050,2,2,9,6,0,0,1,1,0,0,0,6,9998,9998,66,1500,77,1,1,1,VAJN1101.pdf,00107870.tif,2017,0,0,0,ORIGINAL,06,04,20974,004204,0042,8100002,810,7,431,0,,Y,2,2017-004204
6,51,VA,6,05,6,6,CIGAR,6633,51,1825,1101,0002,1,1,2,1,3,1,1730,4711,1050,2,2,12,8,0,1,1,1,0,0,0,5,3630,7450,50,1800,74,1,1,1,VAJN1101.pdf,00107872.tif,2017,0,0,0,ORIGINAL,06,04,20974,004205,0042,8100002,810,7,430,0,,Y,1,2017-004205
6,25,MA,6,01,6,6,STELLWAGEN BANK,7672,25,1540,1124,0024,15,1,2,2,3,1,1500,4671,9996,2,2,2,8,0,0,1,1,0,0,0,3,4216,7017,17,125,99,1,2,1,MAJN1124.pdf,00107882.tif,2017,0,1,0,ORIGINAL,06,04,20974,004601,0046,0090024,009,2,303,0,,N,2,2017-004601
6,25,MA,6,02,6,6,JEFFREYS LEDGE,7672,25,1725,1124,0803,15,3,1,2,2,1,1715,4671,9996,2,2,1,9,0,0,1,1,0,0,0,4,4255,7010,27,240,51,1,2,1,MAJN1124.pdf,00107884.tif,2017,0,1,0,ORIGINAL,06,04,20974,004602,0046,0090803,009,2,305,1,Q27;,N,2,2017-004602
6,25,MA,6,03,6,LIVE LINING,STELLWAGEN BANK,7672,25,1840,1124,0803,15,3,1,2,1,1,1830,4671,9996,2,1,1,9,1,0,0,0,0,0,1,2,4216,7017,15,100,60,1,2,1,MAJN1124.pdf,00107886.tif,2017,0,0,0,ORIGINAL,06,04,20974,004603,0046,0090803,009,2,304,0,,Y,2,2017-004603
6,34,NJ,6,01,6,6,WILMINGTON CANYON,7370,34,1615,1102,1131,11,1,2,2,3,7,1100,3551,3531,2,1,4,3,0,0,1,0,1,0,0,4,3824,7327,80,500,67,1,1,1,NJJN1102.pdf,00107891.tif,2017,0,1,0,ORIGINAL,06,04,20974,004701,0047,0091131,009,5,347,1,Q15;,Y,2,2017-004701
6,34,NJ,6,01,6,6,BARNEGAT RIDGE,7693,34,1415,2201,1782,7,1,2,1,3,1,1330,3531,9996,2,2,5,4,0,0,1,1,1,0,0,3,3940,7350,16,90,61,2,1,2,NJJN2201.pdf,00107901.tif,2017,0,1,0,ORIGINAL,06,02,20972,005001,0050,0291782,029,5,390,0,,Y,2,2017-005001
6,34,NJ,6,02,6,6,FINGERS,7693,34,1730,2201,1502,7,3,1,2,2,1,1730,4670,9996,2,2,6,4,0,0,1,1,0,0,0,2,3940,7330,3,135,64,1,1,1,NJJN2201.pdf,00107902.tif,2017,0,0,0,ORIGINAL,06,02,20972,005002,0050,0291502,029,5,389,0,,Y,2,2017-005002
6,34,NJ,6,01,6,6,CHICKEN CANYON,6416,34,1600,1111,1005,6,1,1,2,2,1,1545,4679,9996,2,2,3,5,0,1,0,1,0,0,0,4,3952,7303,50,175,59,1,1,2,NJJN1111.pdf,00107925.tif,2017,0,0,0,ORIGINAL,06,04,20974,006001,0060,0251005,025,5,365,1,Q27;,Y,2,2017-006001
6,34,NJ,6,01,6,6,LITTLE ITALY,6416,34,1515,1201,0894,10,1,2,1,3,1,1430,3551,9996,2,2,3,5,0,0,1,0,1,0,0,4,4001,7341,24,85,62,1,2,1,NJJN1201.pdf,00107930.tif,2017,0,0,0,ORIGINAL,06,03,20973,006101,0061,0290894,029,5,374,0,,Y,2,2017-006101
6,34,NJ,6,02,6,6,TRIPLE WRECKS,6416,34,1645,1201,0894,10,1,1,2,2,2,1635,4671,9996,2,2,5,7,0,1,1,1,0,0,0,5,3936,7301,48,170,58,1,2,2,NJJN1201.pdf,00107932.tif,2017,0,0,0,ORIGINAL,06,03,20973,006102,0061,0290894,029,5,373,1,Q27;,Y,2,2017-006102
6,34,NJ,6,03,6,6,HUDSON CANYON,6416,34,2029,1201,0193,10,1,1,1,3,1,1930,4677,9996,2,2,11,10,0,1,1,1,0,0,0,5,3930,7210,84,1500,62,1,1,1,NJJN1201.pdf,00107933.tif,2017,0,0,0,ORIGINAL,06,03,20973,006103,0061,0290193,029,5,375,0,,N,2,2017-006103
6,34,NJ,6,01,6,6,LITTLE ITALY,6416,34,1725,2101,9125,6,1,1,2,3,1,1718,4671,3551,2,2,4,8,0,1,1,1,1,0,0,3,4001,7341,28,110,60,1,1,1,NJJN2101.pdf,00107938.tif,2017,0,0,0,ORIGINAL,06,01,20971,006201,0062,0259125,025,5,379,1,Q27;,N,2,2017-006201
6,34,NJ,6,02,6,6,GLORY HOLE,6416,34,1920,2101,1050,6,1,1,2,3,1,1855,4678,3551,2,12,7,8,0,1,1,1,1,0,0,6,3957,7319,42,200,58,1,1,1,NJJN2101.pdf,00107940.tif,2017,0,0,0,ORIGINAL,06,01,20971,006202,0062,0251050,025,5,380,1,Q27;,Y,1,2017-006202
6,36,NY,6,01,6,6,SOUTH OF MONTAUK,7466,36,1820,2101,0146,4,1,1,2,2,7,1600,4671,4641,2,1,12,5,0,1,0,1,0,0,0,3,9998,9998,998,180,56,1,1,2,NYJN2101.pdf,00107951.tif,2017,0,1,0,ORIGINAL,06,05,20975,006701,0067,1030146,103,4,412,0,,Y,2,2017-006701
6,44,RI,6,02,6,BALLYHOO,CIA GROUNDS,7466,36,1925,2101,0134,4,1,1,2,1,1,1300,4671,9996,2,2,4,2,0,1,1,1,0,1,1,1,4056,7143,15,99998,57,1,2,2,NYJN2101.pdf,00107952.tif,2017,0,0,0,ORIGINAL,06,05,20975,006702,0067,1030134,103,4,411,1,Q15;,Y,2,2017-006702
6,25,MA,6,01,6,JIGGING,THE CANYON,7691,25,1545,1101,0392,4,1,2,2,1,1,1500,4676,4679,2,2,6,10,0,1,1,1,0,0,1,2,9998,9998,15,250,98,1,2,1,MAJN1101.pdf,00107959.tif,2017,0,1,0,ORIGINAL,06,04,20974,007101,0071,0010392,001,2,296,0,,Y,2,2017-007101
6,10,DE,6,01,6,6,HOT DOG,6936,24,1640,1106,1493,5,1,1,2,2,1,1620,3591,9996,2,2,3,6,0,0,1,0,1,0,0,6,3806,7417,30,170,60,1,2,1,MDJN1106.pdf,00107972.tif,2017,0,0,0,ORIGINAL,06,04,20974,007701,0077,0471493,047,6,184,1,Q27;,Y,2,2017-007701
6,10,DE,6,02,6,6,HOT DOG,6936,24,1700,1106,1493,5,1,2,1,3,1,1645,3591,9996,2,2,3,6,0,0,1,0,1,0,0,5,3806,7417,40,180,65,1,2,1,MDJN1106.pdf,00107974.tif,2017,0,0,0,ORIGINAL,06,04,20974,007702,0077,0471493,047,6,183,0,,Y,1,2017-007702
T500,24,MD,BAHIA MARINA MAKO MANIA,03,6,6,TEA CUP,6936,24,1710,1106,1493,5,1,2,2,3,1,1650,3591,9996,1,2,5,8,0,0,1,0,1,0,0,4,3821,7410,45,200,62,1,2,1,MDJN1106.pdf,00107976.tif,2017,0,0,0,ORIGINAL,06,04,20974,007703,0077,0471493,047,6,744,0,,Y,2,2017-007703
T500,24,MD,BAHIA MARINA MAKO MANIA,04,6,6,HOT DOG,6936,24,1725,1106,1493,5,1,2,2,3,1,1650,3591,9996,1,2,4,8,0,0,1,0,1,0,0,6,3806,7417,40,180,65,1,2,1,MDJN1106.pdf,00107978.tif,2017,0,0,0,ORIGINAL,06,04,20974,007704,0077,0471493,047,6,746,0,,Y,2,2017-007704
T500,24,MD,BAHIA MARINA MAKO MANIA,05,6,6,ELEPHANT TRUNK,6936,24,1740,1106,1493,5,1,2,1,3,1,1700,3591,9996,1,2,4,8,0,0,1,0,1,0,0,6,3835,7405,52,180,63,1,1,1,MDJN1106.pdf,00107980.tif,2017,0,0,0,ORIGINAL,06,04,20974,007705,0077,0471493,047,6,745,0,,Y,2,2017-007705
T500,24,MD,BAHIA MARINA MAKO MANIA,06,6,6,PARKING LOT,6936,24,1810,1106,1493,5,1,1,2,2,1,1715,3591,9996,1,2,4,8,0,0,1,0,1,0,0,5,3740,7450,42,140,61,2,1,1,MDJN1106.pdf,00107982.tif,2017,0,0,0,ORIGINAL,06,04,20974,007706,0077,0471493,047,6,743,0,,Y,2,2017-007706
6,10,DE,6,01,6,6,HOT DOG,6936,24,1600,2107,1493,5,1,2,1,3,1,1530,3591,9996,2,2,3,6,0,0,1,0,1,0,0,3,3806,7417,30,180,62,2,2,1,MDJN2107.pdf,00107986.tif,2017,0,0,0,ORIGINAL,06,02,20972,007801,0078,0471493,047,6,261,0,,Y,2,2017-007801
T500,24,MD,BAHIA MARINA MAKO MANIA,02,6,6,HOT DOG,6936,24,1630,2107,1493,5,1,2,2,3,1,1615,3591,9996,1,2,5,8,0,0,1,0,1,0,0,3,3806,7417,40,120,63,1,2,1,MDJN2107.pdf,00107988.tif,2017,0,0,0,ORIGINAL,06,02,20972,007802,0078,0471493,047,6,758,0,,Y,2,2017-007802
T500,12,FL,BAHIA MARINA MAKO MANIA,03,6,6,HOT DOG,6936,24,1650,2107,1493,5,1,2,1,3,2,1600,3591,9996,1,2,3,8,0,0,1,0,1,0,0,6,3806,7417,30,180,62,1,1,1,MDJN2107.pdf,00107990.tif,2017,0,0,0,ORIGINAL,06,02,20972,007803,0078,0471493,047,6,759,0,,N,2,2017-007803
T500,24,MD,BAHIA MARINA MAKO MANIA,04,6,6,WASHINGTON CANYON,6936,24,1725,2107,1493,5,1,2,1,3,1,1715,3591,9996,1,2,4,8,0,0,1,0,1,0,0,6,3727,7427,52,180,65,1,1,1,MDJN2107.pdf,00107992.tif,2017,0,0,0,ORIGINAL,06,02,20972,007804,0078,0471493,047,6,760,0,,Y,2,2017-007804
T500,37,NC,BAHIA MARINA MAKO MANIA,05,6,6,WASHINGTON CANYON,6936,24,1755,2107,1493,5,1,2,2,3,1,1735,3591,9996,1,2,4,8,0,0,1,0,1,0,0,5,3727,7427,62,200,67,1,1,2,MDJN2107.pdf,00107994.tif,2017,0,0,0,ORIGINAL,06,02,20972,007805,0078,0471493,047,6,761,0,,N,2,2017-007805
6,24,MD,6,06,6,6,PARKING LOT,6936,24,1820,2107,1493,5,1,2,1,3,6,1800,4677,4678,2,2,8,8,0,1,1,1,0,0,0,6,3740,7450,56,180,63,1,2,1,MDJN2107.pdf,00107995.tif,2017,0,1,0,ORIGINAL,06,02,20972,007806,0078,0471493,047,6,265,0,,N,2,2017-007806
6,24,MD,6,07,6,DRIFTING,WASHINGTON CANYON,6936,24,1850,2107,1493,5,1,2,1,3,1,1830,7777,9996,2,12,10,8,0,1,1,1,0,0,1,6,3727,7427,60,3000,64,2,1,1,MDJN2107.pdf,00107997.tif,2017,0,0,0,ORIGINAL,06,02,20972,007807,0078,0471493,047,6,263,0,,Y,2,2017-007807
6,24,MD,6,08,6,6,NORFOLK CANYON,6936,24,1920,2107,1493,5,1,2,1,3,1,1845,4711,1050,2,2,8,6,0,1,1,1,0,0,0,6,3705,7435,65,300,66,1,2,1,MDJN2107.pdf,00107999.tif,2017,0,1,0,ORIGINAL,06,02,20972,007808,0078,0471493,047,6,264,0,,Y,1,2017-007808
6,24,MD,6,09,6,6,ROCK PILE,6936,24,1945,2107,1493,5,1,1,2,2,1,1855,3591,9996,2,12,8,6,0,1,1,1,0,0,0,9,3739,7422,53,300,59,1,2,1,MDJN2107.pdf,00108001.tif,2017,0,1,0,ORIGINAL,06,02,20972,007809,0078,0471493,047,6,262,1,Q27;,Y,2,2017-007809
6,25,MA,6,01,6,LIVE LINING,STELLWAGEN BANK,7633,25,1730,2218,0024,15,1,1,2,1,1,1645,4671,9996,2,2,4,10,1,0,0,0,0,0,1,2,4216,7017,15,120,52,1,2,1,MAJN2218.pdf,00108014.tif,2017,0,1,0,ORIGINAL,06,08,20978,008301,0083,0090024,009,2,336,0,,Y,2,2017-008301
6,44,RI,6,02,6,LIVE LINING,STELLWAGEN BANK,7633,25,1815,2218,0024,15,1,2,1,3,1,1800,4671,9996,2,1,1,4,1,0,0,0,0,0,1,8,4216,7017,20,120,52,1,1,1,MAJN2218.pdf,00108016.tif,2017,0,1,0,ORIGINAL,06,08,20978,008302,0083,0090024,009,2,334,1,Q23;,Y,2,2017-008302
6,12,FL,6,03,6,LIVE LINING,THE CURL,7633,25,1835,2218,0024,15,1,1,2,1,2,1819,4671,9996,2,2,3,8,1,0,0,0,0,0,1,3,4252,7014,26,165,49,1,2,1,MAJN2218.pdf,00108018.tif,2017,0,1,0,ORIGINAL,06,08,20978,008303,0083,0090024,009,2,335,1,Q27;,N,2,2017-008303
6,10,DE,6,01,6,6,TEA CUP,7670,10,1800,1102,0013,1,1,1,2,2,1,1730,3551,9996,2,1,4,5,0,0,1,0,0,1,0,5,3821,7410,50,180,64,1,1,2,DEJN1102.pdf,00108033.tif,2017,0,1,0,ORIGINAL,06,10,20980,008801,0088,0050013,005,6,123,0,,Y,2,2017-008801
6,10,DE,6,01,6,6,FINGERS,6447,10,1643,1203,1599,2,1,1,2,2,1,1630,3591,9996,2,2,4,8,0,0,1,0,1,0,0,3,3812,7437,30,120,71,2,2,2,DEJN1203.pdf,00108038.tif,2017,0,0,0,ORIGINAL,06,10,20980,009001,0090,0051599,005,6,143,0,,Y,2,2017-009001
6,10,DE,6,02,6,6,HAMBONE,6447,10,1712,1203,1599,2,1,1,2,2,1,1700,3591,9996,2,2,4,12,0,0,1,0,1,0,0,5,3811,7424,40,120,62,2,2,1,DEJN1203.pdf,00108039.tif,2017,0,0,0,ORIGINAL,06,10,20980,009002,0090,0051599,005,6,142,0,,Y,2,2017-009002
6,10,DE,6,03,6,6,BALTIMORE CANYON,6447,10,1736,1203,1599,2,1,1,2,2,1,1730,4677,4678,2,2,5,10,0,0,1,1,0,0,0,4,3814,7350,60,600,62,1,2,2,DEJN1203.pdf,00108041.tif,2017,0,0,0,ORIGINAL,06,10,20980,009003,0090,0051599,005,6,144,0,,Y,2,2017-009003
6,25,MA,6,01,6,LIVE LINING,THATCHER ISLAND,7680,25,1630,1128,9200,15,1,2,1,3,1,1630,4671,9996,2,2,1,1,0,1,1,0,0,0,1,1,4238,7033,2,100,59,1,2,1,MAJN1128.pdf,00108048.tif,2017,0,1,0,ORIGINAL,06,10,20980,009301,0093,0099200,009,2,308,1,Q20;,Y,2,2017-009301
6,25,MA,6,02,6,LIVE LINING,STELLWAGEN BANK,7680,25,1710,1128,9200,15,1,2,1,3,1,1700,4671,9996,2,1,4,7,1,0,0,0,0,0,1,4,4216,7017,12,120,57,1,2,1,MAJN1128.pdf,00108050.tif,2017,0,1,0,ORIGINAL,06,10,20980,009302,0093,0099200,009,2,306,0,,Y,2,2017-009302
6,44,RI,6,03,6,LIVE LINING,STELLWAGEN BANK,7680,25,1745,1128,9200,15,1,2,1,3,1,1600,4671,9996,2,1,1,6,1,0,0,0,0,0,1,6,4216,7017,15,110,52,1,1,1,MAJN1128.pdf,00108052.tif,2017,0,1,0,ORIGINAL,06,10,20980,009303,0093,0099200,009,2,307,1,Q23;,Y,2,2017-009303
6,25,MA,6,01,6,DRIFTING,PEAKED HILL,7649,25,1530,1203,0784,8,1,2,1,3,6,1500,4679,9996,2,1,3,7,1,0,0,0,0,0,1,4,4205,7008,8,210,98,1,2,1,MAJN1203.pdf,00108063.tif,2017,0,0,0,ORIGINAL,06,11,20981,009701,0097,0230784,023,2,313,0,,N,2,2017-009701
