tracker,tcode,ppstfips,ppstate,tourn_name,docno,hook_oth,fm_other_oth,location,intcode,stcode,inttime,control,siteno,cluster,sitetype,prim_op,todayt,category,perm_ver,returnt,prim1,prim2,tourn,hook,lines,fhours,bt_live,bt_art,bt_dead,fm_troll,fm_chum,fm_chunk,fm_other,party,latddmm,londdmm,miles,depth,sst,proxy,contact,catch,faxno,tifno,year,enterr,interr,permismt,filestat,month,day,intdate,batch,site_no,county,mstarea,m_index,merrflag,mprobfld,onlist,measur,fm_other_other,id
12,6,10,DE,6,05,6,6,NORFOLK CANYON,6936,24,1845,1107,1493,5,1,1,2,2,1,1815,2161,9996,2,1,4,18,0,0,1,1,0,0,0,6,3705,7435,78,600,77,1,1,1,mdse1107.tif,00066899.tif,2013,0,0,0,ORIGINAL,09,01,19602,1256,0471493,047,6,135,0,,Y,2,,2013-125605
12,5500,37,NC,LABOR DAY WHITE MARLIN,06,6,6,WASHINGTON CANYON,6936,24,1855,1107,1493,5,1,1,2,2,1,1800,4691,1050,1,1,12,7,0,0,1,1,0,0,0,5,3727,7427,70,600,78,1,1,1,mdse1107.tif,00066901.tif,2013,0,0,0,ORIGINAL,09,01,19602,1256,0471493,047,6,70,0,,Y,1,,2013-125606
12,5500,12,FL,LABOR DAY WHITE MARLIN,07,6,6,WILMINGTON CANYON,6936,24,1900,1107,1493,5,1,1,2,2,6,1800,2161,9996,1,1,4,7,0,1,1,1,0,0,0,4,3824,7327,68,480,79,1,1,1,mdse1107.tif,00066903.tif,2013,0,1,0,ORIGINAL,09,01,19602,1256,0471493,047,6,71,0,,N,2,,2013-125607
12,6,24,MD,6,08,6,6,NORFOLK CANYON,6936,24,1915,1107,1493,5,1,1,2,2,1,1830,2161,9996,2,1,5,28,0,1,1,1,0,0,0,1,3705,7435,80,420,78,1,1,1,mdse1107.tif,00066905.tif,2013,0,0,0,ORIGINAL,09,01,19602,1256,0471493,047,6,136,0,,Y,2,,2013-125608
12,5500,24,MD,LABOR DAY WHITE MARLIN,09,6,6,BALTIMORE CANYON,6936,24,1925,1107,1493,5,1,1,2,2,1,1830,2161,2171,1,1,6,7,0,0,1,1,0,0,0,6,3814,7350,60,800,76,1,1,2,mdse1107.tif,00066907.tif,2013,0,0,0,ORIGINAL,09,01,19602,1256,0471493,047,6,69,0,,Y,2,,2013-125609
12,6,12,FL,6,01,6,6,POOR MANS CANYON,6936,24,1605,1108,1493,5,1,2,1,3,2,1530,2161,2171,2,1,6,7,0,0,1,1,0,0,0,6,3752,7406,50,300,76,1,1,1,mdse1108.tif,00066910.tif,2013,0,0,0,ORIGINAL,09,02,19603,1257,0471493,047,6,139,0,,N,2,,2013-125701
12,6,10,DE,6,02,6,6,WASHINGTON CANYON,6936,24,1615,1108,1493,5,1,2,2,3,1,1530,4691,4711,2,1,10,17,0,0,1,1,0,1,0,6,3727,7427,60,630,75,1,1,1,mdse1108.tif,00066912.tif,2013,0,0,0,ORIGINAL,09,02,19603,1257,0471493,047,6,138,0,,Y,2,,2013-125702
12,6,37,NC,6,03,6,GREEN STICK,WASHINGTON CANYON,6936,24,1640,1108,1493,5,1,2,1,3,1,1615,4691,4711,2,2,1,8,0,1,0,1,0,0,1,7,3727,7427,62,800,75,1,1,1,mdse1108.tif,00066914.tif,2013,0,0,0,ORIGINAL,09,02,19603,1257,0471493,047,6,141,1,Q23;,Y,1,,2013-125703
12,6,24,MD,6,04,6,6,NORFOLK CANYON,6936,24,1820,1108,1493,5,1,2,2,3,1,1800,2161,2171,2,1,6,8,0,1,1,1,0,0,0,6,3705,7435,80,400,76,1,1,2,mdse1108.tif,00066916.tif,2013,0,0,0,ORIGINAL,09,02,19603,1257,0471493,047,6,140,0,,Y,2,,2013-125704
12,6,12,FL,6,05,6,6,NORFOLK CANYON,6936,24,1845,1108,1493,5,1,2,2,3,6,1815,2161,2171,2,1,4,8,0,0,1,1,0,0,0,4,3705,7435,82,700,75,1,1,1,mdse1108.tif,00066917.tif,2013,0,1,0,ORIGINAL,09,02,19603,1257,0471493,047,6,142,0,,N,2,,2013-125705
12,6,24,MD,6,01,6,6,OPEN OCEAN,7472,24,1610,1206,0853,3,1,2,1,3,1,1530,3591,9996,2,1,3,2,0,0,1,0,1,0,0,6,9998,9998,1,40,98,2,2,2,mdse1206.tif,00066921.tif,2013,0,0,0,ORIGINAL,09,01,19602,1258,0470853,047,6,209,0,,Y,2,,2013-125801
12,6,24,MD,6,02,6,6,WILMINGTON CANYON,7472,24,1730,1206,0853,3,1,2,2,3,1,1700,4691,9996,2,2,8,9,0,1,1,1,0,1,0,7,3824,7327,70,1200,76,1,1,1,mdse1206.tif,00066922.tif,2013,0,0,0,ORIGINAL,09,01,19602,1258,0470853,047,6,210,0,,Y,2,,2013-125802
12,6,24,MD,6,03,6,6,POOR MANS CANYON,7472,24,1820,1206,0853,3,1,2,1,3,1,1745,2161,9996,2,12,10,7,0,1,1,1,0,0,0,2,3752,7406,55,720,74,1,1,1,mdse1206.tif,00066924.tif,2013,0,1,0,ORIGINAL,09,01,19602,1258,0470853,047,6,212,0,,Y,2,,2013-125803
12,6,51,VA,6,04,6,6,BALTIMORE CANYON,7472,24,1830,1206,0853,3,1,2,1,3,1,1740,7777,9996,2,2,12,8,0,1,1,1,0,0,0,6,3806,7349,56,1700,76,1,1,1,mdse1206.tif,00066926.tif,2013,0,1,0,ORIGINAL,09,01,19602,1258,0470853,047,6,211,0,,Y,2,,2013-125804
12,6,24,MD,6,01,6,6,FINGERS 20 FATHOM,6783,24,1715,1207,0019,1,1,1,2,2,2,1710,4711,4720,2,2,8,5,0,1,1,1,0,0,0,3,3812,7437,22,120,76,1,1,2,mdse1207.tif,00066930.tif,2013,0,0,0,ORIGINAL,09,02,19603,1259,0470019,047,6,213,0,,Y,2,,2013-125901
12,6,24,MD,6,01,6,6,WASHINGTON CANYON,6447,24,1617,1208,0853,3,1,2,1,3,1,1500,4711,9996,2,2,3,7,0,1,0,1,0,0,0,4,3727,7427,61,600,75,1,1,1,mdse1208.tif,00066933.tif,2013,0,0,0,ORIGINAL,09,02,19603,1260,0470853,047,6,214,0,,Y,2,,2013-126001
12,3350,34,NJ,MANASQUAN OFFSHORE OPEN,01,6,6,CHICKEN CANYON,7409,34,1630,1109,0279,10,1,1,2,3,1,1615,4701,1050,1,2,9,20,0,1,1,1,0,0,0,5,3952,7303,62,800,72,2,2,1,njse1109.tif,00066941.tif,2013,0,0,0,ORIGINAL,09,01,19602,1262,0290279,029,5,36,0,,Y,1,,2013-126201
12,3350,34,NJ,MANASQUAN OFFSHORE OPEN,02,6,6,CHICKEN CANYON,7409,34,1655,1109,0279,10,1,1,2,3,1,1650,4701,1050,1,2,10,8,0,1,0,1,0,0,0,4,3952,7303,61,300,73,1,1,1,njse1109.tif,00066943.tif,2013,0,0,0,ORIGINAL,09,01,19602,1262,0290279,029,5,37,0,,Y,1,,2013-126202
12,,51,VA,CHIC CHARTER,01,6,6,NORFOLK CANYON,6778,51,1901,1104,1199,7,1,2,1,3,1,1845,4656,7777,1,2,8,8,0,0,1,1,0,0,0,4,3705,7435,45,500,78,1,1,1,vase1104.tif,00067402.tif,2013,0,1,0,ORIGINAL,09,01,19602,1269,0011199,001,7,2,1,tcode;,Y,1,,2013-126901
12,,51,VA,CHIC CHARTER,02,6,6,NORFOLK CANYON,6778,51,1925,1104,0024,7,1,2,1,3,1,1850,4656,7777,1,2,7,8,0,0,1,1,0,0,0,5,3705,7435,47,1800,78,1,1,1,vase1104.tif,00067404.tif,2013,0,0,0,ORIGINAL,09,01,19602,1269,0010024,001,7,1,1,tcode;,Y,1,,2013-126902
12,6,51,VA,6,01,6,6,NORFOLK CANYON,7415,51,1800,1106,0091,1,1,1,2,2,1,1750,2161,2171,2,1,5,9,0,0,1,1,0,0,0,3,3705,7435,60,600,77,1,1,1,vase1106.tif,00066966.tif,2013,0,0,0,ORIGINAL,09,02,19603,1271,8100091,810,7,588,0,,Y,1,,2013-127101
12,6,51,VA,6,01,6,6,TRIPLES ZERO,7421,51,1630,1201,0088,3,1,2,1,3,1,1615,2161,9996,2,1,7,8,0,0,1,1,0,0,0,6,3615,7450,60,300,77,1,1,1,vase1201.tif,00066970.tif,2013,0,0,0,ORIGINAL,09,01,19602,1272,8100088,810,7,595,0,,Y,2,,2013-127201
12,6,51,VA,6,02,6,6,NORFOLK CANYON,7421,51,1730,1201,0088,3,1,2,1,3,1,1700,2161,9996,2,1,7,7,0,0,1,1,0,0,0,6,3705,7435,63,600,78,1,1,1,vase1201.tif,00066972.tif,2013,0,0,0,ORIGINAL,09,01,19602,1272,8100088,810,7,594,0,,Y,2,,2013-127202
12,6,51,VA,6,01,6,6,NORFOLK CANYON,7489,51,1825,1202,0088,3,1,2,1,3,1,1800,7777,9996,2,1,7,7,0,0,1,1,0,0,0,6,3705,7435,60,250,77,1,1,1,vase1202.tif,00066976.tif,2013,0,0,0,ORIGINAL,09,02,19603,1273,8100088,810,7,596,0,,Y,1,,2013-127301
12,6,45,SC,6,01,6,6,900 LINE,6633,51,1840,2204,0091,1,1,2,2,3,2,1805,2161,9996,2,1,6,8,0,1,1,1,0,0,0,8,9998,9998,80,300,76,1,1,1,vase2204.tif,00066980.tif,2013,0,0,0,ORIGINAL,09,03,19604,1274,8100091,810,7,650,0,,N,2,,2013-127401
12,6,51,VA,6,01,6,6,NORFOLK CANYON,7415,51,1820,2101,0088,3,1,2,1,3,1,1815,2161,9996,2,1,5,7,0,0,1,1,0,0,0,6,3705,7435,60,600,77,2,2,1,vase2101.tif,00066988.tif,2013,0,0,0,ORIGINAL,09,03,19604,1276,8100088,810,7,645,0,,Y,2,,2013-127601
12,6,09,CT,6,01,6,6,ATLANTIS CANYON,6775,09,1755,1110,0833,3,1,1,2,8,6,1500,4711,4701,2,12,6,19,0,1,1,1,0,1,0,4,3947,7013,110,250,70,1,1,1,ctse1110.tif,00066997.tif,2013,0,0,0,ORIGINAL,09,07,19608,1278,0110833,011,3,95,1,Q25;,N,2,,2013-127801
12,6,09,CT,6,02,6,6,DIPS AND TAILS,6775,09,1825,1110,0833,3,1,1,2,1,1,1700,4711,4701,2,2,9,20,1,1,1,1,0,1,0,6,3955,7132,80,800,72,1,1,1,ctse1110.tif,00066999.tif,2013,0,0,0,ORIGINAL,09,07,19608,1278,0110833,011,3,94,0,,Y,2,,2013-127802
12,6,09,CT,6,03,6,6,BUTTERFISH HOLE,6775,09,1850,1110,0630,3,1,1,2,2,1,1800,3551,3531,2,1,3,6,0,0,1,0,1,1,0,4,4050,7135,20,190,71,1,1,1,ctse1110.tif,00067001.tif,2013,0,0,0,ORIGINAL,09,07,19608,1278,0110630,011,3,93,0,,Y,2,,2013-127803
12,6,23,ME,6,01,6,6,EAST CHATHAM,6591,25,1430,2205,0393,5,1,1,2,1,6,1430,4671,9996,2,2,4,30,0,1,0,1,0,0,0,2,9998,9998,10,300,98,1,1,1,mase2205.tif,00067011.tif,2013,0,1,0,ORIGINAL,09,03,19604,1282,0010393,001,2,409,0,,N,2,,2013-128201
12,6,25,MA,6,01,6,LIVE LINE,STELLWAGEN BANK,7435,25,1720,2206,0024,15,1,2,1,3,1,1710,4671,9996,2,2,4,9,1,0,0,0,0,1,1,4,9998,9998,19,260,62,1,1,2,mase2206.tif,00067015.tif,2013,0,0,0,ORIGINAL,09,05,19606,1283,0090024,009,2,411,0,,Y,2,,2013-128301
12,6,25,MA,6,02,6,LIVE LINE,STELLWAGEN BANK N,7435,25,1745,2206,0024,15,1,2,1,3,1,1730,4671,9996,2,1,4,7,1,0,0,0,0,1,1,4,4225,7025,20,300,62,1,1,2,mase2206.tif,00067016.tif,2013,0,0,0,ORIGINAL,09,05,19606,1283,0090024,009,2,410,0,,Y,2,,2013-128302
12,6,34,NJ,6,01,6,6,WILMINGTON BALTIMORE CANYON,7361,34,1530,1210,1036,1,1,2,2,3,1,1230,4711,2161,2,2,9,17,0,0,1,1,0,1,0,6,3820,7345,75,600,76,1,1,1,njse1210.tif,00067025.tif,2013,0,0,0,ORIGINAL,09,08,19609,1286,0011036,001,5,527,0,,Y,2,,2013-128601
12,6,34,NJ,6,01,6,6,WILMINGTON CANYON,6013,34,1630,2210,9114,8,1,1,2,3,1,1330,4691,9996,2,2,10,5,0,1,1,1,0,0,0,3,3824,7327,80,1200,73,1,1,1,njse2210.tif,00067035.tif,2013,1,0,0,ORIGINAL,09,05,19606,1289,0299114,029,5,530,0,,Y,2,,2013-128901
12,6,25,MA,6,01,6,LIVE LINE,JEFFREYS LEDGE,7435,25,1610,1111,0024,15,1,2,1,3,1,1550,4671,9996,2,1,4,7,1,0,0,0,0,1,1,4,4255,7010,21,280,61,1,1,2,mase1111.tif,00067042.tif,2013,0,0,0,ORIGINAL,09,08,19609,1291,0090024,009,2,287,0,,Y,2,,2013-129101
12,6,44,RI,6,01,6,6,W ATLANTIS CANYON,6593,44,1620,1112,0414,11,1,2,1,3,1,1530,4691,4711,2,12,11,24,1,1,1,1,0,1,0,5,3947,7013,88,750,71,1,1,1,rise1112.tif,00067059.tif,2013,0,1,0,ORIGINAL,09,08,19609,1297,0090414,009,,565,0,,Y,1,,2013-129701
12,6,51,VA,6,01,6,6,PARKING LOT,6783,51,1535,1107,0039,8,1,1,2,2,7,1525,7777,9996,2,12,5,4,0,1,1,1,0,0,0,4,3740,7450,33,130,78,1,1,1,vase1107.tif,00067063.tif,2013,0,1,0,ORIGINAL,09,07,19608,1298,0010039,001,7,589,0,,Y,1,,2013-129801
12,6,51,VA,6,01,6,6,CIGAR,6633,51,1740,1207,0088,3,1,2,1,3,1,1725,2161,9996,2,1,6,8,0,0,1,1,0,0,0,6,3630,7450,58,600,76,2,2,1,vase1207.tif,00067067.tif,2013,0,0,0,ORIGINAL,09,07,19608,1299,8100088,810,7,642,0,,Y,2,,2013-129901
12,6,51,VA,6,02,6,6,CIGAR,6633,51,1800,1207,0088,3,1,2,1,3,1,1740,2161,9996,2,1,7,7,0,0,1,1,0,0,0,3,3630,7450,64,250,78,1,1,1,vase1207.tif,00067069.tif,2013,0,0,0,ORIGINAL,09,07,19608,1299,8100088,810,7,641,0,,Y,2,,2013-129902
12,6,51,VA,6,03,6,6,TRIPLE ZEROS,6633,51,1830,1207,0088,3,1,2,1,3,1,1820,2161,9996,2,1,6,7,0,0,1,1,0,0,0,8,3615,7450,70,300,78,1,1,1,vase1207.tif,00067071.tif,2013,0,0,0,ORIGINAL,09,07,19608,1299,8100088,810,7,640,0,,Y,1,,2013-129903
12,6,37,NC,6,04,6,6,TRIPLE ZEROS,6633,51,1850,1207,0088,3,1,2,1,3,1,1840,2161,9996,2,1,5,7,0,0,1,1,0,0,0,5,3615,7450,72,500,77,1,1,1,vase1207.tif,00067073.tif,2013,0,0,0,ORIGINAL,09,07,19608,1299,8100088,810,7,639,0,,Y,1,,2013-129904
12,6,51,VA,6,05,6,6,CIGAR,6633,51,1900,1207,1832,3,1,1,2,2,1,1820,2161,9996,2,1,6,8,0,0,1,1,0,0,0,5,3630,7450,60,300,77,1,1,1,vase1207.tif,00067075.tif,2013,0,0,0,ORIGINAL,09,07,19608,1299,8101832,810,7,643,0,,Y,2,,2013-129905
12,6,12,FL,6,06,6,6,CIGAR,6633,51,1905,1207,1832,3,1,1,2,2,1,1830,2161,9996,2,1,6,6,0,0,1,1,0,0,0,4,3630,7450,72,350,77,1,1,1,vase1207.tif,00067077.tif,2013,0,0,0,ORIGINAL,09,07,19608,1299,8101832,810,7,644,0,,N,2,,2013-129906
12,6,45,SC,6,07,6,6,TRIPLE ZEROS,6633,51,1910,1207,1832,3,1,1,2,2,2,1840,2161,9996,2,12,6,9,0,0,1,1,0,0,0,3,3615,7450,69,1300,76,1,1,1,vase1207.tif,00067079.tif,2013,0,0,0,ORIGINAL,09,07,19608,1299,8101832,810,7,638,0,,N,2,,2013-129907
13,6,51,VA,6,01,6,6,CIGAR,7415,51,1800,2102,0088,3,1,2,1,3,1,1750,2161,2171,2,1,7,7,0,0,1,1,0,0,0,2,3630,7450,63,600,78,1,1,1,vase2102.tif,00067083.tif,2013,0,0,0,ORIGINAL,09,04,19605,1300,8100088,810,7,646,0,,Y,2,,2013-130001
13,6,51,VA,6,02,6,6,NORFOLK CANYON,7415,51,1835,2102,0088,3,1,2,1,3,1,1825,2161,2171,2,1,4,9,1,0,0,1,0,0,0,5,3705,7435,65,1200,77,1,1,1,vase2102.tif,00067085.tif,2013,0,0,0,ORIGINAL,09,04,19605,1300,8100088,810,7,647,0,,Y,1,,2013-130002
13,6,25,MA,6,01,6,6,REGAL SWORD,7279,25,1210,1117,0922,10,1,2,2,3,7,1200,4678,9996,2,2,6,5,0,1,0,1,0,0,0,4,4128,6921,41,160,98,1,1,2,mase1117.tif,00067096.tif,2013,1,1,0,ORIGINAL,09,08,19609,1304,0010922,001,2,289,0,,Y,2,,2013-130401
13,6,25,MA,6,01,6,6,STELLWAGEN BANK N,7476,25,1415,1202,9038,9,1,2,1,3,2,1410,3551,9996,2,2,6,8,0,1,1,1,0,0,0,6,4225,7025,27,240,63,1,1,1,mase1202.tif,00067099.tif,2013,0,0,0,ORIGINAL,09,08,19609,1305,0239038,023,2,364,0,,Y,2,,2013-130501
13,6,25,MA,6,01,6,6,W ATLANTIS,7482,09,1745,1111,0884,2,1,1,2,3,7,1600,4691,4711,2,12,10,32,0,1,1,1,1,1,0,6,9998,9998,88,1000,72,1,1,1,ctse1111.tif,00067297.tif,2013,0,1,0,ORIGINAL,09,08,19609,1307,0070884,007,3,96,1,Q20;,Y,2,,2013-130701
13,6,09,CT,6,02,6,6,W ATLANTIS,7482,09,1700,1111,0884,2,1,1,2,2,6,1700,4701,9996,2,1,12,30,0,0,1,1,0,1,0,5,9998,9998,88,1000,74,1,1,1,ctse1111.tif,00067299.tif,2013,0,1,0,ORIGINAL,09,08,19609,1307,0070884,007,3,97,0,,N,2,,2013-130702
13,T118,36,NY,BLUEFIN BLAST,01,6,6,30 MILES OF NANTUCKET,7416,25,1300,1115,0820,12,1,2,2,3,2,1300,4677,4678,1,2,6,5,0,1,0,1,0,0,0,3,9998,9998,30,220,98,1,1,1,mase1115.tif,00067444.tif,2013,0,0,0,ORIGINAL,09,07,19608,1308,0190820,019,2,705,0,,Y,1,,2013-130801
13,T118,25,MA,BLUEFIN BLAST,02,6,DRIFTING,HYDROGRAPHERS CANYON,7416,25,1600,1115,0820,12,1,1,2,2,2,1600,4677,4676,1,2,5,12,0,0,1,1,0,0,1,5,4006,6857,85,420,98,1,1,2,mase1115.tif,00067446.tif,2013,0,1,0,REVISED,09,07,19608,1308,0190820,019,2,708,0,,N,2,,2013-130802
13,T118,25,MA,BLUEFIN BLAST,03,6,6,E OF SWORD,7416,25,1500,1115,0820,12,1,1,2,4,6,1500,4671,9996,1,2,4,9,0,1,0,1,0,0,0,6,9998,9998,40,300,65,1,1,1,mase1115.tif,00067447.tif,2013,0,1,0,ORIGINAL,09,07,19608,1308,0190820,019,2,714,0,,N,2,,2013-130803
13,T118,12,FL,BLUEFIN BLAST,04,6,6,SWORD,7416,25,1500,1115,0820,12,1,1,2,3,2,1500,4671,9996,1,2,5,9,0,1,1,1,0,1,0,7,9998,9998,26,160,65,1,1,1,mase1115.tif,00067449.tif,2013,0,1,0,REVISED,09,07,19608,1308,0190820,019,2,713,0,,N,2,,2013-130804
13,T118,36,NY,BLUEFIN BLAST,05,6,6,SWORD,7416,25,1600,1115,0820,12,1,1,2,3,7,1600,4671,9996,1,2,6,9,0,1,1,1,0,1,0,4,9998,9998,45,300,63,1,1,1,mase1115.tif,00067451.tif,2013,0,1,0,ORIGINAL,09,07,19608,1308,0190820,019,2,711,0,,Y,2,,2013-130805
13,T118,25,MA,BLUEFIN BLAST,06,6,DRIFTING,SWORD,7416,25,1600,1115,0820,12,1,1,2,2,2,1600,4677,4676,1,2,6,9,0,1,1,1,0,1,1,4,9998,9998,50,360,65,1,1,2,mase1115.tif,00067453.tif,2013,0,0,0,ORIGINAL,09,07,19608,1308,0190820,019,2,710,0,,Y,2,,2013-130806
13,T118,25,MA,BLUEFIN BLAST,07,6,DRIFTING,E OF BB,7416,25,1630,1115,0820,12,1,1,2,3,2,1630,4677,4676,1,2,5,8,0,1,1,1,0,1,1,4,9998,9998,40,400,67,1,1,2,mase1115.tif,00067454.tif,2013,0,0,0,ORIGINAL,09,07,19608,1308,0190820,019,2,703,0,,Y,2,,2013-130807
13,T118,36,NY,BLUEFIN BLAST,08,6,6,REGAL SWORD,7416,25,1645,1115,0820,12,1,1,2,2,2,1645,4677,4678,1,2,4,9,0,1,0,1,0,0,0,4,4128,6921,27,200,59,1,1,1,mase1115.tif,00067455.tif,2013,0,1,0,ORIGINAL,09,07,19608,1308,0190820,019,2,709,0,,Y,2,,2013-130808
13,T118,25,MA,BLUEFIN BLAST,09,6,DRIFTING,SWORD,7416,25,1700,1115,0820,12,1,1,2,3,2,1700,4677,4676,1,2,7,8,0,1,1,1,0,1,1,4,9998,9998,30,250,64,1,1,1,mase1115.tif,00067457.tif,2013,0,0,0,ORIGINAL,09,07,19608,1308,0190820,019,2,707,0,,Y,2,,2013-130809
13,T118,25,MA,BLUEFIN BLAST,10,6,6,SWORD,7416,25,1700,1115,0820,12,1,1,2,3,2,1700,4677,4676,1,2,8,9,0,1,1,1,0,1,0,6,9998,9998,50,350,66,1,1,2,mase1115.tif,00067459.tif,2013,0,0,0,ORIGINAL,09,07,19608,1308,0190820,019,2,702,0,,Y,2,,2013-130810
13,T118,12,FL,BLUEFIN BLAST,11,6,DRIFTING,REGAL SWORD,7416,25,1700,1115,0820,12,1,2,1,3,7,1700,4677,4676,1,12,10,8,1,0,1,0,1,1,1,4,4128,6921,26,320,62,1,1,1,mase1115.tif,00067460.tif,2013,0,1,0,ORIGINAL,09,07,19608,1308,0190820,019,2,712,0,,N,2,,2013-130811
13,T118,25,MA,BLUEFIN BLAST,12,6,6,REGAL SWORD,7416,25,1800,1115,0820,12,1,2,2,3,2,1730,4677,4678,1,12,4,8,0,1,0,1,0,0,0,4,4128,6921,26,310,62,1,1,1,mase1115.tif,00067462.tif,2013,0,0,0,ORIGINAL,09,07,19608,1308,0190820,019,2,704,0,,Y,1,,2013-130812
13,T118,25,MA,BLUEFIN BLAST,13,6,6,REGAL SWORD,7416,25,1800,1115,0820,12,1,1,2,2,2,1800,4677,4676,1,12,4,8,0,1,0,1,0,0,0,4,4128,6921,26,280,62,1,1,1,mase1115.tif,00067464.tif,2013,0,1,0,ORIGINAL,09,07,19608,1308,0190820,019,2,706,0,,Y,2,,2013-130813
13,6,24,MD,6,01,6,6,BALTIMORE CANYON,7472,24,1615,1102,0938,7,1,2,1,3,1,1550,4701,2161,2,1,7,7,0,0,1,1,0,0,0,8,3814,7350,58,800,73,1,1,1,mdse1102.tif,00067112.tif,2013,0,0,0,ORIGINAL,09,07,19608,1312,0470938,047,6,125,0,,Y,1,,2013-131201
13,6,24,MD,6,02,6,6,POOR MANS CANYON,7472,24,1700,1102,0938,7,1,2,1,3,6,1645,2161,9996,2,12,9,8,0,1,1,1,0,0,0,5,3752,7406,50,800,76,1,1,1,mdse1102.tif,00067114.tif,2013,0,1,0,ORIGINAL,09,07,19608,1312,0470938,047,6,129,0,,N,2,,2013-131202
13,6,24,MD,6,03,6,6,BALTIMORE CANYON,7472,24,1800,1102,0938,7,1,1,2,2,1,1730,7777,9996,2,2,6,7,0,1,1,1,0,0,0,2,3814,7350,52,300,76,1,1,1,mdse1102.tif,00067116.tif,2013,0,0,0,ORIGINAL,09,07,19608,1312,0470938,047,6,126,0,,Y,1,,2013-131203
