tourn_name,location,id,tracker,intcode,intdate,month,day,year,inttime,stcode,control,docno,county,siteno,site_no,cluster,sitetype,prim_op,todayt,perm_pos,category,perm_ver,cgnbr_pos,strgnbr_pos,ppstate,ppstfips,returnt,prim1,prim2,tourn,tcode,hook,hook_oth,lines,fhours,bt_live,bt_art,bt_dead,fm_troll,fm_chunk,fm_chum,fm_other,fm_other_oth,party,latddmm,londdmm,miles,depth,sst,contact,proxy,catch,measur,gear,gear_oth,issueddate,CoastNum,StReg,boat,st
6,SAGADAHOC,2002-23-07-36,36,6175,15534,07,13,2002,1456,23,1103,01,005,9016,0059016,1,2,1,2,1,1,6,1,6,ME,23,1450,4679,9996,2,6,6,6,3,4,1,0,1,0,1,0,0,,1,4325,6942,22,300,59,1,6,1,2,1,6,,,,,
6,POLLACK HUB,2002-23-07-37,37,6175,15534,07,13,2002,1701,23,1103,02,005,9016,0059016,1,2,1,2,1,1,6,1,6,ME,23,1655,4671,9996,2,6,6,6,2,7,0,0,1,0,1,0,0,,2,4330,6955,16,180,58,1,6,1,2,1,6,,,,,
6,MURRY HOLE,2002-23-07-38,38,6175,15535,07,14,2002,1501,23,1107,01,015,9018,0159018,6,2,2,1,1,3,6,1,6,ME,23,1500,,9996,2,6,6,6,1,6,0,0,1,0,1,0,0,,2,4331,6942,10,350,59,1,6,1,2,1,6,,,,,
6,PLATTS,2002-23-07-39,39,6175,15535,07,14,2002,1602,23,1107,02,015,9034,0159034,6,2,1,2,1,1,6,1,6,ME,23,1600,4671,9996,2,6,6,6,4,7,1,0,1,0,1,0,0,,3,4313,6940,40,270,,1,6,1,2,1,6,,,,,
6,JEFFREY'S LEDGE,2002-23-07-40,40,2749,15538,07,17,2002,1800,23,2105,01,031,9104,0319104,10,4,1,2,1,1,6,2,1,NH,33,1750,4671,9996,2,6,6,6,4,10,0,0,1,0,0,1,0,,2,4310,7005,18,240,,1,6,1,2,1,6,,,,,
6,JEFFREY'S LEDGE,2002-23-07-41,41,2749,15538,07,17,2002,1815,23,2105,02,031,9104,0319104,10,4,1,2,1,1,6,1,6,ME,23,1810,4671,9996,2,6,6,6,3,1,0,0,1,0,0,1,0,,1,4310,7005,20,240,62,1,6,1,1,1,6,,,,,
6,PLATTS LEDGE,2002-23-07-42,42,2749,15538,07,17,2002,1850,23,2105,03,031,9104,0319104,10,4,1,2,1,1,6,6,6,ME,23,1830,4671,9996,2,6,6,6,3,24,0,0,1,0,0,1,0,,2,4341,6951,36,210,63,2,6,1,1,1,6,,,,,
6,SEGUIN LEDGE,2002-23-07-43,43,6175,15539,07,18,2002,1510,23,2118,01,023,9015,0239015,8,2,1,2,1,1,6,2,1,ME,23,1500,4671,9996,2,6,6,6,3,6,1,0,1,0,0,1,0,,2,4340,6946,12,228,,2,6,1,2,2,6,,,,,
6,KETTLE BOTTOM,2002-23-07-44,44,6175,15539,07,18,2002,1605,23,2118,02,023,9015,0239015,8,2,1,2,1,1,6,2,1,ME,23,1600,4671,9996,2,6,6,6,3,8,0,0,1,0,1,0,0,,1,4330,6942,18,286,59,1,6,1,2,1,6,,,,,
6,TANTAS,2002-23-07-45,45,2749,15541,07,20,2002,1600,23,1203,01,031,0881,0310881,9,1,1,2,1,1,6,1,6,ME,23,1555,4671,9996,2,6,6,6,5,7,0,1,0,1,0,0,0,,3,4320,7010,7,300,63,1,6,1,2,1,6,,,,,
6,CAPE PORPOISE,2002-23-07-46,46,2749,15541,07,20,2002,1710,23,1203,02,031,0881,0310881,9,1,2,2,1,3,6,2,1,ME,23,1700,4671,9996,2,6,6,6,4,11,1,0,1,0,1,0,0,,2,4315,7017,6,240,62,1,6,1,2,1,6,,,,,
6,CAPE PORPOISE,2002-23-07-47,47,2749,15542,07,21,2002,1610,23,1102,01,031,9105,0319105,10,1,2,2,1,3,6,2,1,ME,23,1400,4671,9996,2,6,6,6,3,6,1,0,0,0,1,0,0,,2,4310,7017,8,220,62,1,6,1,2,1,6,,,,,
6,PLATTS BANK,2002-23-07-48,48,2749,15542,07,21,2002,1655,23,1102,02,031,9104,0319104,10,4,1,2,1,1,6,1,6,ME,23,1635,4671,9996,2,6,6,6,3,48,0,0,1,0,0,1,0,,2,4313,6940,40,300,,1,6,1,1,6,6,,,,,
6,CAPE PORPOISE,2002-23-07-49,49,2749,15542,07,21,2002,1700,23,1102,03,031,9104,0319104,10,4,1,2,1,1,6,2,1,ME,23,1650,4671,9996,2,6,6,6,3,8,1,0,0,0,1,0,0,,3,4315,7017,8,200,62,2,6,1,2,1,6,,,,,
6,SAGADAHOC,2002-23-07-50,50,6175,15542,07,21,2002,1301,23,1101,01,023,9015,0239015,8,2,1,2,1,1,6,2,1,ME,23,1300,4671,9996,2,6,6,6,3,22,0,0,1,0,1,1,0,,2,4325,6942,17,300,63,1,6,1,1,1,6,,,,,
6,SAGADAHOC,2002-23-07-51,51,6175,15542,07,21,2002,1530,23,1101,02,023,9015,0239015,8,2,1,2,1,1,6,2,1,ME,23,1515,4671,9996,2,6,6,6,3,6,0,0,1,0,1,0,0,,6,4325,6942,15,312,,1,6,1,2,1,6,,,,,
MDA & ERA SPORTFISHI,JEFFERIES,2002-23-08-100,100,6175,15570,08,18,2002,1730,23,1108,05,005,9008,0059008,3,1,1,2,1,1,6,2,1,MA,25,1700,4671,9996,1,T125,6,6,4,10,1,0,1,0,0,1,0,,3,4310,7005,28,210,64,1,6,2,2,1,6,,,,,
MDA & ERA SPORTFISHI,TRINIDAD,2002-23-08-101,101,6175,15570,08,18,2002,1733,23,1108,06,005,9008,0059008,3,1,1,2,1,1,6,1,2,ME,23,1700,4671,9996,1,T125,6,6,4,12,1,0,1,0,1,0,0,,3,,,12,210,,1,6,2,2,1,6,,,,,
MDA & ERA SPORTFISHI,POLLOCK NUBBLE,2002-23-08-102,102,6175,15570,08,18,2002,1736,23,1108,07,005,9008,0059008,3,1,1,2,1,1,6,2,1,ME,23,1600,4671,9996,1,T125,6,6,4,9,1,0,1,0,1,0,0,,3,4330,6955,12,224,66,1,6,1,,1,6,,,,,
MDA & ERA SPORTFISHI,EDGE OF BOTTOM,2002-23-08-103,103,6175,15570,08,18,2002,1805,23,1108,08,005,9008,0059008,3,1,1,2,1,1,6,1,2,ME,23,1630,4671,9996,1,T125,6,6,4,5,1,0,1,0,1,0,0,,3,4325,7015,10,205,67,1,6,2,2,1,6,,,,,
STURDIVANT ISLAND,JEFFERIES ELBOW,2002-23-08-104,104,6175,15553,08,01,2002,1515,23,2101,01,005,9008,0059008,3,1,1,2,1,1,6,2,1,ME,23,1500,4671,9996,1,T126,6,6,4,7,1,0,1,0,1,0,0,,3,4310,7005,27,230,67,1,6,1,1,1,6,,,,,
6,SHARK GROUNDS,2002-23-08-105,105,6175,15553,08,01,2002,1725,23,2131,02,005,9008,0059008,3,1,1,1,2,6,6,1,2,ME,23,1720,3551,9996,2,6,6,6,4,6,0,0,1,0,0,1,0,,2,,,20,500,63,1,6,2,2,1,6,,,,,
STURDIVANT ISLAND,INSIDE TANTAS,2002-23-08-106,106,6175,15553,08,01,2002,1730,23,2131,03,005,9008,0059008,3,1,2,2,1,3,6,2,1,ME,23,1725,4671,9996,1,T126,6,6,4,7,1,0,0,0,1,0,0,,2,,,15,200,62,1,6,2,2,1,6,,,,,
STURDIVANT ISLAND,TANTAS,2002-23-08-107,107,6175,15553,08,01,2002,1805,23,2131,04,005,9008,0059008,3,1,2,1,1,3,6,1,2,ME,23,1800,4671,9996,1,T126,6,6,4,11,1,0,1,0,1,1,0,,5,4320,7010,17,238,,1,6,1,,1,6,,,,,
STURDIVANT ISLAND,TANTAS,2002-23-08-108,108,6175,15553,08,01,2002,1840,23,2103,05,005,9008,0059008,3,1,1,2,1,1,6,2,1,ME,23,1830,4671,9996,1,T126,6,6,3,6,1,0,1,0,1,1,0,,3,4320,7010,14,220,67,1,6,1,,1,6,,,,,
STURDIVANT ISLAND,OLD SCANUM,2002-23-08-109,109,6175,15553,08,01,2002,1950,23,2131,06,005,9008,0059008,3,1,2,2,1,3,6,1,2,NH,33,1925,4671,9996,1,T126,6,6,4,8,1,0,1,0,1,0,0,,3,,,46,220,70,1,6,1,1,1,6,,,,,
STURDIVANT ISLAND,,2002-23-08-110,110,6175,15553,08,01,2002,2000,23,2131,07,005,9008,0059008,3,1,1,2,1,3,6,2,1,ME,23,1940,4671,9996,1,T126,6,6,4,12,0,0,1,0,1,0,0,,3,,,12,250,,1,6,1,1,1,6,,,,,
STURDIVANT ISLAND,POLLOCK NUBBLE,2002-23-08-111,111,6175,15553,08,01,2002,2020,23,2131,09,005,9008,0059008,3,1,2,2,1,3,6,1,2,ME,23,1900,4671,9996,1,T126,6,6,5,16,1,0,1,0,1,0,0,,4,4330,6955,13,205,69,1,6,2,2,1,6,,,,,
STURDIVANT ISLAND,POLLOCK NUBBLE,2002-23-08-112,112,6175,15553,08,01,2002,2010,23,2131,08,005,9008,0059008,3,1,1,2,1,1,6,1,2,ME,23,1740,4761,9996,1,T126,6,6,4,12,1,0,1,0,1,1,0,,4,4330,6955,12,200,,1,6,2,2,1,6,,,,,
STURDIVANT ISLAND,TANTAS,2002-23-08-113,113,6175,15553,08,01,2002,2205,23,2131,10,005,9008,0059008,3,1,1,2,1,1,6,1,2,ME,23,2200,4671,9996,1,T126,6,6,3,13,1,0,0,0,1,0,0,,6,4320,7010,10,200,68,1,6,2,2,1,6,,,,,
6,CAPE PORPOISE PEAKS,2002-23-08-114,114,2749,15576,08,24,2002,1630,23,1103,01,031,0881,0310881,9,1,2,2,1,3,6,2,1,ME,23,1615,4671,9996,2,6,6,6,2,7,1,0,0,0,1,0,0,,3,4315,7017,6,150,62,1,6,1,,1,6,,,,,
6,SOUTH TANTAS,2002-23-08-115,115,2749,15576,08,24,2002,1645,23,1103,02,031,0881,0310881,9,1,1,2,1,1,6,2,1,ME,23,1640,4671,9996,2,6,6,6,4,7,1,0,0,0,1,0,0,,2,4320,7010,11,232,,1,6,2,2,1,6,,,,,
6,SW TANTAS,2002-23-08-116,116,2749,15576,08,24,2002,1700,23,1103,03,031,0881,0310881,9,1,1,2,1,1,6,1,2,ME,23,1630,4671,9996,2,6,6,6,3,7,1,0,0,0,1,0,0,,4,4320,7010,10,240,64,1,6,2,2,1,6,,,,,
6,SEGWIN,2002-23-08-117,117,6175,15574,08,22,2002,1605,23,2103,01,015,9034,0159034,6,4,1,2,1,1,6,1,2,ME,23,1530,4671,9996,2,6,6,6,2,3,0,0,1,0,1,1,0,,1,4345,6945,5,200,63,1,6,2,2,2,6,,,,,
6,SOUTH OF MONHEGAN,2002-23-08-118,118,6175,15574,08,22,2002,1630,23,2103,02,015,9018,0159018,6,1,2,1,1,3,6,2,1,ME,23,1620,,9996,2,6,6,6,3,8,0,0,1,0,0,1,0,,3,4345,6920,14,301,,1,6,1,,1,6,,,,,
STURDIVANT ISLAND,TANTAS,2002-23-08-54,54,6175,15554,08,02,2002,1710,23,2216,01,005,9008,0059008,3,1,1,2,1,1,6,1,2,ME,23,1700,4671,9996,1,T126,6,6,3,8,1,0,0,0,1,0,0,,6,4320,7010,10,200,68,1,6,2,2,1,6,,,,,
STURDIVANT ISLAND,POLLOCK NUBBLE,2002-23-08-55,55,6175,15554,08,02,2002,1720,23,2216,02,005,9008,0059008,3,1,2,2,1,3,6,2,1,ME,23,1710,4671,9996,1,T126,6,6,4,7,1,0,1,0,1,0,0,,2,4330,6946,13,200,66,1,6,2,2,1,6,,,,,
STURDIVANT ISLAND,PEAKS,2002-23-08-56,56,6175,15554,08,02,2002,1730,23,2216,03,005,9008,0059008,3,1,2,2,1,3,6,1,2,ME,23,1700,4671,9996,1,T126,6,6,9,9,1,0,1,0,1,0,0,,3,4315,7017,8,200,64,1,6,2,2,1,6,,,,,
STURDIVANT ISLAND,POLLOCK NUBBLE,2002-23-08-57,57,6175,15554,08,02,2002,1740,23,2216,04,005,9008,0059008,3,1,2,1,1,3,6,1,2,MA,25,1720,4671,9996,1,T126,6,6,4,10,1,0,1,0,1,0,0,,8,4330,6955,12,230,,1,6,2,2,1,6,,,,,
STURDIVANT ISLAND,TANTAS,2002-23-08-58,58,6175,15554,08,02,2002,1750,23,2216,05,005,9008,0059008,3,1,1,2,1,1,6,2,1,ME,23,1745,4671,9996,1,T126,6,6,3,12,1,0,1,0,1,1,0,,3,4320,7010,15,240,67,1,6,2,2,1,6,,,,,
STURDIVANT ISLAND,POLLOCK NUBBLE,2002-23-08-59,59,6175,15554,08,02,2002,1755,23,2216,06,005,9008,0059008,3,1,2,2,1,3,6,1,2,ME,23,1750,4671,9996,1,T126,6,6,5,14,1,0,1,0,1,0,0,,4,4330,6955,13,205,69,1,6,1,,1,6,,,,,
STURDIVANT ISLAND,JEFFERIES,2002-23-08-60,60,6175,15554,08,02,2002,1820,23,2216,07,005,9008,0059008,3,1,1,2,1,1,6,2,1,ME,23,1600,4671,9996,1,T126,6,6,4,10,1,0,1,0,1,0,0,,,4310,7005,27,230,67,1,6,1,,1,6,,,,,
STURDIVANT ISLAND,JEFFERIES,2002-23-08-61,61,6175,15554,08,02,2002,1830,23,2216,08,005,9008,0059008,3,1,1,2,1,1,6,1,2,ME,23,1825,4671,9996,1,T126,6,6,4,9,1,0,1,0,1,0,0,,3,4310,7005,32,200,69,1,6,2,2,1,6,,,,,
STURDIVANT ISLAND,POLLOCK NUBBLE,2002-23-08-62,62,6175,15554,08,02,2002,2105,23,2216,09,005,9008,0059008,3,1,1,2,1,1,6,1,2,ME,23,2100,4671,9996,1,T126,6,6,4,14,1,0,0,0,1,0,0,,5,4330,6955,13,215,62,1,6,2,2,1,6,,,,,
STURDIVANT ISLAND,LNB,2002-23-08-63,63,6175,15554,08,02,2002,2205,23,2216,10,005,9008,0059008,3,1,1,2,1,1,6,1,2,ME,23,2200,4671,9996,1,T126,6,6,3,14,0,0,1,0,0,1,0,,2,,,8,200,,1,6,1,2,1,6,,,,,
6,SHEEPSCOT,2002-23-08-64,64,2749,15559,08,07,2002,1720,23,2113,01,015,9018,0159018,6,2,2,1,1,3,6,2,1,ME,23,1700,3551,9996,2,6,6,6,7,2,0,0,1,0,0,1,0,,6,,,2,72,58,1,6,1,2,1,6,,,,,
6,SE TANTAS,2002-23-08-65,65,2749,15562,08,10,2002,2015,23,1114,01,031,9007,0319007,9,4,1,2,1,1,6,1,6,ME,23,2000,4671,9996,2,6,6,6,4,6,1,0,0,0,1,0,0,,4,4320,7010,,210,69,1,6,2,2,1,6,,,,,
6,TRINIDAD,2002-23-08-66,66,2749,15579,08,27,2002,1750,23,2106,02,005,9008,0059008,3,1,3,1,1,1,6,2,1,ME,23,1745,3551,9996,2,6,6,6,3,6,0,0,1,0,0,1,0,,3,,,15,290,66,1,6,1,,1,6,,,,,
6,TANTAS,2002-23-08-67,67,2749,15579,08,27,2002,1655,23,2106,01,005,9008,0059008,3,1,2,1,1,3,6,1,2,ME,23,1645,4931,9996,2,6,6,6,5,9,1,0,1,0,1,1,0,,3,4325,7000,15,295,,1,6,1,,1,6,,,,,
6,SMALL POINT ROCKS,2002-23-08-68,68,2749,15566,08,14,2002,1705,23,2203,01,023,9015,0239015,8,4,1,2,1,1,6,2,1,ME,23,1700,4671,9996,2,6,6,6,4,9,0,0,1,0,0,1,0,,2,4339,6950,7,186,69,1,6,2,2,1,6,,,,,
6,POLLOCK NUBBLE,2002-23-08-69,69,2749,15566,08,14,2002,1710,23,2203,02,028,9015,0239015,8,4,1,2,1,1,6,2,1,ME,23,1705,4671,9996,2,6,6,6,3,8,0,0,1,0,1,0,0,,1,4330,6955,20,210,,1,6,1,1,1,6,,,,,
6,SOUTHEAST HOLE,2002-23-08-70,70,2749,15566,08,14,2002,1725,23,2203,03,023,9015,0239015,8,4,1,2,1,1,6,2,1,ME,23,1715,4671,9996,2,6,6,6,3,7,0,0,1,0,1,0,0,,2,4334,6950,8,200,,2,6,1,1,2,6,,,,,
6,SOUTHEAST HOLE,2002-23-08-71,71,2749,15566,08,14,2002,1800,23,2203,04,023,9015,0239015,8,4,1,2,1,1,6,1,6,ME,23,1745,4671,9996,2,6,6,6,4,12,0,0,1,0,0,1,0,,2,4334,6950,10,190,69,1,6,1,1,2,6,,,,,
6,GULLY,2002-23-08-72,72,2749,15566,08,14,2002,1810,23,2203,05,023,9015,0239015,8,4,1,2,1,1,6,2,1,ME,23,1800,4671,9996,2,6,6,6,3,8,0,0,1,0,0,1,0,,2,4338,6950,8,180,,1,6,1,1,1,6,,,,,
6,SMALL POINT ROCKS,2002-23-08-73,73,2749,15569,08,17,2002,1610,23,1203,01,023,9015,0239015,8,4,1,1,1,1,6,2,1,ME,23,1600,4671,9996,2,6,6,6,4,10,0,0,1,0,0,1,0,,2,4339,6950,7,186,,1,6,1,1,1,6,,,,,
6,SMALL POINT ROCKS,2002-23-08-74,74,2749,15569,08,17,2002,1710,23,1203,02,023,9015,0239015,8,4,1,2,1,1,6,2,1,ME,23,1650,4671,9996,2,6,6,6,3,12,0,0,1,0,0,1,0,,2,4339,6950,8,220,,2,6,2,2,1,6,,,,,
STURDIVANT ISLAND,JEFFERIES,2002-23-08-75,75,6175,15555,08,03,2002,1535,23,1117,01,005,9008,0059008,3,1,1,2,1,1,6,1,2,ME,23,1530,4671,9996,1,T126,6,6,4,9,1,0,1,0,1,1,0,,2,4310,7005,30,265,66,1,6,1,2,1,6,,,,,
6,TANTAS,2002-23-08-76,76,6175,15555,08,03,2002,1615,23,1117,02,005,9008,0059008,3,1,1,2,1,2,6,2,1,ME,23,1610,,9996,2,6,6,6,3,6,0,0,1,0,0,1,0,,3,4320,7010,17,350,67,1,6,2,2,1,6,,,,,
STURDIVANT ISLAND,BOOMERANG,2002-23-08-77,77,6175,15555,08,03,2002,1700,23,1117,03,005,9008,0059008,3,1,1,2,1,1,6,1,2,ME,23,1645,4671,9996,1,T126,6,6,3,5,1,0,0,0,1,0,0,,6,,,13,260,67,1,6,1,1,1,6,,,,,
STURDIVANT ISLAND,CAPE PORPOISE PEAKS,2002-23-08-78,78,6175,15555,08,03,2002,1705,23,1117,04,005,9008,0059008,3,1,2,2,1,3,6,2,1,ME,23,1705,4671,9996,1,T126,6,6,4,6,1,0,0,0,1,0,0,,3,4315,7017,6,150,67,1,6,1,,1,6,,,,,
STURDIVANT ISLAND,JEFFERIES,2002-23-08-79,79,6175,15555,08,03,2002,1720,23,1117,05,005,9008,0059008,3,1,1,2,1,3,6,2,1,ME,23,1655,4671,9996,1,T126,6,6,3,7,0,0,1,0,1,0,0,,3,4310,7005,25,180,70,1,6,2,2,1,6,,,,,
STURDIVANT ISLAND,POLLOCK NUBBLE,2002-23-08-80,80,6175,15555,08,03,2002,1730,23,1117,06,005,9008,0059008,3,1,1,2,1,1,6,1,2,ME,23,1720,4671,9996,1,T126,6,6,4,10,1,0,0,0,1,0,0,,5,4330,6955,13,215,,1,6,2,2,1,6,,,,,
STURDIVANT ISLAND,POLLOCK NUBBLE,2002-23-08-81,81,6175,15555,08,03,2002,1732,23,1117,07,005,9008,0059008,3,1,2,2,1,3,6,2,1,ME,23,1725,4671,9996,1,T126,6,6,4,8,1,0,1,0,1,0,0,,2,4330,6955,13,200,66,1,6,2,2,1,6,,,,,
STURDIVANT ISLAND,POLLOCK NUBBLE,2002-23-08-82,82,6175,15555,08,03,2002,1735,23,1117,08,005,9008,0059008,3,1,2,1,1,3,6,1,2,MA,25,1730,4671,9996,1,T126,6,6,4,12,1,0,1,0,1,0,0,,7,4330,6955,12,200,,1,6,2,2,1,6,,,,,
STURDIVANT ISLAND,POLLOCK NUBBLE,2002-23-08-83,83,6175,15555,08,03,2002,1800,23,1117,09,005,9008,0059008,3,1,2,2,1,3,6,1,2,ME,23,1730,4671,9996,1,T126,6,6,5,11,1,0,0,0,0,0,0,,3,4330,6955,12,195,67,1,6,2,2,1,6,,,,,
STURDIVANT ISLAND,POLLOCK NUBBLE,2002-23-08-84,84,6175,15555,08,03,2002,1805,23,1117,10,005,9008,0059008,3,1,2,2,1,3,6,1,2,ME,23,1730,4671,9996,1,T126,6,6,4,8,1,0,1,0,1,0,0,,4,4330,6955,12,200,67,1,6,1,,1,6,,,,,
STURDIVANT ISLAND,TANTAS,2002-23-08-85,85,6175,15555,08,03,2002,1807,23,1117,11,005,9008,0059008,3,1,1,2,1,1,6,1,2,ME,23,1800,4671,9996,1,T126,6,6,4,10,1,0,1,0,1,0,0,,3,4320,7010,18,220,70,1,6,2,2,1,6,,,,,
STURDIVANT ISLAND,THE EDGE OF BOTTOM,2002-23-08-86,86,6175,15555,08,03,2002,1850,23,1117,12,005,9008,0059008,3,1,1,2,1,1,6,2,1,ME,23,1630,4671,9996,1,T126,6,6,4,9,0,0,1,0,1,0,0,,4,,,12,200,67,1,6,1,2,1,6,,,,,
