tracker,intcode,cluster,sitetype,year,month,day,site_no,enterr,interr,stcode,docno,control,measur,faxno,tifno,othlp,species,batch,row,kept,observe,alive,dead,sell,weighed,filestat,c_index,cerrflag,cprobfld,id
17,6634,8,3,2011,10,22,0230217,0,0,25,0,1212,2,maoc1212.tif,00046163.tif,COD,815,1717,1,1,0,0,0,0,0,ORIGINAL,136,1,CAUGHT OUT OF AREA;,2011-171707
17,6634,8,1,2011,10,22,0230784,0,0,25,1,1212,2,maoc1212.tif,00046167.tif,BFT SCHOOL,4677,1717,1,1,1,0,0,0,0,ORIGINAL,137,0,,2011-171710
17,6634,8,1,2011,10,22,0230218,0,0,25,1,1212,2,maoc1212.tif,00046171.tif,POLLOCK,2695,1717,1,50,0,0,0,0,0,ORIGINAL,138,1,KEPT;,2011-171713
17,6634,8,3,2011,10,23,0230217,0,1,25,0,1107,2,maoc1107.tif,00046409.tif,BFT SMALL MED,4676,1772,3,0,0,1,0,0,0,ORIGINAL,139,0,,2011-177201
17,6634,8,3,2011,10,23,0230217,0,1,25,0,1107,2,maoc1107.tif,00046409.tif,BFT SCHOOL,4677,1772,1,1,0,0,0,0,0,ORIGINAL,140,0,,2011-177201
17,6634,8,3,2011,10,23,0230217,0,1,25,0,1107,2,maoc1107.tif,00046409.tif,BFT LARGE SCH,4678,1772,2,1,0,3,0,0,0,ORIGINAL,141,0,,2011-177201
17,6634,8,3,2011,10,23,0230217,0,0,25,1,1107,2,maoc1107.tif,00046419.tif,COD,815,1772,1,12,0,0,0,0,0,ORIGINAL,142,1,CAUGHT OUT OF AREA;,2011-177210
17,6634,8,3,2011,10,23,0230217,0,0,25,1,1107,2,maoc1107.tif,00046419.tif,POLLOCK,2695,1772,2,3,0,0,0,0,0,ORIGINAL,143,0,,2011-177210
17,6634,8,1,2011,10,23,0230218,0,0,25,1,1107,2,maoc1107.tif,00046424.tif,COD,815,1772,2,1,0,0,0,0,0,ORIGINAL,144,1,CAUGHT OUT OF AREA;,2011-177214
17,6634,8,1,2011,10,23,0230218,0,0,25,1,1107,2,maoc1107.tif,00046424.tif,HADDOCK,1479,1772,3,1,0,0,0,0,0,ORIGINAL,145,0,,2011-177214
17,6634,8,1,2011,10,23,0230218,0,0,25,1,1107,2,maoc1107.tif,00046424.tif,POLLOCK,2695,1772,4,20,0,0,0,0,0,ORIGINAL,146,0,,2011-177214
17,6634,8,1,2011,10,23,0230218,0,0,25,1,1107,2,maoc1107.tif,00046424.tif,BFT SCHOOL,4677,1772,1,1,1,0,0,0,0,ORIGINAL,147,0,,2011-177214
17,6634,8,3,2011,10,23,0230217,0,0,25,1,1107,1,maoc1107.tif,00046428.tif,BFT LARGE SCH,4678,1772,1,1,1,0,0,0,0,ORIGINAL,148,0,,2011-177217
17,6634,8,3,2011,10,23,0230218,0,1,25,1,1107,2,maoc1107.tif,00046431.tif,COD,815,1772,1,1,0,0,0,0,0,ORIGINAL,149,1,CAUGHT OUT OF AREA;,2011-177219
17,6634,8,3,2011,10,23,0230218,0,1,25,1,1107,2,maoc1107.tif,00046431.tif,HADDOCK,1479,1772,2,1,0,0,0,0,0,ORIGINAL,150,0,,2011-177219
17,6634,8,3,2011,10,23,0230218,0,1,25,1,1107,2,maoc1107.tif,00046431.tif,SPINY DOGFISH,3521,1772,3,0,0,10,0,0,0,ORIGINAL,151,0,,2011-177219
17,6634,8,1,2011,10,23,0230218,0,0,25,2,1107,1,maoc1107.tif,00046438.tif,BFT SMALL MED,4676,1772,1,1,1,0,0,1,0,ORIGINAL,152,1,SELL;*SPECIES AT KEPT VALUE*;,2011-177225
14,6698,18,3,2011,10,02,0010279,0,0,25,0,1112,2,maoc1112.tif,00045031.tif,TAUTOG,4380,1494,1,4,0,0,0,0,0,ORIGINAL,153,1,CAUGHT OUT OF AREA;RARE OR ILLEGAL SPECIES KEPT;,2011-149401
15,6698,3,4,2011,10,08,0010326,0,0,25,0,1204,2,maoc1204.tif,00045382.tif,BLUEFISH,230,1575,2,2,2,0,0,0,0,ORIGINAL,154,0,,2011-157501
15,6698,3,4,2011,10,08,0010326,0,0,25,0,1204,2,maoc1204.tif,00045382.tif,SPINY DOGFISH,3521,1575,1,0,0,2,0,0,0,ORIGINAL,155,0,,2011-157501
15,6698,3,4,2011,10,08,0010326,0,0,25,0,1204,2,maoc1204.tif,00045382.tif,SKATE,3650,1575,3,0,0,2,0,0,0,ORIGINAL,156,0,,2011-157501
17,6698,18,3,2011,10,23,0010279,0,0,25,0,1104,2,maoc1104.tif,00046226.tif,COD,815,1729,1,0,0,2,0,0,0,ORIGINAL,157,1,CAUGHT OUT OF AREA;,2011-172901
17,6698,18,3,2011,10,23,0010279,0,0,25,0,1104,2,maoc1104.tif,00046226.tif,SPINY DOGFISH,3521,1729,2,0,0,10,0,0,0,ORIGINAL,158,0,,2011-172901
17,6698,18,3,2011,10,23,0010279,0,1,25,0,1104,2,maoc1104.tif,00046229.tif,COD,815,1729,2,10,0,0,0,0,0,ORIGINAL,159,1,CAUGHT OUT OF AREA;,2011-172903
17,6698,18,3,2011,10,23,0010279,0,1,25,0,1104,2,maoc1104.tif,00046229.tif,BFT LARGE SCH,4678,1729,1,1,0,0,0,0,0,ORIGINAL,160,0,,2011-172903
14,7279,10,1,2011,10,02,0010922,0,0,25,0,1111,2,maoc1111.tif,00045027.tif,STRIPED BASS,4180,1493,2,1,0,0,0,0,0,ORIGINAL,161,0,,2011-149301
14,7279,10,1,2011,10,02,0010922,0,0,25,0,1111,2,maoc1111.tif,00045027.tif,BFT SCHOOL,4677,1493,1,1,0,0,0,0,0,ORIGINAL,162,0,,2011-149301
15,7282,10,1,2011,10,09,0010922,0,1,25,0,1113,2,maoc1113.tif,00045194.tif,STRIPED BASS,4180,1544,1,4,0,1,0,0,0,ORIGINAL,163,0,,2011-154401
14,7344,15,1,2011,10,01,0090024,0,1,25,0,1109,2,maoc1109.tif,00045022.tif,BFT SMALL MED,4676,1492,1,0,0,1,0,0,0,ORIGINAL,164,0,,2011-149201
16,7344,14,3,2011,10,23,0090005,0,0,25,0,1207,2,maoc1207.tif,00046032.tif,COD,815,1689,1,11,0,0,0,0,0,ORIGINAL,165,1,CAUGHT OUT OF AREA;,2011-168903
16,7382,23,2,2011,10,11,0239223,0,0,25,0,2102,2,maoc2102.tif,00045711.tif,COD,815,1620,1,6,0,6,0,0,0,ORIGINAL,166,1,CAUGHT OUT OF AREA;,2011-162001
16,7382,23,2,2011,10,11,0239223,0,0,25,0,2102,2,maoc2102.tif,00045711.tif,ATLANTIC MACK,2120,1620,2,6,0,0,0,0,0,ORIGINAL,167,0,,2011-162001
16,7382,9,1,2011,10,18,0239038,0,0,25,0,2207,2,maoc2207.tif,00046040.tif,BFT SCHOOL,4677,1691,1,1,0,0,0,0,0,ORIGINAL,168,0,,2011-169102
16,7382,9,1,2011,10,18,0239038,0,0,25,0,2207,2,maoc2207.tif,00046040.tif,BFT LARGE SCH,4678,1691,2,1,0,0,0,0,0,ORIGINAL,169,0,,2011-169102
16,7382,9,1,2011,10,18,0230213,0,0,25,0,2207,2,maoc2207.tif,00046043.tif,COD,815,1691,1,6,0,0,0,0,0,ORIGINAL,170,1,CAUGHT OUT OF AREA;,2011-169104
17,7382,9,1,2011,10,22,0239038,0,0,25,0,1116,2,maoc1116.tif,00046283.tif,ATLANTIC MACK,2120,1744,2,0,0,3,0,0,0,ORIGINAL,171,0,,2011-174401
17,7382,9,1,2011,10,22,0239038,0,0,25,0,1116,2,maoc1116.tif,00046283.tif,BFT SCHOOL,4677,1744,1,1,1,0,0,0,0,ORIGINAL,172,0,,2011-174401
17,7382,9,1,2011,10,22,0239038,0,0,25,0,1116,2,maoc1116.tif,00046285.tif,COD,815,1744,2,6,6,0,0,0,0,ORIGINAL,173,1,CAUGHT OUT OF AREA;,2011-174402
17,7382,9,1,2011,10,22,0239038,0,0,25,0,1116,2,maoc1116.tif,00046285.tif,BFT SCHOOL,4677,1744,1,1,1,0,0,0,0,ORIGINAL,174,0,,2011-174402
17,7382,9,1,2011,10,22,0239038,0,1,25,0,1116,2,maoc1116.tif,00046287.tif,BFT SCHOOL,4677,1744,1,1,1,0,0,0,0,ORIGINAL,175,0,,2011-174403
17,7382,9,1,2011,10,22,0239038,0,1,25,0,1116,2,maoc1116.tif,00046287.tif,BFT LARGE SCH,4678,1744,2,1,1,0,0,0,0,ORIGINAL,176,0,,2011-174403
15,6583,1,1,2011,10,08,0150088,0,0,33,0,1103,2,nhoc1103.tif,00045387.tif,SPINY DOGFISH,3521,1552,1,0,0,6,0,0,0,ORIGINAL,177,0,,2011-155201
15,6583,1,4,2011,10,08,0151970,0,0,33,0,1103,2,nhoc1103.tif,00045390.tif,SPINY DOGFISH,3521,1552,1,0,0,2,0,0,0,ORIGINAL,178,0,,2011-155203
15,6583,1,4,2011,10,08,0151970,0,0,33,0,1103,2,nhoc1103.tif,00045392.tif,DOGFISH,3501,1552,2,0,0,25,0,0,0,ORIGINAL,179,1,ALIVE;,2011-155204
15,6583,1,4,2011,10,08,0151970,0,0,33,0,1103,2,nhoc1103.tif,00045392.tif,PORBEAGLE SHA,4811,1552,1,0,0,4,0,0,0,ORIGINAL,180,1,ALIVE;,2011-155204
15,6583,1,4,2011,10,08,0151970,0,0,33,0,1103,2,nhoc1103.tif,00045394.tif,SPINY DOGFISH,3521,1552,2,0,0,2,0,0,0,ORIGINAL,181,0,,2011-155205
15,6583,1,4,2011,10,08,0151970,0,0,33,0,1103,2,nhoc1103.tif,00045394.tif,PORBEAGLE SHA,4811,1552,1,0,0,1,0,0,0,ORIGINAL,182,1,ALIVE;,2011-155205
15,6583,1,3,2011,10,08,0150003,0,0,33,0,1103,2,nhoc1103.tif,00045396.tif,SPINY DOGFISH,3521,1552,1,0,0,5,0,0,0,ORIGINAL,183,0,,2011-155206
15,6583,1,4,2011,10,08,0151970,0,0,33,0,1103,2,nhoc1103.tif,00045398.tif,SPINY DOGFISH,3521,1552,2,0,0,1,0,0,0,ORIGINAL,184,0,,2011-155207
15,6583,1,4,2011,10,08,0151970,0,0,33,0,1103,2,nhoc1103.tif,00045398.tif,BFT SMALL MED,4676,1552,1,0,0,1,0,0,0,ORIGINAL,185,0,,2011-155207
15,6583,1,4,2011,10,08,0151970,0,0,33,0,1103,2,nhoc1103.tif,00045400.tif,SPINY DOGFISH,3521,1552,2,0,0,5,0,0,0,ORIGINAL,186,0,,2011-155208
15,6583,1,4,2011,10,08,0151970,0,0,33,0,1103,2,nhoc1103.tif,00045400.tif,PORBEAGLE SHA,4811,1552,1,0,0,1,0,0,0,ORIGINAL,187,1,ALIVE;,2011-155208
16,6799,2,1,2011,10,08,0150099,0,1,33,0,1205,2,nhoc1205.tif,00045850.tif,BFT LARGE SCH,4678,1641,1,1,0,0,0,0,0,ORIGINAL,188,0,,2011-164102
16,6799,2,1,2011,10,08,0150099,0,0,33,0,1205,2,nhoc1205.tif,00045852.tif,HERRING,1670,1641,3,12,0,0,0,0,0,ORIGINAL,189,1,RARE OR ILLEGAL SPECIES KEPT;,2011-164103
16,6799,2,1,2011,10,08,0150099,0,0,33,0,1205,2,nhoc1205.tif,00045852.tif,ATLANTIC MACK,2120,1641,4,12,0,0,0,0,0,ORIGINAL,190,0,,2011-164103
16,6799,2,1,2011,10,08,0150099,0,0,33,0,1205,2,nhoc1205.tif,00045852.tif,SPINY DOGFISH,3521,1641,2,10,0,10,0,0,0,ORIGINAL,191,1,RARE OR ILLEGAL SPECIES KEPT;,2011-164103
16,6799,2,1,2011,10,08,0150099,0,0,33,0,1205,2,nhoc1205.tif,00045852.tif,PORBEAGLE SHA,4811,1641,1,0,0,1,0,0,0,ORIGINAL,192,1,ALIVE;,2011-164103
16,6799,2,1,2011,10,08,0150099,0,0,33,0,1205,2,nhoc1205.tif,00045854.tif,BLUE SHARK,4931,1641,1,0,0,5,0,0,0,ORIGINAL,193,0,,2011-164104
16,6799,2,1,2011,10,07,0150099,0,0,33,0,2207,2,nhoc2207.tif,00045881.tif,ATLANTIC MACK,2120,1642,2,24,0,0,0,0,0,ORIGINAL,194,0,,2011-164201
16,6799,2,1,2011,10,07,0150099,0,0,33,0,2207,2,nhoc2207.tif,00045881.tif,SPINY DOGFISH,3521,1642,1,0,0,0,12,0,0,ORIGINAL,195,0,,2011-164201
16,6799,2,1,2011,10,07,0150099,0,0,33,0,2207,2,nhoc2207.tif,00045883.tif,ATLANTIC MACK,2120,1642,2,10,0,0,0,0,0,ORIGINAL,196,0,,2011-164202
16,6799,2,1,2011,10,07,0150099,0,0,33,0,2207,2,nhoc2207.tif,00045883.tif,BFT LARGE SCH,4678,1642,1,0,0,2,0,0,0,ORIGINAL,197,0,,2011-164202
16,6799,2,1,2011,10,09,0150034,0,0,33,0,1201,2,nhoc1201.tif,00045912.tif,COD,815,1648,1,0,0,1,0,0,0,ORIGINAL,198,1,CAUGHT OUT OF AREA;,2011-164802
16,6799,2,1,2011,10,09,0150034,0,0,33,0,1201,2,nhoc1201.tif,00045912.tif,POLLOCK,2695,1648,3,1,0,0,0,0,0,ORIGINAL,199,0,,2011-164802
16,6799,2,1,2011,10,09,0150034,0,0,33,0,1201,2,nhoc1201.tif,00045912.tif,SPINY DOGFISH,3521,1648,2,20,0,0,0,0,0,ORIGINAL,200,1,RARE OR ILLEGAL SPECIES KEPT;,2011-164802
16,6799,2,1,2011,10,09,0150099,0,0,33,0,1201,2,nhoc1201.tif,00045915.tif,ATLANTIC MACK,2120,1648,2,4,0,0,0,0,0,ORIGINAL,201,0,,2011-164804
16,6799,2,1,2011,10,09,0150099,0,0,33,0,1201,2,nhoc1201.tif,00045915.tif,PORBEAGLE SHA,4811,1648,1,0,0,2,0,0,0,ORIGINAL,202,1,ALIVE;,2011-164804
16,6799,2,1,2011,10,09,0150099,0,0,33,0,1201,2,nhoc1201.tif,00045917.tif,ATLANTIC MACK,2120,1648,1,24,0,0,0,0,0,ORIGINAL,203,0,,2011-164805
15,6013,10,1,2011,10,01,0290279,0,0,34,0,1106,2,njoc1106.tif,00045082.tif,SWORDFISH,4328,1511,1,1,0,2,0,0,0,ORIGINAL,204,0,,2011-151101
15,6013,10,1,2011,10,01,0290279,0,0,34,0,1106,2,njoc1106.tif,00045082.tif,SKIPJACK TUNA,4661,1511,4,1,0,4,0,0,0,ORIGINAL,205,0,,2011-151101
15,6013,10,1,2011,10,01,0290279,0,0,34,0,1106,2,njoc1106.tif,00045082.tif,ALBACORE TUNA,4701,1511,3,2,0,0,0,0,0,ORIGINAL,206,0,,2011-151101
15,6013,10,1,2011,10,01,0290279,0,0,34,0,1106,2,njoc1106.tif,00045082.tif,YFT,4711,1511,2,2,0,0,0,0,0,ORIGINAL,207,0,,2011-151101
15,6013,10,1,2011,10,01,0299009,0,0,34,0,1106,2,njoc1106.tif,00045084.tif,SWORDFISH,4328,1511,4,2,0,0,0,0,0,ORIGINAL,208,0,,2011-151102
15,6013,10,1,2011,10,01,0299009,0,0,34,0,1106,2,njoc1106.tif,00045084.tif,BIGEYE TUNA,4691,1511,1,3,0,0,0,0,0,ORIGINAL,209,0,,2011-151102
15,6013,10,1,2011,10,01,0299009,0,0,34,0,1106,2,njoc1106.tif,00045084.tif,ALBACORE TUNA,4701,1511,3,4,0,0,0,0,0,ORIGINAL,210,0,,2011-151102
15,6013,10,1,2011,10,01,0299009,0,0,34,0,1106,2,njoc1106.tif,00045084.tif,YFT,4711,1511,2,12,0,0,0,0,0,ORIGINAL,211,0,,2011-151102
16,6013,7,3,2011,10,18,0291502,0,0,34,0,2212,2,njoc2212.tif,00045964.tif,BLUEFISH,230,1666,2,6,6,6,0,0,0,ORIGINAL,212,0,,2011-166601
16,6013,7,3,2011,10,18,0291502,0,0,34,0,2212,2,njoc2212.tif,00045964.tif,LITTLE TUNNY,4681,1666,1,0,0,1,0,0,0,ORIGINAL,213,0,,2011-166601
16,6013,10,1,2011,10,23,0299009,0,0,34,0,1204,2,njoc1204.tif,00046356.tif,ALBACORE TUNA,4701,1697,1,3,0,0,0,0,0,ORIGINAL,214,0,,2011-169701
16,6013,10,1,2011,10,23,0299009,0,0,34,0,1204,2,njoc1204.tif,00046356.tif,BLUE SHARK,4931,1697,2,0,0,18,0,0,0,ORIGINAL,215,0,,2011-169701
16,6013,10,1,2011,10,23,0290894,0,1,34,0,1204,2,njoc1204.tif,00046358.tif,GOLDEN TILEFI,4467,1697,1,17,0,0,0,0,0,ORIGINAL,216,1,RARE OR ILLEGAL SPECIES KEPT;,2011-169702
16,6013,10,1,2011,10,23,0290894,0,1,34,0,1204,2,njoc1204.tif,00046358.tif,GREY TILEFISH,4470,1697,2,1,0,0,0,0,0,ORIGINAL,217,0,,2011-169702
16,6013,10,1,2011,10,23,0290894,0,0,34,0,1204,2,njoc1204.tif,00046360.tif,COD,815,1697,3,3,0,10,0,0,0,ORIGINAL,218,1,CAUGHT OUT OF AREA;,2011-169703
16,6013,10,1,2011,10,23,0290894,0,0,34,0,1204,2,njoc1204.tif,00046360.tif,SPINY DOGFISH,3521,1697,4,0,0,40,0,0,0,ORIGINAL,219,0,,2011-169703
16,6013,10,1,2011,10,23,0290894,0,0,34,0,1204,2,njoc1204.tif,00046360.tif,BFT SCHOOL,4677,1697,1,1,0,1,0,0,0,ORIGINAL,220,0,,2011-169703
16,6013,10,1,2011,10,23,0290894,0,0,34,0,1204,2,njoc1204.tif,00046360.tif,LITTLE TUNNY,4681,1697,2,0,0,6,0,0,0,ORIGINAL,221,0,,2011-169703
17,6013,10,1,2011,10,22,0290894,0,0,34,0,1117,2,njoc1117.tif,00046203.tif,COD,815,1722,1,23,0,0,0,0,0,ORIGINAL,222,1,CAUGHT OUT OF AREA;,2011-172201
17,6013,10,1,2011,10,22,0290894,0,0,34,0,1117,2,njoc1117.tif,00046203.tif,SPINY DOGFISH,3521,1722,2,0,0,50,0,0,0,ORIGINAL,223,0,,2011-172201
17,6013,10,1,2011,10,24,0299118,0,0,34,0,2127,2,njoc2127.tif,00046300.tif,SWORDFISH,4328,1751,3,1,0,0,0,0,0,ORIGINAL,224,0,,2011-175101
17,6013,10,1,2011,10,24,0299118,0,0,34,0,2127,2,njoc2127.tif,00046300.tif,ALBACORE TUNA,4701,1751,2,1,0,0,0,0,0,ORIGINAL,225,0,,2011-175101
17,6013,10,1,2011,10,24,0299118,0,0,34,0,2127,2,njoc2127.tif,00046300.tif,YFT,4711,1751,1,13,0,0,0,0,0,ORIGINAL,226,0,,2011-175101
17,6013,10,1,2011,10,24,0299009,0,0,34,0,2127,2,njoc2127.tif,00046302.tif,SWORDFISH,4328,1751,1,0,0,1,0,0,0,ORIGINAL,227,0,,2011-175102
17,6013,10,1,2011,10,24,0299009,0,0,34,0,2127,2,njoc2127.tif,00046302.tif,BLUE SHARK,4931,1751,2,0,0,1,0,0,0,ORIGINAL,228,0,,2011-175102
17,6013,10,1,2011,10,24,0290894,0,0,34,0,2127,2,njoc2127.tif,00046304.tif,COD,815,1751,2,2,0,0,0,0,0,ORIGINAL,229,1,CAUGHT OUT OF AREA;,2011-175103
17,6013,10,1,2011,10,24,0290894,0,0,34,0,2127,2,njoc2127.tif,00046304.tif,LING,1520,1751,3,14,0,0,0,0,0,ORIGINAL,230,1,RARE OR ILLEGAL SPECIES KEPT;,2011-175103
17,6013,10,1,2011,10,24,0290894,0,0,34,0,2127,2,njoc2127.tif,00046304.tif,BFT SCHOOL,4677,1751,1,0,0,2,0,0,0,ORIGINAL,231,0,,2011-175103
17,6013,10,1,2011,10,24,0290894,0,0,34,0,2127,2,njoc2127.tif,00046304.tif,LITTLE TUNNY,4681,1751,4,0,0,1,0,0,0,ORIGINAL,232,0,,2011-175103
15,6416,6,1,2011,10,01,0251808,0,0,34,0,1205,1,njoc1205.tif,00045090.tif,ALBACORE TUNA,4701,1512,2,8,3,0,0,0,0,ORIGINAL,233,0,,2011-151201
15,6416,6,1,2011,10,01,0251808,0,0,34,0,1205,1,njoc1205.tif,00045090.tif,YFT,4711,1512,1,3,3,0,0,0,0,ORIGINAL,234,0,,2011-151201
15,6416,6,1,2011,10,01,0251808,0,0,34,0,1205,1,njoc1205.tif,00045092.tif,ALBACORE TUNA,4701,1512,2,3,0,0,0,0,0,ORIGINAL,235,0,,2011-151202
15,6416,6,1,2011,10,01,0251808,0,0,34,0,1205,1,njoc1205.tif,00045092.tif,YFT,4711,1512,1,7,5,0,0,0,0,ORIGINAL,236,0,,2011-151202
15,6416,6,1,2011,10,07,0251050,0,0,34,0,2116,2,njoc2116.tif,00045264.tif,SWORDFISH,4328,1555,1,0,0,1,0,0,0,ORIGINAL,237,0,,2011-155501
15,6416,6,1,2011,10,07,0251050,0,0,34,0,2116,2,njoc2116.tif,00045264.tif,SKIPJACK TUNA,4661,1555,2,0,0,4,0,0,0,ORIGINAL,238,0,,2011-155501
15,6416,6,1,2011,10,07,0251050,0,0,34,0,2116,2,njoc2116.tif,00045264.tif,BLUE SHARK,4931,1555,3,0,0,6,0,0,0,ORIGINAL,239,0,,2011-155501
15,6416,5,1,2011,10,09,0250100,0,0,34,0,1110,2,njoc1110.tif,00045656.tif,GOLDEN TILEFI,4467,1583,1,7,4,0,0,0,0,ORIGINAL,240,1,RARE OR ILLEGAL SPECIES KEPT;,2011-158301
15,6416,5,1,2011,10,09,0250100,0,0,34,0,1110,2,njoc1110.tif,00045660.tif,YFT,4711,1583,1,17,0,0,0,0,0,ORIGINAL,241,0,,2011-158304
15,6416,5,1,2011,10,09,0250100,0,0,34,0,1110,2,njoc1110.tif,00045662.tif,DOLPHIN,1050,1583,2,4,0,0,0,0,0,ORIGINAL,242,0,,2011-158305
15,6416,5,1,2011,10,09,0250100,0,0,34,0,1110,2,njoc1110.tif,00045662.tif,GOLDEN TILEFI,4467,1583,1,30,0,0,0,0,0,ORIGINAL,243,1,RARE OR ILLEGAL SPECIES KEPT;,2011-158305
15,6416,5,1,2011,10,09,0250100,0,0,34,0,1110,2,njoc1110.tif,00045662.tif,BLUE SHARK,4931,1583,3,0,0,2,0,0,0,ORIGINAL,244,0,,2011-158305
15,6416,6,1,2011,10,08,0251050,0,0,34,0,1208,2,njoc1208.tif,00045521.tif,DOLPHIN,1050,1586,2,1,0,0,0,0,0,ORIGINAL,245,0,,2011-158601
15,6416,6,1,2011,10,08,0251050,0,0,34,0,1208,2,njoc1208.tif,00045521.tif,YFT,4711,1586,1,12,0,6,0,0,0,ORIGINAL,246,0,,2011-158601
15,6416,6,1,2011,10,08,0251050,0,0,34,0,1208,2,njoc1208.tif,00045523.tif,SWORDFISH,4328,1586,3,0,0,1,0,0,0,ORIGINAL,247,0,,2011-158602
15,6416,6,1,2011,10,08,0251050,0,0,34,0,1208,2,njoc1208.tif,00045523.tif,ALBACORE TUNA,4701,1586,2,2,0,0,0,0,0,ORIGINAL,248,0,,2011-158602
15,6416,6,1,2011,10,08,0251050,0,0,34,0,1208,2,njoc1208.tif,00045523.tif,YFT,4711,1586,1,9,0,8,0,0,0,ORIGINAL,249,0,,2011-158602
15,6416,6,1,2011,10,08,0251808,0,0,34,0,1208,1,njoc1208.tif,00045525.tif,ALBACORE TUNA,4701,1586,2,2,2,0,0,0,0,ORIGINAL,250,0,,2011-158603
15,6416,6,1,2011,10,08,0251808,0,0,34,0,1208,1,njoc1208.tif,00045525.tif,YFT,4711,1586,1,1,1,0,0,0,0,ORIGINAL,251,0,,2011-158603
15,6416,6,1,2011,10,08,0251050,0,0,34,0,1208,1,njoc1208.tif,00045527.tif,DOLPHIN,1050,1586,1,1,1,0,0,0,0,ORIGINAL,252,0,,2011-158604
15,6416,6,1,2011,10,08,0251050,0,0,34,0,1208,1,njoc1208.tif,00045527.tif,BLUE SHARK,4931,1586,2,0,0,4,0,0,0,ORIGINAL,253,0,,2011-158604
15,6416,6,1,2011,10,08,0259005,0,0,34,0,1208,2,njoc1208.tif,00045529.tif,YFT,4711,1586,1,24,0,0,0,0,0,ORIGINAL,254,1,KEPT;,2011-158605
15,6416,6,1,2011,10,08,0251050,0,0,34,0,1208,1,njoc1208.tif,00045531.tif,ALBACORE TUNA,4701,1586,2,3,2,0,0,0,0,ORIGINAL,255,0,,2011-158606
15,6416,6,1,2011,10,08,0251050,0,0,34,0,1208,1,njoc1208.tif,00045531.tif,YFT,4711,1586,1,2,0,0,0,0,0,ORIGINAL,256,0,,2011-158606
15,6416,6,1,2011,10,08,0251050,0,0,34,0,1208,1,njoc1208.tif,00045531.tif,BLUE SHARK,4931,1586,3,0,0,6,0,0,0,ORIGINAL,257,0,,2011-158606
15,6416,6,1,2011,10,08,0251163,0,0,34,0,1208,2,njoc1208.tif,00045534.tif,SWORDFISH,4328,1586,1,1,0,1,0,0,0,ORIGINAL,258,0,,2011-158608
15,6416,6,1,2011,10,08,0251163,0,0,34,0,1208,2,njoc1208.tif,00045534.tif,ALBACORE TUNA,4701,1586,2,3,0,0,0,0,0,ORIGINAL,259,0,,2011-158608
15,6416,6,1,2011,10,08,0251163,0,0,34,0,1208,2,njoc1208.tif,00045534.tif,BLUE SHARK,4931,1586,3,0,0,2,0,0,0,ORIGINAL,260,0,,2011-158608
15,6416,6,1,2011,10,08,0251163,0,0,34,0,1208,2,njoc1208.tif,00045536.tif,GOLDEN TILEFI,4467,1586,1,22,4,0,0,0,0,ORIGINAL,261,1,RARE OR ILLEGAL SPECIES KEPT;,2011-158609
15,6416,6,1,2011,10,08,0251163,0,0,34,0,1208,2,njoc1208.tif,00045536.tif,BLUE SHARK,4931,1586,2,0,0,6,0,0,0,ORIGINAL,262,0,,2011-158609
15,6416,6,1,2011,10,08,0251163,0,0,34,0,1208,2,njoc1208.tif,00045536.tif,STING RAY,8888,1586,3,0,0,1,0,0,0,ORIGINAL,263,1,SPECIES;ALIVE;,2011-158609
15,6416,6,1,2011,10,08,0251037,0,0,34,1,1208,2,njoc1208.tif,00045538.tif,GOLDEN TILEFI,4467,1586,2,8,8,0,0,0,0,ORIGINAL,264,1,RARE OR ILLEGAL SPECIES KEPT;,2011-158610
15,6416,6,1,2011,10,08,0251037,0,0,34,1,1208,2,njoc1208.tif,00045538.tif,YFT,4711,1586,1,3,0,0,0,0,0,ORIGINAL,265,0,,2011-158610
15,6416,6,1,2011,10,08,0251808,0,0,34,1,1208,1,njoc1208.tif,00045540.tif,DOLPHIN,1050,1586,2,1,1,0,0,0,0,ORIGINAL,266,0,,2011-158611
15,6416,6,1,2011,10,08,0251808,0,0,34,1,1208,1,njoc1208.tif,00045540.tif,SHORTFIN MAKO,3551,1586,3,0,0,1,0,0,0,ORIGINAL,267,0,,2011-158611
15,6416,6,1,2011,10,08,0251808,0,0,34,1,1208,1,njoc1208.tif,00045540.tif,YFT,4711,1586,1,1,1,0,0,0,0,ORIGINAL,268,0,,2011-158611
15,6416,6,1,2011,10,08,0251808,0,0,34,1,1208,1,njoc1208.tif,00045540.tif,BLUE SHARK,4931,1586,4,0,0,9,0,0,0,ORIGINAL,269,0,,2011-158611
15,6416,6,1,2011,10,08,0259005,0,0,34,1,1208,2,njoc1208.tif,00045542.tif,ALBACORE TUNA,4701,1586,1,1,0,0,0,0,0,ORIGINAL,270,0,,2011-158612
15,6416,6,1,2011,10,08,0259005,0,0,34,1,1208,2,njoc1208.tif,00045544.tif,DOLPHIN,1050,1586,2,2,0,0,0,0,0,ORIGINAL,271,0,,2011-158613
15,6416,6,1,2011,10,08,0259005,0,0,34,1,1208,2,njoc1208.tif,00045544.tif,SWORDFISH,4328,1586,1,1,0,0,0,0,0,ORIGINAL,272,0,,2011-158613
16,6416,6,1,2011,10,10,0251808,0,0,34,0,1202,1,njoc1202.tif,00045739.tif,WHITE MARLIN,2161,1615,2,0,0,1,0,0,0,ORIGINAL,273,0,,2011-161501
