tracker,stcode,docno,control,c_index,cerrflag,cprobfld,intcode,cluster,sitetype,q23,year,month,day,site_no,enterr,interr,measur,faxno,tifno,filestat,othlp,species,batch,row,kept,observe,alive,dead,sell,weighed,q11a,id
05,09,02,2107,22,0,,7619,3,2,3,2015,07,03,0110630,0,0,2,CTJL2107.pdf,00085963.tif,ORIGINAL,S,3551,0576,1,1,1,0,0,0,0,2,2015-057602
05,09,02,2107,23,0,,7619,3,2,3,2015,07,03,0110630,0,0,2,CTJL2107.pdf,00085963.tif,ORIGINAL,B,4677,0576,2,1,1,0,0,0,0,2,2015-057602
05,09,03,2107,24,0,,7619,3,2,5,2015,07,03,0110630,1,0,2,CTJL2107.pdf,00085965.tif,ORIGINAL,S,3551,0576,1,1,1,0,0,0,0,3,2015-057603
05,09,03,2107,25,0,,7619,3,2,5,2015,07,03,0110630,1,0,2,CTJL2107.pdf,00085965.tif,ORIGINAL,B,4677,0576,2,1,1,0,0,0,0,3,2015-057603
05,09,03,2107,26,0,,7619,3,2,5,2015,07,03,0110630,1,0,2,CTJL2107.pdf,00085965.tif,ORIGINAL,B,4931,0576,3,0,0,4,0,0,0,3,2015-057603
05,09,04,2107,27,0,,7619,3,2,4,2015,07,03,0110630,0,0,2,CTJL2107.pdf,00085967.tif,ORIGINAL,B,4677,0576,1,1,1,5,0,0,0,2,2015-057604
05,09,04,2107,28,0,,7619,3,2,4,2015,07,03,0110630,0,0,2,CTJL2107.pdf,00085967.tif,ORIGINAL,B,4931,0576,2,0,0,15,0,0,0,2,2015-057604
07,10,01,1101,29,0,,6783,2,1,5,2015,07,26,0051599,0,0,1,DEJL1101.pdf,00087120.tif,ORIGINAL,D,1050,0751,1,3,3,0,0,0,0,2,2015-075101
07,10,01,1101,30,1,RARE OR ILLEGAL SPECIES KEPT;,6783,2,1,5,2015,07,26,0051599,0,0,1,DEJL1101.pdf,00087120.tif,ORIGINAL,B,4440,0751,2,12,12,0,0,0,0,2,2015-075101
07,10,03,1101,31,0,,6783,2,1,4,2015,07,26,0051599,0,0,1,DEJL1101.pdf,00087123.tif,ORIGINAL,D,1050,0751,1,6,6,0,0,0,0,3,2015-075103
03,10,01,1201,32,0,,6783,2,1,6,2015,07,05,0051599,0,0,2,DEJL1201.pdf,00084465.tif,ORIGINAL,D,1050,0384,2,1,0,0,0,0,0,2,2015-038401
03,10,01,1201,33,0,,6783,2,1,6,2015,07,05,0051599,0,0,2,DEJL1201.pdf,00084465.tif,ORIGINAL,B,4677,0384,1,1,0,0,0,0,0,2,2015-038401
03,10,05,1201,34,0,,6783,2,1,5,2015,07,05,0051599,0,0,1,DEJL1201.pdf,00084470.tif,ORIGINAL,D,1050,0384,2,3,3,0,0,0,0,2,2015-038405
03,10,05,1201,35,0,,6783,2,1,5,2015,07,05,0051599,0,0,1,DEJL1201.pdf,00084470.tif,ORIGINAL,Y,4711,0384,1,2,2,0,0,0,0,2,2015-038405
07,10,01,1202,36,0,,6783,2,1,5,2015,07,25,0051599,0,0,2,DEJL1202.pdf,00087317.tif,ORIGINAL,D,1050,0770,1,1,0,0,0,0,0,2,2015-077001
07,10,02,1202,37,0,,6783,2,1,2,2015,07,25,0051599,0,0,2,DEJL1202.pdf,00087319.tif,ORIGINAL,D,1050,0770,1,1,1,0,0,0,0,2,2015-077002
07,10,03,1202,38,0,,6783,2,1,3,2015,07,25,0051599,0,0,1,DEJL1202.pdf,00087321.tif,ORIGINAL,D,1050,0770,1,8,8,0,0,0,0,2,2015-077003
07,10,04,1202,39,0,,6783,2,1,3,2015,07,25,0051599,0,0,2,DEJL1202.pdf,00087323.tif,ORIGINAL,D,1050,0770,1,1,1,0,0,0,0,2,2015-077004
05,10,01,1204,40,0,,6447,2,1,5,2015,07,12,0051599,0,0,2,DEJL1204.pdf,00085817.tif,ORIGINAL,D,1050,0567,1,1,0,0,0,0,0,2,2015-056701
05,10,02,1204,41,0,,6447,2,1,5,2015,07,12,0051599,0,0,2,DEJL1204.pdf,00085819.tif,ORIGINAL,W,2161,0567,1,0,0,2,0,0,0,2,2015-056702
05,10,03,1204,42,0,,6447,2,1,3,2015,07,12,0051599,0,0,2,DEJL1204.pdf,00085821.tif,ORIGINAL,D,1050,0567,1,1,0,0,0,0,0,2,2015-056703
05,10,05,1204,43,0,,6447,2,1,4,2015,07,12,0051599,0,0,2,DEJL1204.pdf,00085824.tif,ORIGINAL,D,1050,0567,1,3,0,0,0,0,0,2,2015-056705
05,10,05,1204,44,0,,6447,2,1,4,2015,07,12,0051599,0,0,2,DEJL1204.pdf,00085824.tif,ORIGINAL,W,2161,0567,2,0,0,1,0,0,0,2,2015-056705
05,10,06,1204,45,0,,6447,2,1,4,2015,07,12,0051599,0,0,2,DEJL1204.pdf,00085826.tif,ORIGINAL,D,1050,0567,1,1,0,0,0,0,0,2,2015-056706
05,10,06,1204,46,0,,6447,2,1,4,2015,07,12,0051599,0,0,2,DEJL1204.pdf,00085826.tif,ORIGINAL,S,4661,0567,2,0,0,2,0,0,0,2,2015-056706
05,10,07,1204,47,0,,6447,2,1,4,2015,07,12,0051599,0,0,2,DEJL1204.pdf,00085828.tif,ORIGINAL,D,1050,0567,2,4,0,0,0,0,0,2,2015-056707
05,10,07,1204,48,0,,6447,2,1,4,2015,07,12,0051599,0,0,2,DEJL1204.pdf,00085828.tif,ORIGINAL,B,4677,0567,1,1,0,0,0,0,0,2,2015-056707
05,10,09,1204,49,0,,6447,2,1,4,2015,07,12,0051599,0,0,2,DEJL1204.pdf,00085831.tif,ORIGINAL,S,3026,0567,1,0,0,1,0,0,0,3,2015-056709
05,10,09,1204,50,0,,6447,2,1,4,2015,07,12,0051599,0,0,2,DEJL1204.pdf,00085831.tif,ORIGINAL,Y,4711,0567,2,0,0,1,0,0,0,3,2015-056709
05,10,10,1204,51,0,,6447,2,1,5,2015,07,12,0051599,0,0,2,DEJL1204.pdf,00085833.tif,ORIGINAL,D,1050,0567,1,9,0,0,0,0,0,2,2015-056710
05,10,10,1204,52,1,RARE OR ILLEGAL SPECIES KEPT;,6447,2,1,5,2015,07,12,0051599,0,0,2,DEJL1204.pdf,00085833.tif,ORIGINAL,B,4440,0567,2,1,0,0,0,0,0,2,2015-056710
05,10,11,1204,53,0,,6447,2,1,6,2015,07,12,0051599,0,0,2,DEJL1204.pdf,00085835.tif,ORIGINAL,D,1050,0567,1,1,0,0,0,0,0,3,2015-056711
06,10,01,1206,54,0,,6447,2,1,5,2015,07,19,0051599,0,0,2,DEJL1206.pdf,00086114.tif,ORIGINAL,D,1050,0623,1,1,0,0,0,0,0,2,2015-062301
06,10,02,1206,55,0,,6447,2,1,3,2015,07,19,0051599,0,0,2,DEJL1206.pdf,00086116.tif,ORIGINAL,D,1050,0623,1,5,0,0,0,0,0,2,2015-062302
06,10,03,1206,56,0,,6447,2,1,2,2015,07,19,0051599,0,0,2,DEJL1206.pdf,00086118.tif,ORIGINAL,D,1050,0623,1,1,0,2,0,0,0,2,2015-062303
06,10,03,1206,57,0,,6447,2,1,2,2015,07,19,0051599,0,0,2,DEJL1206.pdf,00086118.tif,ORIGINAL,S,4661,0623,2,0,0,2,0,0,0,2,2015-062303
06,10,04,1206,58,0,,6447,2,1,3,2015,07,19,0051599,0,0,2,DEJL1206.pdf,00086120.tif,ORIGINAL,W,4720,0623,1,1,0,0,0,0,0,2,2015-062304
06,10,05,1206,59,0,,6447,2,1,6,2015,07,19,0051599,0,0,2,DEJL1206.pdf,00086122.tif,ORIGINAL,B,230,0623,1,4,0,0,0,0,0,2,2015-062305
06,10,07,1206,60,0,,6447,2,1,3,2015,07,19,0051599,0,0,2,DEJL1206.pdf,00086125.tif,ORIGINAL,D,1050,0623,3,0,0,2,0,0,0,2,2015-062307
06,10,07,1206,61,0,,6447,2,1,3,2015,07,19,0051599,0,0,2,DEJL1206.pdf,00086125.tif,ORIGINAL,S,4661,0623,2,1,0,0,0,0,0,2,2015-062307
06,10,07,1206,62,0,,6447,2,1,3,2015,07,19,0051599,0,0,2,DEJL1206.pdf,00086125.tif,ORIGINAL,Y,4711,0623,1,3,0,1,0,0,0,2,2015-062307
06,10,07,1206,63,0,,6447,2,1,3,2015,07,19,0051599,0,0,2,DEJL1206.pdf,00086125.tif,ORIGINAL,H,4950,0623,4,0,0,1,0,0,0,2,2015-062307
04,10,01,1207,64,0,,7615,1,1,2,2015,07,12,0050013,0,0,2,DEJL1207.pdf,00085121.tif,ORIGINAL,D,1050,0491,1,2,2,0,0,0,0,2,2015-049101
04,10,01,1207,65,0,,7615,1,1,2,2015,07,12,0050013,0,0,2,DEJL1207.pdf,00085121.tif,ORIGINAL,W,2161,0491,2,0,0,1,0,0,0,2,2015-049101
04,10,02,1207,66,0,,7615,1,1,4,2015,07,12,0050013,0,0,2,DEJL1207.pdf,00085123.tif,ORIGINAL,D,1050,0491,2,1,1,0,0,0,0,2,2015-049102
04,10,02,1207,67,0,,7615,1,1,4,2015,07,12,0050013,0,0,2,DEJL1207.pdf,00085123.tif,ORIGINAL,Y,4711,0491,1,1,1,0,0,0,0,2,2015-049102
06,10,01,1210,68,0,,6447,2,1,4,2015,07,18,0051599,0,0,2,DEJL1210.pdf,00086129.tif,ORIGINAL,D,1050,0624,2,1,0,0,0,0,0,2,2015-062401
06,10,01,1210,69,0,,6447,2,1,4,2015,07,18,0051599,0,0,2,DEJL1210.pdf,00086129.tif,ORIGINAL,B,4677,0624,1,0,0,1,0,0,0,2,2015-062401
06,10,02,1210,70,0,,6447,2,1,3,2015,07,18,0051599,0,0,2,DEJL1210.pdf,00086131.tif,ORIGINAL,D,1050,0624,1,1,0,0,0,0,0,2,2015-062402
06,10,03,1210,71,0,,6447,2,1,4,2015,07,18,0051599,0,0,2,DEJL1210.pdf,00086133.tif,ORIGINAL,D,1050,0624,2,1,0,0,0,0,0,2,2015-062403
06,10,03,1210,72,0,,6447,2,1,4,2015,07,18,0051599,0,0,2,DEJL1210.pdf,00086133.tif,ORIGINAL,W,4720,0624,1,1,0,0,0,0,0,2,2015-062403
06,10,05,1210,73,0,,6447,2,1,6,2015,07,18,0051599,0,0,2,DEJL1210.pdf,00086136.tif,ORIGINAL,D,1050,0624,2,0,0,2,0,0,0,2,2015-062405
06,10,05,1210,74,0,,6447,2,1,6,2015,07,18,0051599,0,0,2,DEJL1210.pdf,00086136.tif,ORIGINAL,Y,4711,0624,1,0,0,1,0,0,0,2,2015-062405
06,10,06,1210,75,0,,6447,2,1,6,2015,07,18,0051599,0,0,2,DEJL1210.pdf,00086138.tif,ORIGINAL,D,1050,0624,1,2,0,0,0,0,0,2,2015-062406
06,10,07,1210,76,0,,6447,2,1,6,2015,07,18,0051599,0,0,2,DEJL1210.pdf,00086140.tif,ORIGINAL,B,230,0624,2,2,0,0,0,0,0,3,2015-062407
06,10,07,1210,77,0,,6447,2,1,6,2015,07,18,0051599,0,0,2,DEJL1210.pdf,00086140.tif,ORIGINAL,Y,4711,0624,1,14,0,6,0,0,0,3,2015-062407
06,10,08,1210,78,0,,6447,2,1,6,2015,07,18,0051599,0,0,2,DEJL1210.pdf,00086142.tif,ORIGINAL,D,1050,0624,1,7,0,0,0,0,0,3,2015-062408
06,10,08,1210,79,0,,6447,2,1,6,2015,07,18,0051599,0,0,2,DEJL1210.pdf,00086142.tif,ORIGINAL,S,4661,0624,2,1,0,0,0,0,0,3,2015-062408
06,10,09,1210,80,1,ALIVE;,6447,2,1,4,2015,07,18,0051599,1,1,2,DEJL1210.pdf,00086144.tif,REVISED,B,2420,0624,1,25,25,8,0,0,0,2,2015-062409
06,10,10,1210,81,0,,6447,2,1,4,2015,07,18,0051599,0,0,2,DEJL1210.pdf,00086146.tif,ORIGINAL,D,1050,0624,3,1,0,0,0,0,0,2,2015-062410
06,10,10,1210,82,0,,6447,2,1,4,2015,07,18,0051599,0,0,2,DEJL1210.pdf,00086146.tif,ORIGINAL,W,2161,0624,1,0,0,1,0,0,0,2,2015-062410
06,10,10,1210,83,0,,6447,2,1,4,2015,07,18,0051599,0,0,2,DEJL1210.pdf,00086146.tif,ORIGINAL,Y,4711,0624,2,1,0,0,0,0,0,2,2015-062410
06,10,11,1210,84,0,,6447,2,1,5,2015,07,18,0051599,0,0,2,DEJL1210.pdf,00086148.tif,ORIGINAL,D,1050,0624,1,1,0,0,0,0,0,2,2015-062411
06,10,12,1210,85,0,,6447,2,1,5,2015,07,18,0051599,0,0,2,DEJL1210.pdf,00086150.tif,ORIGINAL,D,1050,0624,2,10,0,0,0,0,0,2,2015-062412
06,10,12,1210,86,0,,6447,2,1,5,2015,07,18,0051599,0,0,2,DEJL1210.pdf,00086150.tif,ORIGINAL,W,2161,0624,4,0,0,2,0,0,0,2,2015-062412
06,10,12,1210,87,1,RARE OR ILLEGAL SPECIES KEPT;,6447,2,1,5,2015,07,18,0051599,0,0,2,DEJL1210.pdf,00086150.tif,ORIGINAL,B,4440,0624,3,15,0,0,0,0,0,2,2015-062412
06,10,12,1210,88,0,,6447,2,1,5,2015,07,18,0051599,0,0,2,DEJL1210.pdf,00086150.tif,ORIGINAL,Y,4711,0624,1,1,0,0,0,0,0,2,2015-062412
06,10,13,1210,89,0,,6447,2,1,2,2015,07,18,0051599,0,0,2,DEJL1210.pdf,00086152.tif,ORIGINAL,D,1050,0624,1,2,0,0,0,0,0,2,2015-062413
06,10,01,2103,90,0,,6783,2,1,4,2015,07,20,0051599,0,0,2,DEJL2103.pdf,00086759.tif,ORIGINAL,D,1050,0696,2,1,0,0,0,0,0,3,2015-069601
06,10,01,2103,91,0,,6783,2,1,4,2015,07,20,0051599,0,0,2,DEJL2103.pdf,00086759.tif,ORIGINAL,W,2161,0696,1,0,0,1,0,0,0,3,2015-069601
06,10,02,2103,92,0,,6783,2,1,4,2015,07,20,0051599,0,0,1,DEJL2103.pdf,00086761.tif,ORIGINAL,D,1050,0696,1,10,10,0,0,0,0,2,2015-069602
04,10,01,2104,93,0,,6447,2,1,2,2015,07,06,0051599,0,0,2,DEJL2104.pdf,00085020.tif,ORIGINAL,D,1050,0463,1,1,0,0,0,0,0,2,2015-046301
04,10,02,2104,94,0,,6447,2,1,5,2015,07,06,0051599,0,0,2,DEJL2104.pdf,00085022.tif,ORIGINAL,D,1050,0463,2,3,0,0,0,0,0,2,2015-046302
04,10,02,2104,95,0,,6447,2,1,5,2015,07,06,0051599,0,0,2,DEJL2104.pdf,00085022.tif,ORIGINAL,S,3551,0463,3,0,0,1,0,0,0,2,2015-046302
04,10,02,2104,96,0,,6447,2,1,5,2015,07,06,0051599,0,0,2,DEJL2104.pdf,00085022.tif,ORIGINAL,B,4677,0463,1,1,0,0,0,0,0,2,2015-046302
04,10,03,2104,97,0,,6447,2,1,2,2015,07,06,0051599,0,0,2,DEJL2104.pdf,00085024.tif,ORIGINAL,D,1050,0463,1,2,0,0,0,0,0,2,2015-046303
04,10,04,2104,98,0,,6447,2,1,4,2015,07,06,0051599,0,0,2,DEJL2104.pdf,00085026.tif,ORIGINAL,Y,4711,0463,1,1,0,0,0,0,0,2,2015-046304
04,10,05,2104,99,0,,6447,2,1,3,2015,07,06,0051599,0,0,2,DEJL2104.pdf,00085028.tif,ORIGINAL,D,1050,0463,1,3,0,0,0,0,0,2,2015-046305
04,10,06,2104,100,0,,6447,2,1,7,2015,07,06,0051599,0,0,2,DEJL2104.pdf,00085030.tif,ORIGINAL,B,230,0463,1,3,0,0,0,0,0,3,2015-046306
04,10,07,2104,101,0,,6447,2,1,4,2015,07,06,0051599,0,0,2,DEJL2104.pdf,00085032.tif,ORIGINAL,D,1050,0463,1,17,17,0,0,0,0,2,2015-046307
04,10,07,2104,102,1,RARE OR ILLEGAL SPECIES KEPT;,6447,2,1,4,2015,07,06,0051599,0,0,2,DEJL2104.pdf,00085032.tif,ORIGINAL,B,4440,0463,2,3,3,0,0,0,0,2,2015-046307
04,10,08,2104,103,0,,6447,2,1,3,2015,07,06,0051599,0,0,2,DEJL2104.pdf,00085034.tif,ORIGINAL,D,1050,0463,1,7,7,0,0,0,0,2,2015-046308
04,10,01,2105,104,0,,6783,2,1,4,2015,07,09,0051599,0,0,2,DEJL2105.pdf,00085127.tif,ORIGINAL,D,1050,0492,1,2,2,0,0,0,0,2,2015-049201
04,10,02,2105,105,0,,6783,2,1,3,2015,07,09,0051599,0,0,2,DEJL2105.pdf,00085129.tif,ORIGINAL,D,1050,0492,1,5,5,0,0,0,0,3,2015-049202
05,10,01,2106,106,0,,6783,2,1,3,2015,07,13,0051599,0,0,2,DEJL2106.pdf,00085751.tif,ORIGINAL,D,1050,0558,2,2,0,0,0,0,0,3,2015-055801
05,10,01,2106,107,0,,6783,2,1,3,2015,07,13,0051599,0,0,2,DEJL2106.pdf,00085751.tif,ORIGINAL,W,2161,0558,1,0,0,1,0,0,0,3,2015-055801
05,10,02,2106,108,0,,6783,2,1,4,2015,07,13,0051599,0,0,1,DEJL2106.pdf,00085753.tif,ORIGINAL,D,1050,0558,1,2,2,0,0,0,0,2,2015-055802
07,10,01,2108,109,0,,6447,2,1,6,2015,07,21,0051599,0,0,1,DEJL2108.pdf,00086806.tif,ORIGINAL,S,4661,0708,2,0,0,4,0,0,0,2,2015-070801
07,10,01,2108,110,0,,6447,2,1,6,2015,07,21,0051599,0,0,1,DEJL2108.pdf,00086806.tif,ORIGINAL,Y,4711,0708,1,4,4,4,0,0,0,2,2015-070801
07,10,02,2108,111,0,,6447,2,1,6,2015,07,21,0051599,0,0,2,DEJL2108.pdf,00086808.tif,ORIGINAL,D,1050,0708,3,1,0,0,0,0,0,3,2015-070802
07,10,02,2108,112,0,,6447,2,1,6,2015,07,21,0051599,0,0,2,DEJL2108.pdf,00086808.tif,ORIGINAL,S,4661,0708,2,2,0,3,0,0,0,3,2015-070802
07,10,02,2108,113,0,,6447,2,1,6,2015,07,21,0051599,0,0,2,DEJL2108.pdf,00086808.tif,ORIGINAL,Y,4711,0708,1,1,0,3,0,0,0,3,2015-070802
07,10,03,2108,114,0,,6447,2,1,2,2015,07,21,0051599,0,0,2,DEJL2108.pdf,00086810.tif,ORIGINAL,S,4661,0708,2,0,0,8,0,0,0,2,2015-070803
07,10,03,2108,115,0,,6447,2,1,2,2015,07,21,0051599,0,0,2,DEJL2108.pdf,00086810.tif,ORIGINAL,Y,4711,0708,1,1,0,0,0,0,0,2,2015-070803
07,10,01,2109,116,0,,6447,2,1,6,2015,07,27,0051599,0,0,2,DEJL2109.pdf,00087446.tif,ORIGINAL,D,1050,0792,1,3,0,0,0,0,0,3,2015-079201
07,10,02,2109,117,1,RARE OR ILLEGAL SPECIES KEPT;,6447,2,1,5,2015,07,27,0051599,0,0,2,DEJL2109.pdf,00087448.tif,ORIGINAL,B,4440,0792,2,4,0,0,0,0,0,2,2015-079202
07,10,02,2109,118,0,,6447,2,1,5,2015,07,27,0051599,0,0,2,DEJL2109.pdf,00087448.tif,ORIGINAL,G,4467,0792,1,2,0,0,0,0,0,2,2015-079202
04,10,01,2201,119,0,,6783,2,1,7,2015,07,10,0051599,0,0,1,DEJL2201.pdf,00085133.tif,ORIGINAL,D,1050,0493,2,10,10,0,0,0,0,3,2015-049301
04,10,01,2201,120,0,,6783,2,1,7,2015,07,10,0051599,0,0,1,DEJL2201.pdf,00085133.tif,ORIGINAL,Y,4711,0493,3,2,2,0,0,0,0,3,2015-049301
04,10,01,2201,121,0,,6783,2,1,7,2015,07,10,0051599,0,0,1,DEJL2201.pdf,00085133.tif,ORIGINAL,D,4841,0493,1,0,0,1,0,0,0,3,2015-049301
04,10,02,2201,122,0,,6783,2,1,4,2015,07,10,0051599,0,0,1,DEJL2201.pdf,00085135.tif,ORIGINAL,D,1050,0493,2,2,2,0,0,0,0,3,2015-049302
04,10,02,2201,123,0,,6783,2,1,4,2015,07,10,0051599,0,0,1,DEJL2201.pdf,00085135.tif,ORIGINAL,B,4677,0493,1,1,1,0,0,0,0,3,2015-049302
07,10,01,2203,124,0,,6783,2,1,4,2015,07,23,0051599,0,0,1,DEJL2203.pdf,00086893.tif,ORIGINAL,B,230,0726,3,2,2,10,0,0,0,2,2015-072601
07,10,01,2203,125,0,,6783,2,1,4,2015,07,23,0051599,0,0,1,DEJL2203.pdf,00086893.tif,ORIGINAL,S,4661,0726,2,1,1,0,0,0,0,2,2015-072601
07,10,01,2203,126,0,,6783,2,1,4,2015,07,23,0051599,0,0,1,DEJL2203.pdf,00086893.tif,ORIGINAL,Y,4711,0726,1,1,1,0,0,0,0,2,2015-072601
07,10,01,2204,127,0,,6447,2,1,3,2015,07,24,0051599,0,0,2,DEJL2204.pdf,00087127.tif,ORIGINAL,D,1050,0752,1,1,0,0,0,0,0,2,2015-075201
07,10,03,2204,128,0,,6447,2,1,4,2015,07,24,0051599,0,0,2,DEJL2204.pdf,00087130.tif,ORIGINAL,D,1050,0752,1,4,0,0,0,0,0,2,2015-075203
07,10,04,2204,129,0,,6447,2,1,3,2015,07,24,0051599,0,0,2,DEJL2204.pdf,00087132.tif,ORIGINAL,D,1050,0752,2,1,0,0,0,0,0,2,2015-075204
07,10,04,2204,130,0,,6447,2,1,3,2015,07,24,0051599,0,0,2,DEJL2204.pdf,00087132.tif,ORIGINAL,W,4720,0752,1,1,0,0,0,0,1,2,2015-075204
07,10,05,2204,131,0,,6447,2,1,3,2015,07,24,0051599,0,0,2,DEJL2204.pdf,00087134.tif,ORIGINAL,B,230,0752,3,0,0,2,0,0,0,2,2015-075205
07,10,05,2204,132,0,,6447,2,1,3,2015,07,24,0051599,0,0,2,DEJL2204.pdf,00087134.tif,ORIGINAL,D,1050,0752,2,4,0,0,0,0,0,2,2015-075205
07,10,05,2204,133,0,,6447,2,1,3,2015,07,24,0051599,0,0,2,DEJL2204.pdf,00087134.tif,ORIGINAL,Y,4711,0752,1,2,0,0,0,0,0,2,2015-075205
07,10,06,2204,134,0,,6447,2,1,4,2015,07,24,0051599,0,0,2,DEJL2204.pdf,00087136.tif,ORIGINAL,D,1050,0752,3,3,0,0,0,0,0,2,2015-075206
07,10,06,2204,135,0,,6447,2,1,4,2015,07,24,0051599,0,0,2,DEJL2204.pdf,00087136.tif,ORIGINAL,W,2161,0752,1,0,0,2,0,0,0,2,2015-075206
07,10,06,2204,136,0,,6447,2,1,4,2015,07,24,0051599,0,0,2,DEJL2204.pdf,00087136.tif,ORIGINAL,B,2171,0752,2,0,0,1,0,0,0,2,2015-075206
07,10,06,2204,137,0,,6447,2,1,4,2015,07,24,0051599,0,0,2,DEJL2204.pdf,00087136.tif,ORIGINAL,S,4661,0752,4,1,0,0,0,0,0,2,2015-075206
07,10,07,2204,138,0,,6447,2,1,2,2015,07,24,0051599,0,0,2,DEJL2204.pdf,00087138.tif,ORIGINAL,D,1050,0752,1,1,0,0,0,0,0,2,2015-075207
07,10,08,2204,139,0,,6447,2,1,4,2015,07,24,0051599,0,0,2,DEJL2204.pdf,00087140.tif,ORIGINAL,W,2161,0752,1,0,0,1,0,0,0,3,2015-075208
07,10,09,2204,140,0,,6447,2,1,3,2015,07,24,0051599,0,0,2,DEJL2204.pdf,00087142.tif,ORIGINAL,B,2420,0752,3,23,0,0,0,0,0,2,2015-075209
07,10,09,2204,141,0,,6447,2,1,3,2015,07,24,0051599,0,0,2,DEJL2204.pdf,00087142.tif,ORIGINAL,W,2161,0752,1,0,0,1,0,0,0,2,2015-075209
07,10,09,2204,142,1,CAUGHT OUT OF AREA;,6447,2,1,3,2015,07,24,0051599,0,0,2,DEJL2204.pdf,00087142.tif,ORIGINAL,P,2695,0752,4,1,0,0,0,0,0,2,2015-075209
