tracker,tcode,ppstfips,ppstate,tourn_name,docno,hook_oth,fm_other_oth,location,intcode,stcode,inttime,control,siteno,cluster,sitetype,prim_op,todayt,category,perm_ver,returnt,prim1,prim2,tourn,hook,lines,fhours,bt_live,bt_dead,bt_art,fm_troll,fm_chum,fm_chunk,fm_live,fm_other,party,latddmm,londdmm,miles,depth,sst,contact,proxy,catch,faxno,tifno,year,enterr,interr,permismt,filestat,month,day,intdate,batch,site_no,county,mstarea,m_index,merrflag,mprobfld,onlist,measur,id
185907,5500,24,MD,LABOR DAY WHITE MARLIN,07,6,6,ROCK PILE,6936,24,1815,2113,1493,5,1,1,2,2,1,1800,2161,9996,1,1,6,8,0,1,0,1,0,0,0,0,6,3739,7422,57,300,78,1,2,1,MDSE2113.pdf,00155649.tif,2020,0,0,0,ORIGINAL,09,04,22162,1859,0471493,047,6,89,0,,Y,2,2020-185907
185908,5500,24,MD,LABOR DAY WHITE MARLIN,08,6,6,ROCK PILE,6936,24,1830,2113,1493,5,1,2,2,3,1,1815,2161,9996,1,1,4,8,0,1,0,1,0,0,0,0,4,3739,7422,54,300,76,1,2,1,MDSE2113.pdf,00155651.tif,2020,0,0,0,ORIGINAL,09,04,22162,1859,0471493,047,6,87,0,,Y,2,2020-185908
185909,5500,24,MD,LABOR DAY WHITE MARLIN,09,6,6,ROCK PILE,6936,24,1855,2113,1493,5,1,2,2,3,1,1830,2161,9996,1,12,5,8,0,1,1,1,0,0,0,0,4,3739,7422,60,480,79,1,1,1,MDSE2113.pdf,00155653.tif,2020,0,0,0,ORIGINAL,09,04,22162,1859,0471493,047,6,88,0,,Y,2,2020-185909
185910,6,24,MD,6,10,6,6,BALTIMORE CANYON,6936,24,1915,2113,1493,5,1,1,2,2,1,1845,2161,9996,2,12,8,8,0,1,1,1,0,0,0,0,5,3820,7345,70,1200,77,1,1,1,MDSE2113.pdf,00155655.tif,2020,0,0,0,ORIGINAL,09,04,22162,1859,0471493,047,6,206,0,,Y,2,2020-185910
185911,5500,24,MD,LABOR DAY WHITE MARLIN,11,6,6,WASHINGTON CANYON,6936,24,1940,2113,1493,5,1,2,2,3,6,1845,2161,9996,1,1,4,8,0,1,1,1,0,0,0,0,4,3727,7427,62,1200,78,1,2,1,MDSE2113.pdf,00155657.tif,2020,0,1,0,ORIGINAL,09,04,22162,1859,0471493,047,6,90,0,,N,2,2020-185911
186001,6,24,MD,6,01,6,6,ROCK PILE,7844,24,1455,2114,0853,3,1,2,1,3,1,1430,2161,9996,2,1,4,20,0,1,1,1,0,1,0,0,4,3739,7422,55,420,74,1,2,1,MDSE2114.pdf,00155681.tif,2020,0,0,0,ORIGINAL,09,11,22169,1860,0470853,047,6,214,0,,Y,2,2020-186001
186002,6,24,MD,6,02,6,6,ROCK PILE,7844,24,1502,2114,0853,3,1,2,1,3,1,1415,1050,9996,2,1,5,4,0,1,0,0,0,1,0,0,6,3739,7422,55,300,77,1,2,1,MDSE2114.pdf,00155683.tif,2020,0,0,0,ORIGINAL,09,11,22169,1860,0470853,047,6,215,0,,Y,2,2020-186002
186003,6,24,MD,6,03,6,6,BALTIMORE CANYON,7844,24,1550,2114,0853,3,1,2,1,3,1,1536,2161,9996,2,12,10,8,0,1,1,1,0,0,0,0,6,3820,7345,60,1800,78,1,2,1,MDSE2114.pdf,00155685.tif,2020,0,0,0,ORIGINAL,09,11,22169,1860,0470853,047,6,216,0,,Y,1,2020-186003
186004,6,24,MD,6,04,6,6,BALTIMORE CANYON,7844,24,1605,2114,0853,3,1,2,1,3,1,1600,1050,9996,2,1,8,7,0,1,0,1,0,1,0,0,6,3820,7345,48,360,78,1,2,1,MDSE2114.pdf,00155687.tif,2020,0,1,0,ORIGINAL,09,11,22169,1860,0470853,047,6,211,0,,Y,2,2020-186004
186005,6,24,MD,6,05,6,6,WASHINGTON CANYON,7844,24,1623,2114,0853,3,1,2,1,3,1,1610,1050,9996,2,12,6,6,0,1,0,1,0,1,0,0,6,3727,7427,58,600,81,1,2,1,MDSE2114.pdf,00155689.tif,2020,0,0,0,ORIGINAL,09,11,22169,1860,0470853,047,6,213,0,,Y,1,2020-186005
186006,6,37,NC,6,06,6,6,POOR MANS CANYON,7844,24,1730,2114,0853,3,1,2,1,3,1,1700,2161,9996,2,1,6,8,0,1,0,1,0,0,0,0,6,3752,7406,50,700,77,1,2,1,MDSE2114.pdf,00155691.tif,2020,0,0,0,ORIGINAL,09,11,22169,1860,0470853,047,6,212,0,,Y,2,2020-186006
186007,6,24,MD,6,07,6,6,BALTIMORE CANYON,7844,24,1726,2114,0853,3,1,2,1,3,1,1708,2161,9996,2,1,8,8,0,1,1,1,0,0,0,0,6,3820,7345,55,600,80,2,2,1,MDSE2114.pdf,00155693.tif,2020,0,0,0,ORIGINAL,09,11,22169,1860,0470853,047,6,210,0,,Y,2,2020-186007
186008,6,24,MD,6,08,6,6,WASHINGTON CANYON,7844,24,1750,2114,0853,3,1,1,2,2,1,1747,2161,9996,2,12,6,5,0,1,1,1,0,0,0,0,7,3727,7427,66,600,78,1,2,1,MDSE2114.pdf,00155695.tif,2020,0,0,0,ORIGINAL,09,11,22169,1860,0470853,047,6,218,0,,Y,2,2020-186008
186009,6,24,MD,6,09,6,6,BALTIMORE CANYON,7844,24,1755,2114,0853,3,1,2,1,2,1,1752,2161,9996,2,1,6,8,0,1,1,1,0,0,0,0,4,3820,7345,55,1200,79,2,2,1,MDSE2114.pdf,00155697.tif,2020,0,1,0,ORIGINAL,09,11,22169,1860,0470853,047,6,219,0,,Y,2,2020-186009
186010,6,51,VA,6,10,6,BOTTOM FISHING,ROCK PILE,7844,24,1820,2114,0853,3,1,2,1,3,1,1815,1050,9996,2,1,4,8,0,1,0,1,0,0,0,1,6,3739,7422,55,300,77,1,2,1,MDSE2114.pdf,00155699.tif,2020,0,0,0,ORIGINAL,09,11,22169,1860,0470853,047,6,217,0,,Y,2,2020-186010
186301,6,37,NC,6,01,6,6,ROCK PILE,7844,24,1650,2208,0853,3,1,2,1,3,1,1624,2161,9996,2,1,6,8,0,1,0,1,0,0,0,0,3,3735,7422,52,300,78,2,2,1,MDSE2208.pdf,00155665.tif,2020,0,0,0,ORIGINAL,09,04,22162,1863,0470853,047,6,263,0,,Y,2,2020-186301
186302,6,24,MD,6,02,6,BOTTOM FISHING,BALTIMORE CANYON,7844,24,1645,2208,0853,3,1,2,1,3,1,1636,2161,9996,2,12,10,8,0,1,1,1,0,0,0,1,6,3820,7345,64,3000,78,1,2,1,MDSE2208.pdf,00155667.tif,2020,0,0,0,ORIGINAL,09,04,22162,1863,0470853,047,6,268,0,,Y,2,2020-186302
186303,6,24,MD,6,03,6,6,SOUTH KEYS,7844,24,1654,2208,0853,3,1,2,1,3,1,1645,4711,9996,2,2,10,7,0,1,0,1,0,0,0,0,6,9998,9998,67,3000,77,1,2,1,MDSE2208.pdf,00155669.tif,2020,0,0,0,ORIGINAL,09,04,22162,1863,0470853,047,6,267,0,,Y,2,2020-186303
186304,6,24,MD,6,04,6,6,BALTIMORE CANYON,7844,24,1720,2208,0853,3,1,2,1,3,1,1710,4711,9996,2,1,6,8,0,1,1,1,0,0,0,0,6,3820,7349,54,600,77,1,2,1,MDSE2208.pdf,00155671.tif,2020,0,0,0,ORIGINAL,09,04,22162,1863,0470853,047,6,264,0,,Y,2,2020-186304
186305,6,24,MD,6,05,6,6,HOT DOG,7844,24,1726,2208,0853,3,1,2,1,3,1,1721,4711,9996,2,2,6,8,0,1,1,1,0,0,0,0,5,3806,7417,40,240,79,1,2,1,MDSE2208.pdf,00155673.tif,2020,0,0,0,ORIGINAL,09,04,22162,1863,0470853,047,6,266,0,,Y,2,2020-186305
186306,6,24,MD,6,06,6,BOTTOM FISHING,BALTIMORE CANYON,7844,24,1738,2208,0853,3,1,2,1,3,1,1725,2161,9996,2,1,7,12,0,1,0,1,0,0,0,1,2,3806,7349,52,1800,78,1,2,1,MDSE2208.pdf,00155675.tif,2020,0,0,0,ORIGINAL,09,04,22162,1863,0470853,047,6,269,0,,Y,2,2020-186306
186307,6,24,MD,6,07,6,6,ROCK PILE,7844,24,1759,2208,0853,3,1,2,1,3,1,1753,2161,1050,2,1,4,8,0,1,0,1,0,0,0,0,4,3739,7422,52,300,77,1,2,1,MDSE2208.pdf,00155677.tif,2020,0,0,0,ORIGINAL,09,04,22162,1863,0470853,047,6,265,0,,Y,2,2020-186307
186401,6,33,NH,6,01,6,6,JEFFREYS LEDGE,7800,33,1500,1105,0020,3,1,2,1,3,1,1500,4671,4679,2,1,2,4,1,0,0,0,0,0,1,0,3,4255,7010,15,175,68,1,2,1,NHSE1105.pdf,00155703.tif,2020,0,1,1,REVISED,09,05,22163,1864,0150020,015,1,512,0,,Y,2,2020-186401
186601,6,12,FL,6,01,6,6,OLD SCANTUM,7865,33,1740,1107,0099,2,1,1,2,1,2,1400,4671,9996,2,1,2,3,1,0,0,0,0,0,1,0,3,4250,7025,16,210,97,1,2,1,NHSE1107.pdf,00155710.tif,2020,0,1,0,ORIGINAL,09,07,22165,1866,0150099,015,1,513,0,,N,1,2020-186601
186801,6,33,NH,6,01,6,6,JEFFREYS LEDGE,7867,33,1630,1202,0003,1,1,1,2,3,1,1630,4671,9996,2,1,3,20,1,0,0,0,0,0,1,0,2,4255,7010,30,190,98,1,2,1,NHSE1202.pdf,00155717.tif,2020,0,0,0,ORIGINAL,09,07,22165,1868,0150003,015,1,517,0,,Y,2,2020-186801
187001,6,12,FL,6,01,6,6,JEFFREYS LEDGE,7854,33,1630,1204,0099,2,1,1,2,1,1,1630,4679,9996,2,2,2,6,1,0,0,0,0,0,1,0,2,4255,7010,27,208,64,1,2,2,NHSE1204.pdf,00155723.tif,2020,0,1,0,ORIGINAL,09,12,22170,1870,0150099,015,1,518,0,,N,2,2020-187001
187201,6,33,NH,6,01,6,6,JEFFREYS LEDGE,7859,33,1545,2107,1970,1,4,1,2,1,1,1515,4671,9996,2,2,2,6,1,0,0,0,0,0,1,0,2,4255,7010,28,208,98,1,2,1,NHSE2107.pdf,00155730.tif,2020,0,0,0,ORIGINAL,09,04,22162,1872,0151970,015,1,528,0,,Y,2,2020-187201
187202,6,33,NH,6,02,6,6,JEFFREYS LEDGE,7859,33,1551,2107,1970,1,4,1,2,1,1,1540,4671,9996,2,2,2,7,1,0,0,0,0,0,1,0,2,4255,7010,18,252,60,1,2,1,NHSE2107.pdf,00155732.tif,2020,0,0,0,ORIGINAL,09,04,22162,1872,0151970,015,1,527,0,,Y,2,2020-187202
187401,6,33,NH,6,01,6,6,JEFFREYS LEDGE,7867,33,1725,2201,0003,1,1,1,2,1,1,1720,4671,9996,2,2,2,6,1,0,0,0,0,0,1,0,2,4255,7010,998,180,64,1,2,1,NHSE2201.pdf,00155740.tif,2020,0,0,0,ORIGINAL,09,03,22161,1874,0150003,015,1,531,0,,Y,2,2020-187401
187501,6,33,NH,6,01,6,6,SCANTUM BASIN,7858,33,1700,2202,0099,2,1,1,2,1,1,1640,4679,9996,2,2,4,8,1,0,0,0,0,0,1,0,2,4250,7025,14,180,67,1,2,1,NHSE2202.pdf,00155744.tif,2020,0,0,0,ORIGINAL,09,09,22167,1875,0150099,015,1,532,0,,Y,1,2020-187501
187801,6,33,NH,6,01,6,6,ISLE OF SHOALS,7633,33,1730,2208,0020,3,1,1,2,1,1,1715,4671,9996,2,1,2,6,1,0,0,0,0,0,1,0,1,4300,7029,20,170,70,1,2,1,NHSE2208.pdf,00155752.tif,2020,0,0,0,ORIGINAL,09,10,22168,1878,0150020,015,1,533,0,,Y,2,2020-187801
187901,6,25,MA,6,01,6,6,JEFFREYS LEDGE,7854,33,1530,2209,0099,2,1,1,2,2,1,1530,4671,9996,2,2,2,7,1,0,0,0,0,0,1,0,3,4255,7010,22,220,64,1,2,1,NHSE2209.pdf,00155756.tif,2020,0,0,0,ORIGINAL,09,10,22168,1879,0150099,015,1,534,0,,Y,2,2020-187901
188401,6,34,NJ,6,01,6,6,AXEL CARLSON,6416,34,1512,1114,0894,10,1,1,2,2,1,1400,330,4681,2,2,2,3,0,1,1,1,0,0,0,0,3,4001,7359,4,75,72,1,2,1,NJSE1114.pdf,00155772.tif,2020,0,1,0,ORIGINAL,09,05,22163,1884,0290894,029,5,540,0,,Y,2,2020-188401
188601,6,34,NJ,6,01,6,6,MANASQUAN RIDGE,6416,34,1425,1208,1050,6,1,1,2,2,1,1400,4677,330,2,2,4,6,0,0,1,1,0,0,0,0,6,4001,7355,8,75,73,1,2,1,NJSE1208.pdf,00155780.tif,2020,0,0,0,ORIGINAL,09,06,22164,1886,0251050,025,5,556,0,,Y,2,2020-188601
188602,6,34,NJ,6,02,6,6,TRIPLE WRECKS,6416,34,1603,1208,1005,6,1,1,2,3,1,1500,4711,9996,2,2,12,4,1,1,0,1,0,1,0,0,4,3936,7301,68,200,76,1,2,1,NJSE1208.pdf,00155782.tif,2020,0,0,0,ORIGINAL,09,06,22164,1886,0251005,025,5,553,0,,Y,1,2020-188602
188603,6,34,NJ,6,03,6,JIGGING,TRIPLE WRECKS,6416,34,1645,1208,1005,6,1,1,2,2,1,1600,4711,9996,2,1,4,4,0,1,1,0,0,1,0,1,5,3936,7301,68,210,76,1,2,1,NJSE1208.pdf,00155784.tif,2020,0,0,0,ORIGINAL,09,06,22164,1886,0251005,025,5,557,0,,Y,2,2020-188603
188604,6,34,NJ,6,04,6,6,HUDSON CANYON,6416,34,1724,1208,1808,6,1,1,2,2,1,1630,4691,4711,2,12,9,12,0,1,1,1,0,0,0,0,4,3930,7220,95,1000,76,1,2,1,NJSE1208.pdf,00155786.tif,2020,0,0,0,ORIGINAL,09,06,22164,1886,0251808,025,5,552,0,,Y,2,2020-188604
188605,3350,34,NJ,MRMTC OFFSHORE OPEN,05,6,JIGGING,HUDSON CANYON,6416,34,1747,1208,1808,6,1,1,2,2,1,1740,4691,4711,1,12,12,36,0,1,1,1,0,0,0,1,7,3930,7220,97,1000,78,1,2,1,NJSE1208.pdf,00155788.tif,2020,0,0,0,ORIGINAL,09,06,22164,1886,0251808,025,5,50,0,,Y,2,2020-188605
188606,3350,34,NJ,MRMTC OFFSHORE OPEN,06,6,6,HUDSON CANYON,6416,34,1845,1208,9125,6,1,1,2,3,1,1830,4691,4711,1,2,10,12,0,0,1,1,0,0,0,0,3,3930,7220,95,1100,76,1,2,2,NJSE1208.pdf,00155790.tif,2020,0,0,0,ORIGINAL,09,06,22164,1886,0259125,025,5,49,0,,Y,2,2020-188606
188607,6,34,NJ,6,07,6,JIGGING,TRIPLE WRECKS,6416,34,1905,1208,9005,6,1,1,2,3,1,1845,4711,9996,2,12,4,10,0,1,1,0,0,1,0,1,4,3936,7301,65,210,76,1,2,1,NJSE1208.pdf,00155791.tif,2020,0,0,0,ORIGINAL,09,06,22164,1886,0259005,025,5,555,0,,Y,1,2020-188607
188608,6,34,NJ,6,08,6,JIGGING,HUDSON CANYON,6416,34,1940,1208,9005,6,1,1,2,2,1,1800,4711,1050,2,12,10,20,0,1,1,1,0,1,0,1,6,3930,7220,90,700,77,1,1,1,NJSE1208.pdf,00155793.tif,2020,1,0,0,ORIGINAL,09,06,22164,1886,0259005,025,5,554,0,,Y,1,2020-188608
188701,6,34,NJ,6,01,6,6,BARNEGAT RIDGE,7876,34,1645,1209,3207,7,1,1,2,2,1,1430,4701,9996,2,12,6,2,0,0,1,1,0,0,0,0,1,3940,7350,16,100,74,1,2,1,NJSE1209.pdf,00155798.tif,2020,1,0,0,ORIGINAL,09,06,22164,1887,0293207,029,5,558,0,,Y,2,2020-188701
188801,6,34,NJ,6,01,6,6,TRIPLE WRECKS,6416,34,1642,1210,1050,6,1,1,2,3,1,1615,4711,9996,2,1,5,9,1,1,0,0,0,1,1,0,8,3935,7255,64,210,76,1,2,1,NJSE1210.pdf,00155803.tif,2020,0,1,0,ORIGINAL,09,07,22165,1888,0251050,025,5,559,0,,Y,2,2020-188801
188802,3350,12,FL,MRMTC OFFSHORE OPEN,02,6,6,HUDSON CANYON,6416,34,1932,1210,1808,6,1,1,2,2,2,1900,4691,4711,1,12,7,20,0,1,1,1,0,1,0,0,4,3930,7220,94,1000,78,1,2,1,NJSE1210.pdf,00155805.tif,2020,0,1,0,ORIGINAL,09,07,22165,1888,0251808,025,5,51,0,,N,1,2020-188802
189301,6,34,NJ,6,01,6,6,TRIPLE WRECKS,7509,34,1735,2103,1036,1,1,1,2,2,1,1730,4656,9996,2,2,6,7,0,1,1,1,0,1,0,0,6,3935,7255,70,250,74,1,2,1,NJSE2103.pdf,00155817.tif,2020,1,0,0,ORIGINAL,09,03,22161,1893,0011036,001,5,568,0,,Y,1,2020-189301
189401,6,34,NJ,6,01,6,JIGGING,RATTLESNAKE,6416,34,1435,2112,1050,6,1,1,2,2,2,1415,4677,9996,2,2,3,7,0,1,1,1,0,0,0,1,4,9998,9998,3,60,70,1,1,2,NJSE2112.pdf,00155822.tif,2020,0,0,0,ORIGINAL,09,01,22159,1894,0251050,025,5,586,0,,Y,2,2020-189401
189402,3350,34,NJ,MRMTC OFFSHORE OPEN,02,6,JIGGING,HUDSON CANYON,6416,34,1630,2112,1808,6,1,1,2,3,1,1600,4691,4328,1,1,8,34,0,1,1,1,0,1,0,1,6,3930,7220,90,1200,73,1,2,1,NJSE2112.pdf,00155823.tif,2020,0,0,0,ORIGINAL,09,01,22159,1894,0251808,025,5,53,0,,Y,1,2020-189402
189403,3350,34,NJ,MRMTC OFFSHORE OPEN,03,6,JIGGING,HUDSON CANYON,6416,34,1705,2112,1808,6,1,2,1,3,1,1655,4691,4711,1,1,12,34,1,1,1,1,1,1,1,1,5,3930,7220,90,1000,75,1,2,1,NJSE2112.pdf,00155825.tif,2020,1,0,0,ORIGINAL,09,01,22159,1894,0251808,025,5,52,0,,Y,1,2020-189403
189404,3350,34,NJ,MRMTC OFFSHORE OPEN,04,6,JIGGING,HUDSON CANYON,6416,34,1758,2112,1808,6,1,1,2,2,1,1735,4691,4328,1,1,10,32,0,1,1,1,0,1,0,1,6,3930,7220,94,1100,76,1,2,1,NJSE2112.pdf,00155827.tif,2020,0,0,0,ORIGINAL,09,01,22159,1894,0251808,025,5,55,0,,Y,1,2020-189404
189405,3350,34,NJ,MRMTC OFFSHORE OPEN,05,6,JIGGING,HUDSON CANYON,6416,34,1835,2112,1808,6,1,1,2,3,1,1800,4691,4711,1,1,10,31,1,1,1,1,0,1,0,1,6,3930,7220,94,800,76,1,1,1,NJSE2112.pdf,00155829.tif,2020,0,0,0,ORIGINAL,09,01,22159,1894,0251808,025,5,56,0,,Y,1,2020-189405
189406,3350,34,NJ,MRMTC OFFSHORE OPEN,06,6,JIGGING,HUDSON CANYON,6416,34,1902,2112,1005,6,1,1,2,3,1,1820,4691,4711,1,1,8,32,0,1,1,1,0,1,0,1,4,3930,7220,94,1000,77,1,2,1,NJSE2112.pdf,00155831.tif,2020,0,0,0,ORIGINAL,09,01,22159,1894,0251005,025,5,54,0,,Y,1,2020-189406
189501,6,34,NJ,6,01,6,6,EAST LUMP,7785,34,1530,2113,0385,3,1,2,2,3,6,1400,1050,9996,2,12,3,6,0,1,1,0,0,1,0,0,3,9998,9998,21,120,77,1,2,1,NJSE2113.pdf,00155836.tif,2020,0,1,1,ORIGINAL,09,02,22160,1895,0090385,009,5,587,0,,Y,2,2020-189501
189601,6,34,NJ,6,01,6,6,TRIPLE WRECKS,6416,34,1642,2114,9125,6,1,1,2,2,1,1615,4711,9996,2,1,3,4,0,1,0,0,0,1,0,0,3,3936,7301,68,210,98,1,1,1,NJSE2114.pdf,00155841.tif,2020,0,0,0,ORIGINAL,09,08,22166,1896,0259125,025,5,588,0,,Y,1,2020-189601
190001,6,34,NJ,6,01,6,6,TRIPLE WRECKS,6416,34,1500,2118,1005,6,1,1,1,3,1,1330,4711,9996,2,1,4,4,0,1,1,0,0,1,0,0,6,3936,7301,68,210,76,1,2,1,NJSE2118.pdf,00155855.tif,2020,0,0,0,ORIGINAL,09,11,22169,1900,0251005,025,5,589,0,,Y,2,2020-190001
190301,6,34,NJ,6,01,6,JIGGING,HUDSON CANYON,6416,34,1705,2203,9005,6,1,2,1,3,1,1500,4711,4328,2,1,4,18,1,1,1,1,0,1,1,1,6,3930,7220,98,980,76,1,2,1,NJSE2203.pdf,00155866.tif,2020,0,0,0,ORIGINAL,09,10,22168,1903,0259005,025,5,607,0,,Y,2,2020-190301
190501,6,34,NJ,6,01,6,6,TRIPLE WRECKS,6416,34,1520,2213,9005,6,1,1,2,2,1,1400,4711,9996,2,1,2,12,0,1,1,0,0,1,0,0,2,3935,7255,65,227,74,1,1,1,NJSE2213.pdf,00155874.tif,2020,0,0,0,ORIGINAL,09,04,22162,1905,0259005,025,5,611,0,,Y,2,2020-190501
190502,6,34,NJ,6,02,6,CASTING POPPERS,TRIPLE WRECKS,6416,34,1635,2213,1005,6,1,1,2,2,1,1500,4711,1050,2,1,3,5,0,1,1,0,0,1,0,1,4,3935,7255,65,220,74,1,2,1,NJSE2213.pdf,00155876.tif,2020,1,1,0,ORIGINAL,09,04,22162,1905,0251005,025,5,609,0,,Y,1,2020-190502
190503,3350,34,NJ,MRMTC OFFSHORE OPEN,03,6,JIGGING,HUDSON CANYON,6416,34,1738,2213,1808,6,1,1,2,3,1,1725,4691,4711,1,1,9,33,0,1,1,1,0,1,0,1,6,3930,7220,96,1200,76,1,2,1,NJSE2213.pdf,00155878.tif,2020,0,0,0,ORIGINAL,09,04,22162,1905,0251808,025,5,58,0,,Y,1,2020-190503
190504,3350,34,NJ,MRMTC OFFSHORE OPEN,04,6,JIGGING,TOMS CANYON,6416,34,1753,2213,1808,6,1,1,2,3,1,1745,4691,4711,1,12,11,34,0,1,1,1,0,1,0,1,6,3911,7242,86,1200,77,1,2,1,NJSE2213.pdf,00155880.tif,2020,0,1,0,ORIGINAL,09,04,22162,1905,0251808,025,5,59,0,,Y,1,2020-190504
190505,3350,34,NJ,MRMTC OFFSHORE OPEN,05,6,JIGGING,HUDSON CANYON,6416,34,1817,2213,1808,6,1,1,2,3,1,1805,4691,4711,1,12,10,32,0,1,1,1,0,1,0,1,6,3930,7220,98,1000,76,1,2,1,NJSE2213.pdf,00155882.tif,2020,0,0,0,ORIGINAL,09,04,22162,1905,0251808,025,5,60,0,,Y,1,2020-190505
190506,3350,34,NJ,MRMTC OFFSHORE OPEN,06,6,JIGGING,HUDSON CANYON,6416,34,1845,2213,1808,6,1,1,2,3,1,1825,4691,4711,1,1,10,34,0,1,1,1,0,1,0,1,6,3930,7220,90,1200,77,1,2,1,NJSE2213.pdf,00155884.tif,2020,0,0,0,ORIGINAL,09,04,22162,1905,0251808,025,5,57,0,,Y,1,2020-190506
190507,6,34,NJ,6,07,6,JIGGING,TOMS CANYON,6416,34,1925,2213,1005,6,1,1,1,3,1,1900,4691,4711,2,12,8,22,0,1,1,1,0,0,0,1,6,3911,7242,88,1000,76,1,2,1,NJSE2213.pdf,00155886.tif,2020,0,0,0,ORIGINAL,09,04,22162,1905,0251005,025,5,610,0,,Y,1,2020-190507
190601,6,34,NJ,6,01,6,6,MANASQUAN RIDGE,6013,34,1540,2214,4283,10,1,2,1,3,1,1300,330,4681,2,2,5,5,0,0,1,1,0,0,0,0,2,9998,9998,6,65,76,1,1,1,NJSE2214.pdf,00155891.tif,2020,0,0,0,ORIGINAL,09,04,22162,1906,0294283,029,5,612,0,,Y,2,2020-190601
191001,6,36,NY,6,01,6,BOTTOM FISHING,MARKLAND WRECK,7727,36,1440,1106,0175,3,1,1,2,2,7,1400,4656,9996,2,2,4,6,0,1,0,1,0,0,0,1,3,9998,9998,7,97,74,1,2,1,NYSE1106.pdf,00155905.tif,2020,0,1,0,ORIGINAL,09,05,22163,1910,1030175,103,4,626,0,,Y,2,2020-191001
191002,6,12,FL,6,02,6,6,ATLANTIS CANYON,7727,36,1725,1106,0169,3,1,1,2,2,7,1625,4656,9996,2,2,8,24,0,1,0,1,0,0,0,0,5,3947,7013,997,1200,75,1,2,1,NYSE1106.pdf,00155907.tif,2020,0,1,0,ORIGINAL,09,05,22163,1910,1030169,103,4,628,0,,N,1,2020-191002
191003,6,36,NY,6,03,6,6,FISH TALES,7727,36,1825,1106,0175,3,1,1,2,2,7,1755,4656,9996,2,2,6,24,0,1,1,1,0,0,0,0,6,4000,7120,70,650,71,1,2,1,NYSE1106.pdf,00155909.tif,2020,0,1,0,REVISED,09,05,22163,1910,1030175,103,4,627,0,,Y,1,2020-191003
191101,6,36,NY,6,01,6,6,TRIPLE WRECKS,7727,36,1520,1108,0589,3,1,1,2,2,7,1430,4656,9996,2,12,3,15,1,0,0,0,0,1,0,0,7,9998,9998,74,200,76,1,2,1,NYSE1108.pdf,00155914.tif,2020,0,1,0,ORIGINAL,09,07,22165,1911,1030589,103,4,632,1,Q23;,Y,2,2020-191101
191201,6,36,NY,6,01,6,JIGGING,RANGER WRECK,7684,36,1250,1201,0146,4,1,1,2,2,1,1230,4677,9996,2,2,3,4,0,0,1,0,0,0,0,1,3,4035,7147,30,210,72,1,2,1,NYSE1201.pdf,00155919.tif,2020,0,1,0,ORIGINAL,09,05,22163,1912,1030146,103,4,645,0,,Y,1,2020-191201
191202,6,36,NY,6,02,6,JIGGING,RANGER WRECK,7684,36,1520,1201,0085,4,1,2,1,3,6,1430,4656,9996,2,2,6,8,0,0,1,0,0,0,0,1,6,4035,7147,28,200,71,2,2,1,NYSE1201.pdf,00155921.tif,2020,0,1,0,ORIGINAL,09,05,22163,1912,1030085,103,4,646,0,,N,2,2020-191202
191301,6,36,NY,6,01,6,6,BUTTERFISH HOLE,7684,36,1435,1202,0133,5,1,2,1,3,1,1425,3591,9996,2,1,4,5,0,1,0,0,1,0,0,0,7,4050,7135,20,140,71,1,2,1,NYSE1202.pdf,00155926.tif,2020,0,1,0,ORIGINAL,09,07,22165,1913,1030133,103,4,648,0,,Y,1,2020-191301
191302,6,36,NY,6,02,6,JIGGING,RANGER WRECK,7684,36,1520,1202,0123,5,1,2,1,3,2,1400,4656,9996,2,2,6,8,0,0,1,1,0,0,0,1,2,4035,7147,28,182,71,2,2,1,NYSE1202.pdf,00155928.tif,2020,0,1,0,ORIGINAL,09,07,22165,1913,1030123,103,4,649,0,,Y,2,2020-191302
191303,6,36,NY,6,03,6,FLY FISHING,GARDINERS BAY,7684,36,1535,1202,0372,5,1,1,2,4,6,1520,4681,9996,2,2,1,3,0,0,1,0,0,0,0,1,1,4105,7211,1,15,99,1,2,2,NYSE1202.pdf,00155930.tif,2020,0,1,0,ORIGINAL,09,07,22165,1913,1030372,103,4,650,1,Q26;,N,2,2020-191303
191304,6,36,NY,6,04,6,JIGGING,HYDROGRAPHERS CANYON,7684,36,1710,1202,0123,5,1,2,1,3,1,1510,4656,9996,2,2,10,48,0,1,1,1,0,1,0,1,10,4006,6857,997,2720,72,1,2,1,NYSE1202.pdf,00155931.tif,2020,0,1,0,ORIGINAL,09,07,22165,1913,1030123,103,4,647,1,Q20;Q23;,Y,2,2020-191304
191401,6,36,NY,6,01,6,6,SOUTH OF GURNEYS,7519,36,1445,2201,0133,5,1,2,1,3,1,1430,3531,3551,2,1,4,5,0,1,0,0,1,1,0,0,2,9998,9998,5,110,68,1,1,2,NYSE2201.pdf,00155936.tif,2020,0,0,0,ORIGINAL,09,03,22161,1914,1030133,103,4,661,0,,Y,2,2020-191401
191402,6,36,NY,6,02,6,JIGGING,RANGER WRECK,7519,36,1530,2201,0133,5,1,2,1,3,6,1500,4677,4678,2,2,5,6,0,1,1,1,0,0,0,1,3,4035,7147,32,200,70,1,2,1,NYSE2201.pdf,00155937.tif,2020,0,1,0,ORIGINAL,09,03,22161,1914,1030133,103,4,662,0,,N,1,2020-191402
