tracker,tcode,ppstfips,ppstate,tourn_name,docno,hook_oth,fm_other_oth,location,intcode,stcode,inttime,control,siteno,cluster,sitetype,prim_op,todayt,category,perm_ver,returnt,prim1,prim2,tourn,hook,lines,fhours,bt_live,bt_dead,bt_art,fm_troll,fm_chum,fm_chunk,fm_live,fm_other,party,latddmm,londdmm,miles,depth,sst,contact,proxy,catch,faxno,tifno,year,enterr,interr,permismt,filestat,month,day,intdate,batch,site_no,county,mstarea,m_index,merrflag,mprobfld,onlist,measur,id
235202,6,25,MA,6,02,6,6,STELLWAGEN BANK N,7633,25,1705,1119,0024,15,1,2,1,3,1,1640,4671,9996,2,12,3,9,1,1,0,0,0,0,1,0,5,4225,7025,15,160,60,1,1,1,MAOC1119.pdf,00158053.tif,2020,0,0,0,ORIGINAL,10,04,22192,2352,0090024,009,2,222,0,,Y,2,2020-235202
235203,6,25,MA,6,03,6,6,STELLWAGEN BANK,7633,25,1715,1119,0024,15,1,1,2,1,1,1400,4671,9996,2,12,3,7,1,0,0,0,0,0,1,0,3,4216,7017,15,150,59,2,2,1,MAOC1119.pdf,00158055.tif,2020,0,0,0,ORIGINAL,10,04,22192,2352,0090024,009,2,227,0,,Y,2,2020-235203
235204,6,25,MA,6,04,6,6,STELLWAGEN BANK NE,7633,25,1717,1119,0024,15,1,2,1,3,1,1700,4671,9996,2,12,3,10,1,0,0,0,0,0,1,0,6,4225,7025,13,150,61,1,2,1,MAOC1119.pdf,00158057.tif,2020,0,0,0,ORIGINAL,10,04,22192,2352,0090024,009,2,228,0,,Y,2,2020-235204
235205,6,25,MA,6,05,6,6,RACE POINT,7633,25,1801,1119,0024,15,1,2,2,3,1,1738,4671,9996,2,12,2,40,1,0,0,0,0,0,1,0,2,4204,7017,11,150,98,1,1,1,MAOC1119.pdf,00158059.tif,2020,0,0,0,ORIGINAL,10,04,22192,2352,0090024,009,2,226,1,Q20;,Y,2,2020-235205
235206,6,25,MA,6,06,6,6,JEFFREYS LEDGE,7633,25,1850,1119,0024,15,1,2,2,3,1,1848,4671,9996,2,1,2,8,1,0,0,0,0,0,1,0,4,4255,7010,9,190,61,1,2,1,MAOC1119.pdf,00158061.tif,2020,0,0,0,ORIGINAL,10,04,22192,2352,0090024,009,2,225,0,,Y,2,2020-235206
235207,6,25,MA,6,07,6,6,UPS AND DOWNS,7633,25,1855,1119,0024,15,1,2,1,3,1,1700,4671,9996,2,2,3,11,1,0,0,0,0,0,1,0,7,4238,7027,10,200,98,1,1,1,MAOC1119.pdf,00158063.tif,2020,0,1,0,ORIGINAL,10,04,22192,2352,0090024,009,2,223,1,Q23;,Y,2,2020-235207
235208,6,25,MA,6,08,6,6,JEFFREYS LEDGE,7633,25,1907,1119,0024,15,1,2,2,3,7,1900,4671,9996,2,2,2,12,1,0,0,0,0,0,1,0,2,4255,7010,15,180,62,1,2,1,MAOC1119.pdf,00158065.tif,2020,0,1,0,ORIGINAL,10,04,22192,2352,0090024,009,2,224,0,,Y,2,2020-235208
235301,6,25,MA,6,01,6,6,OUTTER FLAG,7863,25,1755,1120,0685,19,1,1,2,1,1,1745,4671,4679,2,1,3,11,1,0,0,0,0,0,1,0,2,4254,7031,13,225,60,1,2,1,MAOC1120.pdf,00158069.tif,2020,0,0,0,ORIGINAL,10,04,22192,2353,0090685,009,2,229,0,,Y,2,2020-235301
235401,6,25,MA,6,01,6,6,CAPE COD BAY N,7713,25,1519,1204,9038,9,1,1,2,1,1,1505,4671,9996,2,1,2,10,1,0,0,0,0,0,1,0,1,4200,7020,10,175,69,1,2,1,MAOC1204.pdf,00158073.tif,2020,0,0,0,ORIGINAL,10,03,22191,2354,0239038,023,2,263,0,,Y,2,2020-235401
235402,6,25,MA,6,02,6,6,STELLWAGEN BANK,7713,25,1525,1204,9038,9,1,2,1,3,1,1520,4671,4676,2,1,3,2,1,0,0,0,0,0,1,0,6,4216,7017,6,100,57,1,2,1,MAOC1204.pdf,00158075.tif,2020,0,0,0,ORIGINAL,10,03,22191,2354,0239038,023,2,260,0,,Y,2,2020-235402
235403,6,25,MA,6,03,6,6,STELLWAGEN BANK,7713,25,1538,1204,9038,9,1,2,1,3,1,1525,4671,4676,2,2,3,4,1,0,0,1,0,0,1,0,6,4216,7017,2,95,98,1,2,1,MAOC1204.pdf,00158077.tif,2020,0,0,0,ORIGINAL,10,03,22191,2354,0239038,023,2,261,0,,Y,2,2020-235403
235404,6,25,MA,6,04,6,6,CAPE COD BAY N,7713,25,1630,1204,9038,9,1,1,2,1,1,1620,4671,9996,2,2,2,8,1,0,0,0,0,0,1,0,2,4200,7020,10,170,62,1,2,1,MAOC1204.pdf,00158079.tif,2020,0,0,0,ORIGINAL,10,03,22191,2354,0239038,023,2,259,0,,Y,2,2020-235404
235405,6,25,MA,6,05,6,6,MIDDLEBANK,7713,25,1710,1204,9038,9,1,1,2,1,6,1650,4676,9996,2,1,3,5,1,0,0,0,0,0,1,0,4,4216,7017,15,90,61,1,2,1,MAOC1204.pdf,00158081.tif,2020,0,1,0,ORIGINAL,10,03,22191,2354,0239038,023,2,264,0,,N,1,2020-235405
235406,6,25,MA,6,06,6,6,STELLWAGEN BANK,7713,25,1758,1204,9038,9,1,2,1,3,1,1745,4671,4676,2,1,3,8,1,0,0,0,0,0,1,0,4,4216,7017,11,114,62,2,1,1,MAOC1204.pdf,00158083.tif,2020,0,0,0,ORIGINAL,10,03,22191,2354,0239038,023,2,262,0,,Y,2,2020-235406
235501,6,25,MA,6,01,6,6,IPSWICH BAY,7633,25,1708,1205,0024,15,1,1,2,1,1,1700,4671,9996,2,1,3,9,1,0,0,0,0,0,1,0,3,4243,7040,7,200,62,1,2,1,MAOC1205.pdf,00158087.tif,2020,0,1,0,REVISED,10,03,22191,2355,0090024,009,2,265,0,,Y,2,2020-235501
235502,6,25,MA,6,02,6,6,STELLWAGEN BANK,7633,25,1715,1205,0024,15,1,1,2,1,1,1330,4671,9996,2,12,3,6,1,0,0,0,0,0,1,0,2,4216,7017,17,150,59,2,2,1,MAOC1205.pdf,00158089.tif,2020,0,1,0,ORIGINAL,10,03,22191,2355,0090024,009,2,271,0,,Y,1,2020-235502
235503,6,25,MA,6,03,6,6,STELLWAGEN BANK,7633,25,1720,1205,0024,15,1,1,2,2,1,1530,4679,4676,2,1,2,8,1,0,0,0,0,0,1,0,2,4216,7017,18,130,64,2,2,1,MAOC1205.pdf,00158091.tif,2020,0,0,0,ORIGINAL,10,03,22191,2355,0090024,009,2,270,0,,Y,2,2020-235503
235504,6,25,MA,6,04,6,6,JEFFREYS LEDGE,7633,25,1732,1205,0024,15,1,2,1,3,1,1700,4671,9996,2,2,3,8,1,0,0,0,0,0,1,0,5,4255,7010,15,180,64,1,2,1,MAOC1205.pdf,00158093.tif,2020,0,0,0,ORIGINAL,10,03,22191,2355,0090024,009,2,268,0,,Y,2,2020-235504
235505,6,25,MA,6,05,6,6,STELLWAGEN BANK,7633,25,1740,1205,0024,15,1,2,2,3,7,1715,4671,9996,2,1,3,8,1,0,0,0,0,0,1,0,2,4216,7017,14,160,98,1,1,1,MAOC1205.pdf,00158095.tif,2020,0,1,0,ORIGINAL,10,03,22191,2355,0090024,009,2,269,0,,Y,2,2020-235505
235506,6,25,MA,6,06,6,6,IPSWICH BAY,7633,25,1740,1205,0024,15,1,1,2,1,1,1730,4671,9996,2,1,4,8,1,0,0,0,0,0,1,0,2,4243,7040,6,200,60,1,2,1,MAOC1205.pdf,00158097.tif,2020,0,1,0,REVISED,10,03,22191,2355,0090024,009,2,266,0,,Y,2,2020-235506
235507,6,25,MA,6,07,6,6,JEFFREYS LEDGE,7633,25,1745,1205,0024,15,1,2,1,3,1,1730,4671,9996,2,12,3,8,1,0,0,0,0,0,1,0,7,4255,7010,14,149,62,1,1,1,MAOC1205.pdf,00158099.tif,2020,0,0,0,ORIGINAL,10,03,22191,2355,0090024,009,2,267,1,Q23;,N,2,2020-235507
235508,6,25,MA,6,08,6,6,WILD CAT KNOLL,7633,25,1755,1205,0024,15,1,1,2,3,6,1730,4671,9996,2,2,3,8,0,0,1,1,0,0,0,0,3,4227,6958,38,600,98,1,2,2,MAOC1205.pdf,00158101.tif,2020,0,0,0,ORIGINAL,10,03,22191,2355,0090024,009,2,272,0,,N,2,2020-235508
235801,1251,34,NJ,HYANNIS TUNAFEST,01,6,DRIFTING,CRAB LEDGE,7822,25,1430,2117,0406,6,1,2,2,3,2,1300,4671,9996,1,1,3,7,1,0,0,0,0,0,0,1,7,4138,6940,5,155,58,1,2,1,MAOC2117.pdf,00158108.tif,2020,0,0,0,ORIGINAL,10,02,22190,2358,0010406,001,2,34,1,Q23;,Y,2,2020-235801
235802,1251,36,NY,HYANNIS TUNAFEST,02,6,DRIFTING,CRAB LEDGE,7822,25,1435,2117,0406,6,1,1,2,3,2,1400,4671,9996,1,1,2,7,1,0,0,0,0,0,0,1,5,4138,6940,4,180,59,1,2,1,MAOC2117.pdf,00158110.tif,2020,0,0,0,ORIGINAL,10,02,22190,2358,0010406,001,2,30,0,,Y,2,2020-235802
235803,1251,25,MA,HYANNIS TUNAFEST,03,6,DRIFTING,CRAB LEDGE,7822,25,1455,2117,0406,6,1,1,2,2,2,1445,4671,9996,1,1,3,7,1,0,0,0,0,0,0,1,3,4138,6940,4,400,56,1,2,1,MAOC2117.pdf,00158112.tif,2020,0,0,0,ORIGINAL,10,02,22190,2358,0010406,001,2,32,0,,Y,2,2020-235803
235804,1251,25,MA,HYANNIS TUNAFEST,04,6,DRIFTING,CRAB LEDGE,7822,25,1555,2117,0406,6,1,1,2,1,2,1550,4671,9996,1,1,2,5,1,0,0,0,0,0,0,1,2,4138,6940,5,50,61,2,2,1,MAOC2117.pdf,00158114.tif,2020,0,1,0,ORIGINAL,10,02,22190,2358,0010406,001,2,31,0,,Y,1,2020-235804
235805,1251,25,MA,HYANNIS TUNAFEST,05,6,DRIFTING,CRAB LEDGE,7822,25,1823,2117,0406,6,1,1,2,1,1,1815,4671,9996,1,12,3,8,1,0,0,0,0,0,0,1,4,4138,6940,5,150,98,1,2,1,MAOC2117.pdf,00158116.tif,2020,0,0,0,ORIGINAL,10,02,22190,2358,0010406,001,2,33,0,,Y,2,2020-235805
235806,1251,25,MA,HYANNIS TUNAFEST,06,6,DRIFTING,CRAB LEDGE,7822,25,1905,2117,0406,6,1,2,2,3,2,1900,4671,9996,1,1,3,13,1,0,0,1,0,0,0,1,3,4138,6940,15,120,61,1,2,1,MAOC2117.pdf,00158118.tif,2020,1,0,0,ORIGINAL,10,02,22190,2358,0010406,001,2,28,0,,Y,2,2020-235806
235807,1251,25,MA,HYANNIS TUNAFEST,07,6,DRIFTING,CRAB LEDGE,7822,25,1923,2117,0406,6,1,2,2,3,1,1912,4671,9996,1,12,3,10,1,1,0,0,0,0,0,1,4,4138,6940,6,140,98,1,2,1,MAOC2117.pdf,00158120.tif,2020,0,0,0,ORIGINAL,10,02,22190,2358,0010406,001,2,29,0,,Y,2,2020-235807
235901,6,25,MA,6,01,6,6,STELLWAGEN BANK,7815,25,1420,2118,0217,8,3,1,2,1,1,1410,4671,9996,2,1,2,9,1,0,0,0,0,0,1,0,1,4216,7017,10,170,59,2,2,1,MAOC2118.pdf,00158124.tif,2020,0,0,0,ORIGINAL,10,01,22189,2359,0230217,023,2,294,0,,Y,1,2020-235901
235902,6,25,MA,6,02,6,6,CAPE COD BAY N,7815,25,1519,2118,0217,8,3,1,2,1,1,1510,4671,9996,2,1,2,5,1,0,0,0,0,0,1,0,1,4200,7020,9,175,62,1,2,1,MAOC2118.pdf,00158126.tif,2020,1,1,0,ORIGINAL,10,01,22189,2359,0230217,023,2,296,0,,Y,2,2020-235902
235903,6,25,MA,6,03,6,6,STELLWAGEN BANK,7815,25,1553,2118,0217,8,3,1,2,1,7,1550,4671,9996,2,1,3,9,1,0,0,0,0,0,1,0,2,4216,7017,10,170,60,1,1,1,MAOC2118.pdf,00158128.tif,2020,0,1,0,ORIGINAL,10,01,22189,2359,0230217,023,2,293,0,,Y,2,2020-235903
235904,6,25,MA,6,04,6,6,CAPE COD BAY N,7815,25,1610,2118,0784,8,2,2,2,3,7,1600,4671,9996,2,1,3,6,1,0,0,0,0,0,1,0,3,4200,7020,10,180,61,1,2,1,MAOC2118.pdf,00158130.tif,2020,0,1,0,ORIGINAL,10,01,22189,2359,0230784,023,2,295,0,,Y,2,2020-235904
235905,6,25,MA,6,05,6,6,FISHING LEDGE,7815,25,1640,2118,0784,8,2,1,2,1,1,1330,4671,9996,2,2,2,2,1,0,0,0,0,0,1,0,2,4156,7018,8,170,62,1,2,1,MAOC2118.pdf,00158132.tif,2020,1,0,0,ORIGINAL,10,01,22189,2359,0230784,023,2,290,0,,Y,2,2020-235905
235906,6,25,MA,6,06,6,6,CAPE COD BAY N,7815,25,1850,2118,0784,8,2,2,1,3,1,1835,4671,4676,2,1,4,12,1,0,0,0,0,0,1,0,5,4200,7020,10,185,62,2,2,1,MAOC2118.pdf,00158134.tif,2020,0,1,0,ORIGINAL,10,01,22189,2359,0230784,023,2,292,0,,Y,2,2020-235906
235907,6,25,MA,6,07,6,6,CAPE COD BAY S,7815,25,1931,2118,0784,8,2,1,2,1,1,1924,4671,9996,2,1,3,12,1,0,0,0,0,0,1,0,3,4150,7020,9,200,62,1,1,1,MAOC2118.pdf,00158136.tif,2020,1,0,0,ORIGINAL,10,01,22189,2359,0230784,023,2,291,0,,Y,2,2020-235907
236001,6,25,MA,6,01,6,6,CRAB LEDGE,7823,25,1430,2119,0392,4,3,1,2,2,2,1415,4679,4701,2,1,2,6,1,0,0,0,0,0,1,0,2,4138,6940,12,150,67,2,2,2,MAOC2119.pdf,00158140.tif,2020,0,0,0,ORIGINAL,10,02,22190,2360,0010392,001,2,297,0,,Y,2,2020-236001
236101,6,25,MA,6,01,6,ANCHORED,STELLWAGEN BANK,7814,25,1545,2120,0218,8,1,1,2,2,1,1545,4671,9996,2,1,2,10,1,0,0,0,0,0,0,1,3,9998,9998,25,100,60,1,2,1,MAOC2120.pdf,00158143.tif,2020,0,0,0,ORIGINAL,10,02,22190,2361,0230218,023,2,300,0,,Y,2,2020-236101
236102,6,25,MA,6,02,6,6,STELLWAGEN BANK,7814,25,1500,2120,0218,8,1,1,2,1,1,1500,4678,9996,2,2,3,6,1,0,0,1,0,0,0,0,2,9998,9998,68,180,98,1,2,1,MAOC2120.pdf,00158145.tif,2020,0,0,0,ORIGINAL,10,02,22190,2361,0230218,023,2,299,0,,Y,2,2020-236102
236103,6,25,MA,6,03,6,6,GERNIT POINT,7814,25,1530,2120,0217,8,1,2,1,3,1,1530,4671,9996,2,1,3,7,1,0,0,1,0,0,0,0,2,9998,9998,10,180,62,1,2,1,MAOC2120.pdf,00158147.tif,2020,0,0,0,ORIGINAL,10,02,22190,2361,0230217,023,2,298,0,,Y,2,2020-236103
236301,6,25,MA,6,01,6,6,STELLWAGEN BANK,7633,25,1738,2201,0024,15,1,2,1,3,1,1715,4671,9996,2,12,2,12,1,0,0,0,0,0,1,0,4,4216,7017,16,150,61,1,2,1,MAOC2201.pdf,00158153.tif,2020,0,0,0,ORIGINAL,10,02,22190,2363,0090024,009,2,330,0,,N,2,2020-236301
236302,6,25,MA,6,02,6,6,IPSWICH BAY,7633,25,1820,2201,0024,15,1,1,2,1,1,1820,4671,9996,2,1,3,4,1,0,0,0,0,0,1,0,3,4243,7040,12,220,98,1,2,1,MAOC2201.pdf,00158155.tif,2020,0,1,0,REVISED,10,02,22190,2363,0090024,009,2,329,0,,Y,2,2020-236302
236501,6,25,MA,6,01,6,6,STELLWAGEN BANK,7828,25,1500,2207,9038,9,1,2,2,3,1,1430,4671,9996,2,1,2,4,1,0,0,0,0,0,1,0,3,4216,7017,20,120,98,2,2,1,MAOC2207.pdf,00158186.tif,2020,0,0,0,ORIGINAL,10,01,22189,2365,0239038,023,2,335,0,,Y,2,2020-236501
236601,6,25,MA,6,01,6,DRIFTING,CAPE COD BAY S,7822,25,1502,2208,0279,18,3,2,1,3,1,1500,4677,9996,2,2,9,10,1,0,1,0,0,0,0,1,6,4150,7020,3,160,56,1,2,1,MAOC2208.pdf,00158190.tif,2020,0,1,0,ORIGINAL,10,01,22189,2366,0010279,001,2,338,0,,Y,2,2020-236601
236602,6,25,MA,6,02,6,DRIFTING,WOOD END,7822,25,1521,2208,0279,18,3,2,2,3,2,1510,4671,9996,2,2,3,10,1,0,0,0,0,0,0,1,2,4201,7014,3,140,64,1,2,1,MAOC2208.pdf,00158192.tif,2020,0,0,0,ORIGINAL,10,01,22189,2366,0010279,001,2,339,0,,Y,2,2020-236602
236603,6,25,MA,6,03,6,DRIFTING,CAPE COD BAY N,7822,25,1530,2208,0279,18,3,2,2,3,6,1515,4671,9996,2,1,2,8,1,0,0,0,0,0,0,1,2,4200,7020,2,95,62,1,2,1,MAOC2208.pdf,00158194.tif,2020,0,0,0,ORIGINAL,10,01,22189,2366,0010279,001,2,337,0,,Y,2,2020-236603
236604,6,25,MA,6,04,6,DRIFTING,CAPE COD BAY N,7822,25,1548,2208,0279,18,3,2,1,3,2,1545,4671,9996,2,2,2,8,1,0,0,0,0,0,0,1,3,4200,7020,6,97,64,1,2,1,MAOC2208.pdf,00158196.tif,2020,0,0,0,ORIGINAL,10,01,22189,2366,0010279,001,2,336,0,,Y,2,2020-236604
236801,6,10,DE,6,01,6,6,BALTIMORE CANYON,6447,24,1700,1102,0024,2,1,2,1,3,1,1630,1050,4711,2,2,12,7,0,1,1,1,0,1,0,0,6,3814,7350,70,1200,71,2,2,1,MDOC1102.pdf,00158202.tif,2020,0,0,0,ORIGINAL,10,04,22192,2368,0470024,047,6,122,0,,Y,2,2020-236801
236802,6,24,MD,6,02,6,6,BALTIMORE CANYON,6447,24,1715,1102,0022,2,1,2,1,3,1,1630,4711,9996,2,2,8,8,0,1,1,1,0,0,0,0,6,3814,7350,65,1800,66,1,2,2,MDOC1102.pdf,00158204.tif,2020,0,0,0,ORIGINAL,10,04,22192,2368,0470022,047,6,121,0,,Y,2,2020-236802
236901,6,24,MD,6,01,6,DEEP DROP,BALTIMORE CANYON,6936,24,1630,1103,1493,5,1,2,1,3,1,1610,7777,1050,2,1,6,6,0,1,0,0,0,0,0,1,6,3814,7350,60,600,68,1,2,1,MDOC1103.pdf,00158207.tif,2020,0,0,0,ORIGINAL,10,04,22192,2369,0471493,047,6,124,0,,Y,1,2020-236901
236902,6,12,FL,6,02,6,BAILING,WASHINGTON CANYON,6936,24,1720,1103,1493,5,1,2,1,3,6,1705,4328,1050,2,2,2,7,0,1,0,0,0,0,0,1,3,3727,7427,70,1200,66,1,1,1,MDOC1103.pdf,00158209.tif,2020,0,1,0,ORIGINAL,10,04,22192,2369,0471493,047,6,126,0,,N,1,2020-236902
236903,6,24,MD,6,03,6,DEEP DROP,BALTIMORE CANYON,6936,24,1745,1103,1493,5,1,1,2,2,1,1715,4328,9996,2,2,2,6,0,1,0,0,0,0,0,1,5,3820,7345,60,1200,67,1,2,2,MDOC1103.pdf,00158211.tif,2020,0,0,0,ORIGINAL,10,04,22192,2369,0471493,047,6,125,0,,Y,2,2020-236903
236904,6,24,MD,6,04,6,BAILING,BALTIMORE CANYON,6936,24,1810,1103,1493,5,1,2,1,3,1,1745,4711,1050,2,12,6,7,0,1,0,1,0,0,0,1,6,3814,7350,58,600,67,1,1,1,MDOC1103.pdf,00158212.tif,2020,0,0,0,ORIGINAL,10,04,22192,2369,0471493,047,6,123,0,,Y,1,2020-236904
237001,6,24,MD,6,01,6,6,WASHINGTON CANYON,7844,24,1635,1108,0853,3,1,1,2,2,1,1624,1050,9996,2,1,2,9,0,1,0,1,0,1,0,0,2,3727,7427,88,1200,67,1,2,1,MDOC1108.pdf,00158218.tif,2020,0,0,0,ORIGINAL,10,04,22192,2370,0470853,047,6,129,0,,Y,2,2020-237001
