id,tracker,year,month,stcode,control,docno,species,othlp,kept,observe,alive,dead,sell,weighed
2008-005904,005904,2008,06,34,1103,04,4821,96,0,0,2,0,0,9996
2008-006101,006101,2008,06,36,1104,01,230,96,10,10,0,0,0,9996
2008-006201,006201,2008,06,51,1106,01,4821,96,0,0,4,0,0,9996
2008-006201,006201,2008,06,51,1106,01,4841,96,0,0,1,0,0,9996
2008-006201,006201,2008,06,51,1106,01,4891,BULL SHARK,0,0,1,0,0,9996
2008-006301,006301,2008,06,51,1107,01,4711,96,11,0,2,0,0,9996
2008-006302,006302,2008,06,51,1107,02,4711,96,6,6,0,0,0,9996
2008-006401,006401,2008,06,51,1108,01,3650,SKATE,0,0,1,0,0,9996
2008-006401,006401,2008,06,51,1108,01,4821,96,0,0,20,0,0,9996
2008-006701,006701,2008,06,10,2105,01,4841,96,0,0,4,0,0,9996
2008-006901,006901,2008,06,24,1101,01,3551,96,1,1,0,0,0,9996
2008-006901,006901,2008,06,24,1101,01,4841,96,0,0,1,0,0,9996
2008-006902,006902,2008,06,24,1101,02,3551,96,1,1,0,0,0,9996
2008-006902,006902,2008,06,24,1101,02,4931,96,0,0,1,0,0,9996
2008-007001,007001,2008,06,34,2101,01,4821,96,0,0,5,0,0,9996
2008-007002,007002,2008,06,34,2101,02,3551,96,1,1,0,0,0,9996
2008-007201,007201,2008,06,51,1102,01,1050,96,1,1,2,0,0,9996
2008-007201,007201,2008,06,51,1102,01,2171,96,0,0,1,0,0,9996
2008-007202,007202,2008,06,51,1102,02,1050,96,10,10,0,0,0,9996
2008-007202,007202,2008,06,51,1102,02,4711,96,1,1,0,0,0,9996
2008-007403,007403,2008,06,24,2202,03,4677,96,1,1,28,0,0,9996
2008-007403,007403,2008,06,24,2202,03,4711,96,2,2,3,0,0,9996
2008-007501,007501,2008,06,10,2106,01,3350,BLACK SEA BASS,2,2,0,0,0,9996
2008-007501,007501,2008,06,10,2106,01,4821,96,0,0,1,0,0,9996
2008-008201,008201,2008,06,36,2207,01,4931,96,0,0,12,0,0,9996
2008-008702,008702,2008,06,24,2203,02,230,96,4,4,9,0,0,9996
2008-008801,008801,2008,06,24,2204,01,3551,96,0,0,1,0,0,9996
2008-008803,008803,2008,06,24,2204,03,4841,96,0,0,2,0,0,9996
2008-008804,008804,2008,06,24,2204,04,3511,SMOOTH DOGFISH,0,0,1,0,0,9996
2008-008805,008805,2008,06,24,2204,05,3551,96,0,0,2,0,0,9996
2008-008805,008805,2008,06,24,2204,05,4841,96,0,0,5,0,0,9996
2008-008805,008805,2008,06,24,2204,05,4881,SPINNER SHARK,0,0,1,0,0,9996
2008-008806,008806,2008,06,24,2204,06,3551,96,0,0,1,0,0,9996
2008-008806,008806,2008,06,24,2204,06,4911,96,0,0,1,0,0,9996
2008-008807,008807,2008,06,24,2204,07,4841,96,0,0,1,0,0,9996
2008-008808,008808,2008,06,24,2204,08,4841,96,0,0,2,0,0,9996
2008-008808,008808,2008,06,24,2204,08,4911,96,0,0,1,0,0,9996
2008-008809,008809,2008,06,24,2204,09,3551,96,1,0,1,0,0,9996
2008-009001,009001,2008,06,51,2202,01,1050,96,1,1,0,0,0,9996
2008-009001,009001,2008,06,51,2202,01,2171,96,0,0,2,0,0,9996
2008-009101,009101,2008,06,10,2204,01,230,96,4,0,0,0,0,9996
2008-009102,009102,2008,06,10,2204,02,4841,96,0,0,3,0,0,9996
2008-009103,009103,2008,06,10,2204,03,4841,96,0,0,2,0,0,9996
2008-009103,009103,2008,06,10,2204,03,4950,96,0,0,1,0,0,9996
2008-009104,009104,2008,06,10,2204,04,3551,96,0,0,1,0,0,9996
2008-009104,009104,2008,06,10,2204,04,4841,96,0,0,1,0,0,9996
2008-009105,009105,2008,06,10,2204,05,1050,96,1,1,0,0,0,9996
2008-009105,009105,2008,06,10,2204,05,4677,96,1,1,1,0,0,9996
2008-009105,009105,2008,06,10,2204,05,4711,96,11,11,20,0,0,9996
2008-009106,009106,2008,06,10,2204,06,4841,96,0,0,1,0,0,9996
2008-009301,009301,2008,06,36,1114,01,3521,96,0,0,3,0,0,9996
2008-009801,009801,2008,06,10,1106,01,3350,BLACK SEA BASS,0,0,50,0,0,9996
2008-009802,009802,2008,06,10,1106,02,230,96,2,2,0,0,0,9996
2008-009803,009803,2008,06,10,1106,03,1219,SUMMER FLOUNDER,1,0,0,0,0,9996
2008-009803,009803,2008,06,10,1106,03,3350,BLACK SEA BASS,3,0,47,0,0,9996
2008-009804,009804,2008,06,10,1106,04,3571,UNKNOWN MAKO SHARK,0,0,1,0,0,9996
2008-009805,009805,2008,06,10,1106,05,3551,96,1,1,0,0,0,9996
2008-009806,009806,2008,06,10,1106,06,2161,96,0,0,1,0,0,9996
2008-009806,009806,2008,06,10,1106,06,4711,96,1,1,0,0,0,9996
2008-009807,009807,2008,06,10,1106,07,3551,96,1,1,0,0,0,9996
2008-009901,009901,2008,06,10,1107,01,230,96,4,4,0,0,0,9996
2008-009901,009901,2008,06,10,1107,01,4678,96,1,1,0,0,0,9996
2008-010101,010101,2008,06,25,1201,01,4678,96,1,1,0,0,0,9996
2008-010203,010203,2008,06,25,1202,03,4677,96,0,0,2,0,0,9996
2008-010301,010301,2008,06,25,1203,01,4676,96,1,0,0,0,0,9996
2008-010302,010302,2008,06,25,1203,02,4676,96,1,0,0,0,0,9996
2008-010401,010401,2008,06,25,2101,01,4678,96,1,1,0,0,0,9996
2008-010602,010602,2008,06,25,2112,02,4676,96,1,0,0,0,0,9996
2008-010602,010602,2008,06,25,2112,02,4678,96,0,0,1,0,0,9996
2008-010603,010603,2008,06,25,2112,03,4678,96,1,0,1,0,0,9996
2008-010604,010604,2008,06,25,2112,04,4678,96,1,0,0,0,0,9996
2008-011201,011201,2008,06,24,1107,01,3551,96,0,0,1,0,0,9996
2008-011201,011201,2008,06,24,1107,01,4950,96,0,0,1,0,0,9996
2008-011202,011202,2008,06,24,1107,02,230,96,1,1,0,0,0,9996
2008-011202,011202,2008,06,24,1107,02,4911,96,0,0,1,0,0,9996
2008-011203,011203,2008,06,24,1107,03,230,96,12,0,0,0,0,9996
2008-011203,011203,2008,06,24,1107,03,4677,96,1,1,0,0,0,9996
2008-011204,011204,2008,06,24,1107,04,230,96,15,0,0,0,0,9996
2008-011301,011301,2008,06,24,1108,01,4911,96,0,0,1,0,0,9996
2008-011301,011301,2008,06,24,1108,01,4950,96,0,0,2,0,0,9996
2008-011302,011302,2008,06,24,1108,02,3591,UNKNOWN SHARK,0,0,1,0,0,9996
2008-011304,011304,2008,06,24,1108,04,4841,96,0,0,1,0,0,9996
2008-011304,011304,2008,06,24,1108,04,4851,SILKY SHARK,0,0,1,0,0,9996
2008-011305,011305,2008,06,24,1108,05,230,96,12,0,18,0,0,9996
2008-011306,011306,2008,06,24,1108,06,230,96,5,0,15,0,0,9996
2008-011308,011308,2008,06,24,1108,08,4711,96,0,0,1,0,0,9996
2008-011309,011309,2008,06,24,1108,09,230,96,4,0,0,0,0,9996
2008-011502,011502,2008,06,24,1110,02,4677,96,1,0,0,0,0,9996
2008-011502,011502,2008,06,24,1110,02,4841,96,0,0,1,0,0,9996
2008-011503,011503,2008,06,24,1110,03,4841,96,0,0,1,0,0,9996
2008-011503,011503,2008,06,24,1110,03,4911,96,0,0,1,0,0,9996
2008-011504,011504,2008,06,24,1110,04,230,96,7,0,0,0,0,9996
2008-011504,011504,2008,06,24,1110,04,4677,96,1,1,0,0,0,9996
2008-011601,011601,2008,06,34,1106,01,3551,96,2,2,0,0,0,9996
2008-011602,011602,2008,06,34,1106,02,3551,96,0,0,1,0,0,9996
2008-011602,011602,2008,06,34,1106,02,4841,96,0,0,1,0,0,9996
2008-011801,011801,2008,06,36,1115,01,4931,96,0,0,5,0,0,9996
2008-011901,011901,2008,06,36,1201,01,230,96,20,20,0,0,0,9996
2008-011901,011901,2008,06,36,1201,01,4931,96,0,0,1,0,0,9996
2008-011902,011902,2008,06,36,1201,02,230,96,0,0,10,0,0,9996
2008-011902,011902,2008,06,36,1201,02,3521,96,0,0,5,0,0,9996
2008-012202,012202,2008,06,51,1103,02,4661,96,0,0,2,0,0,9996
2008-012202,012202,2008,06,51,1103,02,4871,BLACKTIP SHARK,0,0,1,0,0,9996
2008-012203,012203,2008,06,51,1103,03,4677,96,1,1,0,0,0,9996
2008-012301,012301,2008,06,51,1110,01,3650,CLEARNOSE SKATE,0,0,1,0,0,9996
2008-012301,012301,2008,06,51,1110,01,4821,96,0,0,1,0,0,9996
2008-012301,012301,2008,06,51,1110,01,8888,SOUTH STINGRAY,0,0,2,0,0,9996
2008-012302,012302,2008,06,51,1110,02,8888,COWNOSE RAY,0,0,15,0,0,9996
2008-012302,012302,2008,06,51,1110,02,4821,96,0,0,15,0,0,9996
2008-012501,012501,2008,06,51,1201,01,1050,96,15,3,0,0,0,9996
2008-012501,012501,2008,06,51,1201,01,4711,96,1,1,0,0,0,9996
2008-012502,012502,2008,06,51,1201,02,1050,96,1,1,0,0,0,9996
2008-012503,012503,2008,06,51,1201,03,1050,96,3,2,2,0,0,9996
2008-012504,012504,2008,06,51,1201,04,1050,96,1,0,0,0,0,9996
2008-012505,012505,2008,06,51,1201,05,30,96,2,0,36,0,0,9996
2008-012506,012506,2008,06,51,1201,06,1050,96,4,0,0,0,0,9996
2008-012508,012508,2008,06,51,1201,08,4871,BLACKTIP SHARK,0,0,3,0,0,9996
2008-012509,012509,2008,06,51,1201,09,1050,96,2,0,0,0,0,9996
2008-012510,012510,2008,06,51,1201,10,1050,96,4,0,0,0,0,9996
2008-012510,012510,2008,06,51,1201,10,4681,96,1,1,0,0,0,9996
2008-012601,012601,2008,06,51,1203,01,230,96,3,3,0,0,0,9996
2008-012601,012601,2008,06,51,1203,01,3650,SKATE,0,0,3,0,0,9996
2008-012601,012601,2008,06,51,1203,01,3840,SPANISH MACKEREL,7,7,0,0,0,9996
2008-012601,012601,2008,06,51,1203,01,4871,BLACKTIP SHARK,0,0,7,0,0,9996
2008-012601,012601,2008,06,51,1203,01,4941,ATLANTIC SHARPNOSE,1,1,0,0,0,9996
2008-012602,012602,2008,06,51,1203,02,330,96,7,0,0,0,0,9996
2008-012602,012602,2008,06,51,1203,02,570,COBIA,1,0,0,0,0,9996
2008-012602,012602,2008,06,51,1203,02,1050,96,1,0,0,0,0,9996
2008-012602,012602,2008,06,51,1203,02,4661,96,0,0,1,0,0,9996
2008-012603,012603,2008,06,51,1203,03,1050,96,3,3,0,0,0,9996
2008-012701,012701,2008,06,51,2108,01,4711,96,1,1,0,0,0,9996
2008-012702,012702,2008,06,51,2108,02,4711,96,1,1,0,0,0,9996
2008-012801,012801,2008,06,51,2109,01,4841,96,0,0,1,0,0,9996
2008-012802,012802,2008,06,51,2109,02,3551,96,1,1,0,0,0,9996
2008-012803,012803,2008,06,51,2109,03,3551,96,1,0,0,0,0,9996
2008-013001,013001,2008,06,24,2103,01,230,96,2,0,10,0,0,9996
2008-013001,013001,2008,06,24,2103,01,4841,96,0,0,1,0,0,9996
2008-013001,013001,2008,06,24,2103,01,4931,96,0,0,1,0,0,9996
2008-013002,013002,2008,06,24,2103,02,4677,96,1,1,4,0,0,9996
2008-013002,013002,2008,06,24,2103,02,3551,96,0,0,1,0,0,9996
2008-013401,013401,2008,06,51,2111,01,4821,96,0,0,1,0,0,9996
2008-013402,013402,2008,06,51,2111,02,190,NEEDLEFISH,0,0,1,0,0,9996
2008-013402,013402,2008,06,51,2111,02,1219,FLOUNDER,0,0,4,0,0,9996
2008-013402,013402,2008,06,51,2111,02,3350,BLACK SEA BASS,0,0,20,0,0,9996
2008-013402,013402,2008,06,51,2111,02,3591,UNKNOWN SHARK,0,0,2,0,0,9996
2008-013402,013402,2008,06,51,2111,02,3650,SKATE,0,0,20,0,0,9996
2008-013403,013403,2008,06,51,2111,03,570,COBIA,1,0,0,0,0,9996
2008-013403,013403,2008,06,51,2111,03,4821,96,0,0,20,0,0,9996
2008-013403,013403,2008,06,51,2111,03,8888,BULLNOSE RAYS,0,0,6,0,0,9996
2008-013404,013404,2008,06,51,2111,04,1219,FLOUNDER,1,0,3,0,0,9996
2008-013404,013404,2008,06,51,2111,04,3591,UNKNOWN SHARK,0,0,2,0,0,9996
2008-013405,013405,2008,06,51,2111,05,1219,FLOUNDER,0,0,2,0,0,9996
2008-013405,013405,2008,06,51,2111,05,4821,96,0,0,20,0,0,9996
2008-013405,013405,2008,06,51,2111,05,5080,WHITING,8,0,5,0,0,9996
2008-013406,013406,2008,06,51,2111,06,900,CROAKER,6,0,5,0,0,9996
2008-013406,013406,2008,06,51,2111,06,4821,96,0,0,10,0,0,9996
2008-013406,013406,2008,06,51,2111,06,3450,TROUT,2,0,0,0,0,9996
2008-013407,013407,2008,06,51,2111,07,1219,FLOUNDER,0,0,1,0,0,9996
2008-013407,013407,2008,06,51,2111,07,3591,UNKNOWN SHARK,0,0,1,0,0,9996
2008-013408,013408,2008,06,51,2111,08,3591,UNKNOWN SHARK,0,0,2,0,0,9996
2008-013409,013409,2008,06,51,2111,09,4821,96,0,0,1,0,0,9996
2008-013601,013601,2008,06,10,2108,01,1050,96,1,1,0,0,0,9996
2008-013601,013601,2008,06,10,2108,01,4711,96,6,6,0,0,0,9996
2008-013801,013801,2008,06,36,1116,01,4931,96,0,0,14,0,0,9996
2008-013802,013802,2008,06,36,1116,02,4931,96,1,0,19,0,0,9996
2008-013803,013803,2008,06,36,1116,03,3551,96,0,0,1,0,0,9996
2008-013803,013803,2008,06,36,1116,03,4931,96,0,0,2,0,0,9996
2008-013804,013804,2008,06,36,1116,04,4931,96,0,0,38,0,0,9996
2008-013805,013805,2008,06,36,1116,05,4931,96,0,0,2,0,0,9996
2008-013806,013806,2008,06,36,1116,06,4931,96,0,0,5,0,0,9996
2008-013807,013807,2008,06,36,1116,07,4931,96,0,0,10,0,0,9996
2008-014101,014101,2008,06,36,2209,01,3521,96,0,0,30,0,0,9996
2008-014101,014101,2008,06,36,2209,01,4931,96,0,0,1,0,0,9996
2008-014102,014102,2008,06,36,2209,02,3521,96,0,0,20,0,0,9996
2008-014102,014102,2008,06,36,2209,02,3551,96,1,1,0,0,0,9996
2008-014102,014102,2008,06,36,2209,02,4931,96,0,0,4,0,0,9996
2008-014103,014103,2008,06,36,2209,03,230,96,0,0,5,0,0,9996
2008-014103,014103,2008,06,36,2209,03,3521,96,0,0,12,0,0,9996
2008-014103,014103,2008,06,36,2209,03,4931,96,0,0,10,0,0,9996
2008-014104,014104,2008,06,36,2209,04,3521,96,0,0,20,0,0,9996
2008-014104,014104,2008,06,36,2209,04,4931,96,0,0,12,0,0,9996
2008-014105,014105,2008,06,36,2209,05,3521,96,0,0,3,0,0,9996
2008-014105,014105,2008,06,36,2209,05,4931,96,0,0,11,0,0,9996
2008-014106,014106,2008,06,36,2209,06,3521,96,0,0,4,0,0,9996
2008-014106,014106,2008,06,36,2209,06,4931,96,1,1,0,0,0,9996
2008-014107,014107,2008,06,36,2209,07,3551,96,1,1,0,0,0,9996
2008-014107,014107,2008,06,36,2209,07,4931,96,0,0,12,0,0,9996
2008-014108,014108,2008,06,36,2209,08,3521,96,0,0,6,0,0,9996
2008-014108,014108,2008,06,36,2209,08,4931,96,0,0,16,0,0,9996
2008-014109,014109,2008,06,36,2209,09,3521,96,0,0,4,0,0,9996
2008-014109,014109,2008,06,36,2209,09,4931,96,0,0,12,0,0,9996
2008-014110,014110,2008,06,36,2209,10,4931,96,0,0,40,0,0,9996
2008-014111,014111,2008,06,36,2209,11,4931,96,0,0,15,0,0,9996
2008-014112,014112,2008,06,36,2209,12,230,96,0,0,1,0,0,9996
2008-014112,014112,2008,06,36,2209,12,3521,96,0,0,3,0,0,9996
2008-014112,014112,2008,06,36,2209,12,4931,96,0,0,16,0,0,9996
2008-014113,014113,2008,06,36,2209,13,4931,96,0,0,30,0,0,9996
2008-014114,014114,2008,06,36,2209,14,4931,96,0,0,20,0,0,9996
2008-014115,014115,2008,06,36,2209,15,4931,96,0,0,8,0,0,9996
2008-014116,014116,2008,06,36,2209,16,3521,96,0,0,1,0,0,9996
2008-014116,014116,2008,06,36,2209,16,4931,96,0,0,12,0,0,9996
2008-014117,014117,2008,06,36,2209,17,4931,96,0,0,8,0,0,9996
2008-014118,014118,2008,06,36,2209,18,230,96,0,0,1,0,0,9996
2008-014119,014119,2008,06,36,2209,19,4931,96,0,0,5,0,0,9996
2008-014120,014120,2008,06,36,2209,20,4931,96,0,0,14,0,0,9996
2008-014121,014121,2008,06,36,2209,21,4931,96,0,0,26,0,0,9996
2008-014122,014122,2008,06,36,2209,22,4931,96,0,0,10,0,0,9996
2008-014123,014123,2008,06,36,2209,23,4931,96,0,0,5,0,0,9996
2008-014124,014124,2008,06,36,2209,24,4931,96,0,0,6,0,0,9996
2008-014125,014125,2008,06,36,2209,25,3521,96,0,0,1,0,0,9996
2008-014125,014125,2008,06,36,2209,25,4931,96,0,0,7,0,0,9996
2008-014126,014126,2008,06,36,2209,26,3521,96,0,0,4,0,0,9996
2008-014126,014126,2008,06,36,2209,26,4931,96,0,0,30,0,0,9996
2008-014127,014127,2008,06,36,2209,27,4931,96,1,1,30,0,0,9996
2008-014128,014128,2008,06,36,2209,28,4931,96,0,0,2,0,0,9996
2008-014129,014129,2008,06,36,2209,29,3551,96,1,1,0,0,0,9996
2008-014129,014129,2008,06,36,2209,29,4931,96,0,0,30,0,0,9996
2008-014130,014130,2008,06,36,2209,30,4931,96,0,0,1,0,0,9996
2008-014131,014131,2008,06,36,2209,31,4931,96,1,1,24,0,0,9996
2008-014132,014132,2008,06,36,2209,32,4931,96,1,1,7,0,0,9996
2008-014133,014133,2008,06,36,2209,33,3551,96,1,1,0,0,0,9996
2008-014133,014133,2008,06,36,2209,33,4931,96,0,0,6,0,0,9996
2008-014134,014134,2008,06,36,2209,34,3551,96,0,0,1,0,0,9996
2008-014134,014134,2008,06,36,2209,34,4931,96,1,1,15,0,0,9996
2008-014135,014135,2008,06,36,2209,35,4931,96,1,1,15,0,0,9996
2008-014136,014136,2008,06,36,2209,36,3531,96,1,1,0,0,0,9996
2008-014136,014136,2008,06,36,2209,36,4931,96,0,0,19,0,0,9996
2008-014137,014137,2008,06,36,2209,37,4841,96,1,1,0,0,0,9996
2008-014138,014138,2008,06,36,2209,38,3531,96,0,0,12,0,0,9996
2008-014139,014139,2008,06,36,2209,39,4931,96,0,0,25,0,0,9996
2008-014140,014140,2008,06,36,2209,40,4661,96,3,1,0,0,0,9996
2008-014140,014140,2008,06,36,2209,40,4711,96,1,0,0,0,0,9996
2008-014141,014141,2008,06,36,2209,41,3521,96,0,0,20,0,0,9996
2008-014141,014141,2008,06,36,2209,41,4931,96,0,0,2,0,0,9996
2008-014143,014143,2008,06,36,2209,43,4931,96,0,0,12,0,0,9996
2008-014144,014144,2008,06,36,2209,44,3521,96,0,0,100,0,0,9996
2008-014144,014144,2008,06,36,2209,44,4931,96,0,0,17,0,0,9996
2008-014145,014145,2008,06,36,2209,45,4931,96,0,0,5,0,0,9996
2008-014146,014146,2008,06,36,2209,46,4931,96,0,0,30,0,0,9996
2008-014147,014147,2008,06,36,2209,47,4931,96,0,0,10,0,0,9996
2008-014148,014148,2008,06,36,2209,48,4911,96,0,0,1,0,0,9996
2008-014148,014148,2008,06,36,2209,48,4931,96,0,0,20,0,0,9996
2008-014149,014149,2008,06,36,2209,49,4931,96,0,0,29,0,0,9996
2008-014150,014150,2008,06,36,2209,50,4931,96,0,0,16,0,0,9996
2008-014151,014151,2008,06,36,2209,51,4931,96,0,0,20,0,0,9996
2008-014152,014152,2008,06,36,2209,52,4931,96,0,0,13,0,0,9996
2008-014153,014153,2008,06,36,2209,53,4931,96,0,0,15,0,0,9996
2008-014154,014154,2008,06,36,2209,54,4931,96,0,0,12,0,0,9996
2008-014155,014155,2008,06,36,2209,55,3551,96,1,1,0,0,0,9996
2008-014155,014155,2008,06,36,2209,55,4931,96,0,0,4,0,0,9996
2008-014156,014156,2008,06,36,2209,56,4931,96,0,0,15,0,0,9996
2008-014157,014157,2008,06,36,2209,57,3551,96,0,0,1,0,0,9996
2008-014157,014157,2008,06,36,2209,57,4931,96,0,0,24,0,0,9996
2008-014158,014158,2008,06,36,2209,58,4931,96,0,0,10,0,0,9996
2008-014159,014159,2008,06,36,2209,59,3521,96,0,0,5,0,0,9996
2008-014160,014160,2008,06,36,2209,60,4931,96,0,0,3,0,0,9996
2008-014161,014161,2008,06,36,2209,61,3551,96,1,1,0,0,0,9996
2008-014162,014162,2008,06,36,2209,62,4931,96,0,0,18,0,0,9996
2008-014515,014515,2008,06,34,2108,15,4931,96,0,0,3,0,0,9996
2008-014517,014517,2008,06,34,2108,17,3531,96,1,1,0,0,0,9996
2008-014518,014518,2008,06,34,2108,18,3551,96,1,1,0,0,0,9996
2008-014518,014518,2008,06,34,2108,18,4841,96,0,0,1,0,0,9996
2008-014519,014519,2008,06,34,2108,19,3551,96,0,0,1,0,0,9996
2008-014519,014519,2008,06,34,2108,19,4841,96,0,0,2,0,0,9996
2008-014520,014520,2008,06,34,2108,20,3551,96,1,1,0,0,0,9996
2008-014521,014521,2008,06,34,2108,21,4841,96,0,0,3,0,0,9996
2008-014522,014522,2008,06,34,2108,22,3551,96,0,0,1,0,0,9996
2008-014523,014523,2008,06,34,2108,23,3551,96,1,1,0,0,0,9996
2008-014523,014523,2008,06,34,2108,23,4841,96,0,0,2,0,0,9996
2008-014523,014523,2008,06,34,2108,23,4931,96,0,0,2,0,0,9996
2008-014524,014524,2008,06,34,2108,24,3551,96,1,0,1,0,0,9996
2008-014524,014524,2008,06,34,2108,24,4841,96,0,0,1,0,0,9996
2008-014525,014525,2008,06,34,2108,25,3551,96,1,0,1,0,0,9996
2008-014526,014526,2008,06,34,2108,26,3531,96,1,1,0,0,0,9996
2008-014527,014527,2008,06,34,2108,27,4821,96,1,1,0,0,0,9996
2008-014530,014530,2008,06,34,2108,30,3551,96,0,0,1,0,0,9996
2008-014534,014534,2008,06,34,2108,34,3551,96,0,0,1,0,0,9996
2008-014534,014534,2008,06,34,2108,34,4841,96,0,0,1,0,0,9996
2008-014535,014535,2008,06,34,2108,35,3551,96,0,0,1,0,0,9996
2008-014535,014535,2008,06,34,2108,35,4841,96,0,0,1,0,0,9996
2008-014535,014535,2008,06,34,2108,35,4931,96,0,0,1,0,0,9996
2008-014536,014536,2008,06,34,2108,36,3551,96,0,0,3,0,0,9996
2008-014537,014537,2008,06,34,2108,37,4841,96,0,0,3,0,0,9996
2008-014537,014537,2008,06,34,2108,37,4931,96,0,0,1,0,0,9996
