id,tracker,year,month,stcode,control,docno,species,othlp,kept,observe,alive,dead,sell,weighed
2004-001407,001407,2004,06,24,1202,07,4931,96,0,9996,1,0,0,9996
2004-001408,001408,2004,06,24,1202,08,4931,96,0,9996,2,0,0,9996
2004-001408,001408,2004,06,24,1202,08,3551,96,0,9996,2,0,0,9996
2004-001501,001501,2004,06,34,2101,01,4931,96,0,9996,1,0,0,9996
2004-001501,001501,2004,06,34,2101,01,3551,96,0,9996,4,0,0,9996
2004-001601,001601,2004,06,24,2210,01,3551,96,1,9996,0,0,0,9996
2004-001601,001601,2004,06,24,2210,01,4821,96,0,9996,2,0,0,9996
2004-001901,001901,2004,06,34,2204,01,230,BLUEFISH,8,9996,0,0,0,9996
2004-001901,001901,2004,06,34,2204,01,4931,96,0,9996,2,0,0,9996
2004-001902,001902,2004,06,34,2204,02,230,BLUEFISH,9,9996,20,0,0,9996
2004-001902,001902,2004,06,34,2204,02,4931,96,0,9996,3,0,0,9996
2004-001903,001903,2004,06,34,2204,03,3551,96,2,9996,0,0,0,9996
2004-001903,001903,2004,06,34,2204,03,4931,96,0,9996,12,0,0,9996
2004-001904,001904,2004,06,34,2204,04,230,BLUEFISH,15,9996,40,0,0,9996
2004-002001,002001,2004,06,24,2203,01,230,BLUEFISH,8,9996,9,0,0,9996
2004-002001,002001,2004,06,24,2203,01,3551,96,1,9996,1,0,0,9996
2004-002001,002001,2004,06,24,2203,01,4841,96,0,9996,1,0,0,9996
2004-002001,002001,2004,06,24,2203,01,3531,96,0,9996,1,0,0,9996
2004-002101,002101,2004,06,51,2103,01,4711,96,1,9996,0,0,0,9996
2004-002101,002101,2004,06,51,2103,01,4661,96,1,9996,0,0,0,9996
2004-002201,002201,2004,06,51,2106,01,4711,96,1,9996,0,0,0,9996
2004-002202,002202,2004,06,51,2106,02,4711,96,1,9996,0,0,0,9996
2004-002202,002202,2004,06,51,2106,02,1050,96,1,9996,0,0,0,9996
2004-002203,002203,2004,06,51,2106,03,4711,96,5,9996,0,0,0,9996
2004-002203,002203,2004,06,51,2106,03,1050,96,1,9996,0,0,0,9996
2004-002204,002204,2004,06,51,2106,04,1050,96,2,9996,0,0,0,9996
2004-002701,002701,2004,06,24,2205,01,4881,SPINNER SHARK,0,9996,1,0,0,9996
2004-002701,002701,2004,06,24,2205,01,3551,96,0,9996,1,0,0,9996
2004-002701,002701,2004,06,24,2205,01,230,BLUEFISH,0,9996,2,0,0,9996
2004-002801,002801,2004,06,24,1108,01,4841,96,0,9996,1,0,0,9996
2004-002802,002802,2004,06,24,1108,02,4841,96,0,9996,3,0,0,9996
2004-002803,002803,2004,06,24,1108,03,4841,96,0,9996,3,0,0,9996
2004-002804,002804,2004,06,24,1108,04,3551,96,1,9996,0,0,0,9996
2004-003101,003101,2004,06,51,1110,01,4711,96,12,9996,0,0,0,9996
2004-003101,003101,2004,06,51,1110,01,1050,96,6,9996,0,0,0,9996
2004-003101,003101,2004,06,51,1110,01,3551,96,1,9996,0,0,0,9996
2004-003102,003102,2004,06,51,1110,02,4711,96,1,9996,0,0,0,9996
2004-003102,003102,2004,06,51,1110,02,2171,96,1,9996,0,0,0,9996
2004-003102,003102,2004,06,51,1110,02,1050,96,1,9996,0,0,0,9996
2004-003103,003103,2004,06,51,1110,03,4711,96,9,9996,0,0,0,9996
2004-003103,003103,2004,06,51,1110,03,1050,96,8,9996,0,0,0,9996
2004-003104,003104,2004,06,51,1110,04,4711,96,6,9996,0,0,0,9996
2004-003104,003104,2004,06,51,1110,04,1050,96,4,9996,0,0,0,9996
2004-003104,003104,2004,06,51,1110,04,4661,96,1,9996,0,0,0,9996
2004-003301,003301,2004,06,24,1106,01,230,BLUEFISH,1,9996,0,0,0,9996
2004-003301,003301,2004,06,24,1106,01,4931,96,0,9996,2,0,0,9996
2004-003301,003301,2004,06,24,1106,01,3551,96,0,9996,3,0,0,9996
2004-003302,003302,2004,06,24,1106,02,230,BLUEFISH,2,9996,0,0,0,9996
2004-003302,003302,2004,06,24,1106,02,3551,96,1,9996,0,0,0,9996
2004-003303,003303,2004,06,24,1106,03,4711,96,12,9996,0,0,0,9996
2004-003303,003303,2004,06,24,1106,03,1050,96,2,9996,0,0,0,9996
2004-003304,003304,2004,06,24,1106,04,3551,96,1,9996,4,0,0,9996
2004-003304,003304,2004,06,24,1106,04,4931,96,0,9996,2,0,0,9996
2004-003305,003305,2004,06,24,1106,05,4711,96,3,9996,0,0,0,9996
2004-003401,003401,2004,06,51,1202,01,4711,96,6,9996,0,0,0,9996
2004-003401,003401,2004,06,51,1202,01,1050,96,1,9996,0,0,0,9996
2004-003701,003701,2004,06,51,1108,01,4711,96,6,9996,0,0,0,9996
2004-003701,003701,2004,06,51,1108,01,4661,96,0,9996,6,0,0,9996
2004-003702,003702,2004,06,51,1108,02,4711,96,2,9996,0,0,0,9996
2004-003703,003703,2004,06,51,1108,03,4711,96,9,9996,0,0,0,9996
2004-003703,003703,2004,06,51,1108,03,1050,96,1,9996,0,0,0,9996
2004-003703,003703,2004,06,51,1108,03,4661,96,0,9996,2,0,0,9996
2004-003704,003704,2004,06,51,1108,04,4711,96,4,9996,1,0,0,9996
2004-003704,003704,2004,06,51,1108,04,4661,96,0,9996,1,0,0,9996
2004-003705,003705,2004,06,51,1108,05,4711,96,4,9996,1,0,0,9996
2004-003705,003705,2004,06,51,1108,05,1050,96,1,9996,0,0,0,9996
2004-003705,003705,2004,06,51,1108,05,4661,96,0,9996,4,0,0,9996
2004-003706,003706,2004,06,51,1108,06,4711,96,7,9996,5,0,0,9996
2004-003706,003706,2004,06,51,1108,06,4661,96,1,9996,0,0,0,9996
2004-003707,003707,2004,06,51,1108,07,4711,96,5,9996,0,0,0,9996
2004-003707,003707,2004,06,51,1108,07,4661,96,0,9996,6,0,0,9996
2004-003708,003708,2004,06,51,1108,08,4711,96,13,9996,2,0,0,9996
2004-003709,003709,2004,06,51,1108,09,4711,96,4,9996,3,0,0,9996
2004-003709,003709,2004,06,51,1108,09,4661,96,0,9996,1,0,0,9996
2004-003710,003710,2004,06,51,1108,10,4711,96,3,9996,0,0,0,9996
2004-003901,003901,2004,06,24,1205,01,4711,96,3,9996,3,0,0,9996
2004-003901,003901,2004,06,24,1205,01,1050,96,1,9996,0,0,0,9996
2004-003902,003902,2004,06,24,1205,02,3551,96,1,9996,2,0,0,9996
2004-003902,003902,2004,06,24,1205,02,4931,96,0,9996,3,0,0,9996
2004-003903,003903,2004,06,24,1205,03,3551,96,1,9996,1,0,0,9996
2004-003905,003905,2004,06,24,1205,05,4711,96,7,9996,6,0,0,9996
2004-003906,003906,2004,06,24,1205,06,3551,96,0,9996,4,0,0,9996
2004-003907,003907,2004,06,24,1205,07,4931,96,0,9996,3,0,0,9996
2004-003907,003907,2004,06,24,1205,07,3551,96,0,9996,2,0,0,9996
2004-004001,004001,2004,06,10,1201,01,4711,96,5,9996,0,0,0,9996
2004-004001,004001,2004,06,10,1201,01,330,96,2,9996,0,0,0,9996
2004-004003,004003,2004,06,10,1201,03,3551,96,1,9996,0,0,0,9996
2004-004004,004004,2004,06,10,1201,04,3551,96,1,9996,0,0,0,9996
2004-004005,004005,2004,06,10,1201,05,3551,96,1,9996,0,0,0,9996
2004-004007,004007,2004,06,10,1201,07,3551,96,1,9996,0,0,0,9996
2004-004008,004008,2004,06,10,1201,08,3551,96,1,9996,0,0,0,9996
2004-004009,004009,2004,06,10,1201,09,4931,96,0,9996,1,0,0,9996
2004-004009,004009,2004,06,10,1201,09,3551,96,0,9996,3,0,0,9996
2004-004010,004010,2004,06,10,1201,10,4711,96,2,9996,3,0,0,9996
2004-004011,004011,2004,06,10,1201,11,1050,96,3,9996,1,0,0,9996
2004-004011,004011,2004,06,10,1201,11,4711,96,0,9996,3,0,0,9996
2004-004012,004012,2004,06,10,1201,12,4711,96,5,9996,3,0,0,9996
2004-004013,004013,2004,06,10,1201,13,3551,96,1,9996,0,0,0,9996
2004-004501,004501,2004,06,51,2101,01,4711,96,11,9996,0,0,0,9996
2004-004501,004501,2004,06,51,2101,01,1050,96,3,9996,0,0,0,9996
2004-004601,004601,2004,06,51,1206,01,4711,96,4,9996,0,0,0,9996
2004-004602,004602,2004,06,51,1206,02,3551,96,0,9996,3,0,0,9996
2004-004603,004603,2004,06,51,1206,03,4711,96,6,9996,4,0,0,9996
2004-004604,004604,2004,06,51,1206,04,1050,96,1,9996,0,0,0,9996
2004-004604,004604,2004,06,51,1206,04,4711,96,0,9996,3,0,0,9996
2004-004901,004901,2004,06,51,2206,01,4711,96,1,9996,0,0,0,9996
2004-004902,004902,2004,06,51,2206,02,4711,96,4,9996,8,0,0,9996
2004-004902,004902,2004,06,51,2206,02,2161,96,0,9996,1,0,0,9996
2004-004903,004903,2004,06,51,2206,03,4711,96,5,9996,3,0,0,9996
2004-004904,004904,2004,06,51,2206,04,4711,96,8,9996,7,0,0,9996
2004-004904,004904,2004,06,51,2206,04,1050,96,1,9996,0,0,0,9996
2004-004904,004904,2004,06,51,2206,04,4661,96,0,9996,1,0,0,9996
2004-005001,005001,2004,06,10,2102,01,3551,96,1,9996,2,0,0,9996
2004-005201,005201,2004,06,34,2108,01,3551,96,1,9996,0,0,0,9996
2004-005501,005501,2004,06,36,1102,01,4931,96,0,9996,6,0,0,9996
2004-005502,005502,2004,06,36,1102,02,4931,96,0,9996,6,0,0,9996
2004-005503,005503,2004,06,36,1102,03,4931,96,2,9996,2,0,0,9996
2004-005601,005601,2004,06,36,2102,01,230,BLUEFISH,2,9996,0,0,0,9996
2004-005601,005601,2004,06,36,2102,01,4931,96,0,9996,6,0,0,9996
2004-005603,005603,2004,06,36,2102,03,230,BLUEFISH,1,9996,0,0,0,9996
2004-005603,005603,2004,06,36,2102,03,4931,96,0,9996,6,0,0,9996
2004-005604,005604,2004,06,36,2102,04,230,BLUEFISH,12,9996,0,0,0,9996
2004-005604,005604,2004,06,36,2102,04,4931,96,1,9996,1,0,0,9996
2004-005701,005701,2004,06,34,2205,01,4931,96,0,9996,7,0,0,9996
2004-005801,005801,2004,06,51,2216,01,4711,96,8,9996,10,0,0,9996
2004-005802,005802,2004,06,51,2216,02,4711,96,14,9996,4,0,0,9996
2004-005802,005802,2004,06,51,2216,02,330,96,2,9996,0,0,0,9996
2004-005901,005901,2004,06,34,1206,01,3551,96,1,9996,0,0,0,9996
2004-005901,005901,2004,06,34,1206,01,4931,96,0,9996,1,0,0,9996
2004-005902,005902,2004,06,34,1206,02,4931,96,1,9996,0,0,0,9996
2004-005904,005904,2004,06,34,1206,04,3531,96,1,9996,0,0,0,9996
2004-005905,005905,2004,06,34,1206,05,3551,96,1,9996,0,0,0,9996
2004-005905,005905,2004,06,34,1206,05,230,BLUEFISH,0,9996,12,0,0,9996
2004-005907,005907,2004,06,34,1206,07,3551,96,1,9996,0,0,0,9996
2004-005908,005908,2004,06,34,1206,08,3551,96,0,9996,3,0,0,9996
2004-005909,005909,2004,06,34,1206,09,230,BLUEFISH,0,9996,6,0,0,9996
2004-005910,005910,2004,06,34,1206,10,230,BLUEFISH,0,9996,1,0,0,9996
2004-005911,005911,2004,06,34,1206,11,230,BLUEFISH,0,9996,1,1,0,9996
2004-005912,005912,2004,06,34,1206,12,230,BLUEFISH,0,9996,4,0,0,9996
2004-005913,005913,2004,06,34,1206,13,3551,96,0,9996,1,0,0,9996
2004-005914,005914,2004,06,34,1206,14,4931,96,1,9996,2,0,0,9996
2004-005914,005914,2004,06,34,1206,14,3551,96,0,9996,3,0,0,9996
2004-005915,005915,2004,06,34,1206,15,4931,96,0,9996,1,0,0,9996
2004-006001,006001,2004,06,34,1107,01,3551,96,1,9996,0,0,0,9996
2004-006001,006001,2004,06,34,1107,01,4931,96,0,9996,9,0,0,9996
2004-006002,006002,2004,06,34,1107,02,3551,96,1,9996,0,0,0,9996
2004-006002,006002,2004,06,34,1107,02,4931,96,0,9996,1,0,0,9996
2004-006003,006003,2004,06,34,1107,03,3551,96,1,9996,0,0,0,9996
2004-006003,006003,2004,06,34,1107,03,4931,96,0,9996,2,0,0,9996
2004-006004,006004,2004,06,34,1107,04,3551,96,1,9996,0,0,0,9996
2004-006004,006004,2004,06,34,1107,04,4931,96,0,9996,1,0,0,9996
2004-006005,006005,2004,06,34,1107,05,3551,96,1,9996,0,0,0,9996
2004-006006,006006,2004,06,34,1107,06,3551,96,1,9996,0,0,0,9996
2004-006006,006006,2004,06,34,1107,06,4931,96,0,9996,1,0,0,9996
2004-006007,006007,2004,06,34,1107,07,3551,96,1,9996,0,0,0,9996
2004-006008,006008,2004,06,34,1107,08,3551,96,1,9996,0,0,0,9996
2004-006008,006008,2004,06,34,1107,08,4931,96,0,9996,11,0,0,9996
2004-006009,006009,2004,06,34,1107,09,3551,96,1,9996,2,0,0,9996
2004-006010,006010,2004,06,34,1107,10,3551,96,1,9996,1,0,0,9996
2004-006011,006011,2004,06,34,1107,11,4931,96,1,9996,1,0,0,9996
2004-006011,006011,2004,06,34,1107,11,3551,96,0,9996,1,0,0,9996
2004-006012,006012,2004,06,34,1107,12,3551,96,1,9996,3,0,0,9996
2004-006012,006012,2004,06,34,1107,12,4931,96,0,9996,7,0,0,9996
2004-006013,006013,2004,06,34,1107,13,3551,96,1,9996,1,0,0,9996
2004-006013,006013,2004,06,34,1107,13,4931,96,0,9996,1,0,0,9996
2004-006014,006014,2004,06,34,1107,14,3551,96,1,9996,2,0,0,9996
2004-006014,006014,2004,06,34,1107,14,4931,96,0,9996,2,0,0,9996
2004-006015,006015,2004,06,34,1107,15,3551,96,1,9996,1,0,0,9996
2004-006016,006016,2004,06,34,1107,16,3551,96,1,9996,1,0,0,9996
2004-006016,006016,2004,06,34,1107,16,4931,96,0,9996,1,0,0,9996
2004-006017,006017,2004,06,34,1107,17,4931,96,1,9996,5,0,0,9996
2004-006017,006017,2004,06,34,1107,17,3551,96,0,9996,1,0,0,9996
2004-006018,006018,2004,06,34,1107,18,3551,96,1,9996,0,0,0,9996
2004-006018,006018,2004,06,34,1107,18,4931,96,0,9996,3,0,0,9996
2004-006019,006019,2004,06,34,1107,19,3551,96,1,9996,2,0,0,9996
2004-006019,006019,2004,06,34,1107,19,4931,96,0,9996,1,0,0,9996
2004-006020,006020,2004,06,34,1107,20,4931,96,1,9996,2,0,0,9996
2004-006020,006020,2004,06,34,1107,20,3551,96,0,9996,1,0,0,9996
2004-006021,006021,2004,06,34,1107,21,3551,96,1,9996,0,0,0,9996
2004-006021,006021,2004,06,34,1107,21,4931,96,0,9996,1,0,0,9996
2004-006022,006022,2004,06,34,1107,22,3551,96,1,9996,1,0,0,9996
2004-006023,006023,2004,06,34,1107,23,4931,96,1,9996,0,0,0,9996
2004-006023,006023,2004,06,34,1107,23,3551,96,0,9996,3,0,0,9996
2004-006024,006024,2004,06,34,1107,24,3531,96,1,9996,0,0,0,9996
2004-006024,006024,2004,06,34,1107,24,4931,96,0,9996,1,0,0,9996
2004-006024,006024,2004,06,34,1107,24,3551,96,0,9996,1,0,0,9996
2004-006026,006026,2004,06,34,1107,26,230,BLUEFISH,15,9996,30,0,0,9996
2004-006026,006026,2004,06,34,1107,26,3551,96,1,9996,0,0,0,9996
2004-006027,006027,2004,06,34,1107,27,3551,96,1,9996,1,0,0,9996
2004-006027,006027,2004,06,34,1107,27,4931,96,0,9996,6,0,0,9996
2004-006028,006028,2004,06,34,1107,28,3551,96,1,9996,1,0,0,9996
2004-006028,006028,2004,06,34,1107,28,4931,96,0,9996,2,0,0,9996
2004-006029,006029,2004,06,34,1107,29,4931,96,1,9996,0,0,0,9996
2004-006030,006030,2004,06,34,1107,30,3531,96,1,9996,0,0,0,9996
2004-006031,006031,2004,06,34,1107,31,4931,96,1,9996,12,0,0,9996
2004-006031,006031,2004,06,34,1107,31,3551,96,0,9996,1,0,0,9996
2004-006032,006032,2004,06,34,1107,32,3551,96,1,9996,1,0,0,9996
2004-006032,006032,2004,06,34,1107,32,4931,96,0,9996,5,0,0,9996
2004-006033,006033,2004,06,34,1107,33,4931,96,1,9996,10,0,0,9996
2004-006033,006033,2004,06,34,1107,33,3551,96,0,9996,1,0,0,9996
2004-006034,006034,2004,06,34,1107,34,4931,96,1,9996,5,0,0,9996
2004-006035,006035,2004,06,34,1107,35,4931,96,1,9996,0,0,0,9996
2004-006036,006036,2004,06,34,1107,36,4931,96,0,9996,2,0,0,9996
2004-006036,006036,2004,06,34,1107,36,3551,96,0,9996,3,0,0,9996
2004-006037,006037,2004,06,34,1107,37,4931,96,1,9996,0,0,0,9996
2004-006038,006038,2004,06,34,1107,38,3551,96,1,9996,0,0,0,9996
2004-006038,006038,2004,06,34,1107,38,4931,96,0,9996,5,0,0,9996
2004-006039,006039,2004,06,34,1107,39,4931,96,1,9996,14,0,0,9996
2004-006040,006040,2004,06,34,1107,40,3551,96,1,9996,1,0,0,9996
2004-006040,006040,2004,06,34,1107,40,4931,96,0,9996,7,0,0,9996
2004-006041,006041,2004,06,34,1107,41,4931,96,1,9996,10,0,0,9996
2004-006042,006042,2004,06,34,1107,42,4931,96,1,9996,9,0,0,9996
2004-006043,006043,2004,06,34,1107,43,3551,96,1,9996,0,0,0,9996
2004-006043,006043,2004,06,34,1107,43,4931,96,0,9996,2,0,0,9996
2004-006044,006044,2004,06,34,1107,44,3551,96,1,9996,0,0,0,9996
2004-006044,006044,2004,06,34,1107,44,4931,96,0,9996,10,0,0,9996
2004-006045,006045,2004,06,34,1107,45,3551,96,1,9996,0,0,0,9996
2004-006045,006045,2004,06,34,1107,45,230,BLUEFISH,0,9996,6,0,0,9996
2004-006046,006046,2004,06,34,1107,46,3350,BLACK SEABASS,2,9996,2,0,0,9996
2004-006046,006046,2004,06,34,1107,46,1219,SUMMER FLOUNDER,0,9996,2,0,0,9996
2004-006047,006047,2004,06,34,1107,47,4931,96,0,9996,1,0,0,9996
2004-006048,006048,2004,06,34,1107,48,4931,96,0,9996,1,0,0,9996
2004-006049,006049,2004,06,34,1107,49,3551,96,1,9996,1,0,0,9996
2004-006049,006049,2004,06,34,1107,49,4931,96,0,9996,9,0,0,9996
2004-006050,006050,2004,06,34,1107,50,4931,96,0,9996,1,0,0,9996
2004-006051,006051,2004,06,34,1107,51,3551,96,1,9996,0,0,0,9996
2004-006051,006051,2004,06,34,1107,51,4931,96,0,9996,1,0,0,9996
2004-006052,006052,2004,06,34,1107,52,4931,96,0,9996,1,0,0,9996
2004-006052,006052,2004,06,34,1107,52,3551,96,0,9996,1,0,0,9996
2004-006054,006054,2004,06,34,1107,54,4931,96,0,9996,14,0,0,9996
2004-006054,006054,2004,06,34,1107,54,3551,96,0,9996,4,0,0,9996
2004-006055,006055,2004,06,34,1107,55,4931,96,0,9996,10,0,0,9996
2004-006056,006056,2004,06,34,1107,56,4931,96,0,9996,1,0,0,9996
2004-006057,006057,2004,06,34,1107,57,4931,96,0,9996,6,0,0,9996
2004-006057,006057,2004,06,34,1107,57,3551,96,0,9996,5,0,0,9996
2004-006058,006058,2004,06,34,1107,58,4931,96,0,9996,6,0,0,9996
2004-006058,006058,2004,06,34,1107,58,3551,96,0,9996,2,0,0,9996
2004-006059,006059,2004,06,34,1107,59,4931,96,0,9996,1,0,0,9996
2004-006060,006060,2004,06,34,1107,60,3551,96,1,9996,0,0,0,9996
2004-006060,006060,2004,06,34,1107,60,4931,96,0,9996,4,0,0,9996
2004-006061,006061,2004,06,34,1107,61,3551,96,1,9996,0,0,0,9996
2004-006061,006061,2004,06,34,1107,61,4931,96,0,9996,13,0,0,9996
2004-006062,006062,2004,06,34,1107,62,4931,96,0,9996,2,0,0,9996
2004-006062,006062,2004,06,34,1107,62,3551,96,0,9996,2,0,0,9996
2004-006063,006063,2004,06,34,1107,63,4931,96,0,9996,7,0,0,9996
2004-006065,006065,2004,06,34,1107,65,230,BLUEFISH,1,9996,0,0,0,9996
2004-006066,006066,2004,06,34,1107,66,3551,96,1,9996,0,0,0,9996
2004-006067,006067,2004,06,34,1107,67,3551,96,0,9996,1,0,0,9996
2004-006101,006101,2004,06,34,2112,01,230,BLUEFISH,4,9996,6,0,0,9996
2004-006102,006102,2004,06,34,2112,02,3551,96,1,9996,0,0,0,9996
2004-006102,006102,2004,06,34,2112,02,4841,96,0,9996,1,0,0,9996
2004-006103,006103,2004,06,34,2112,03,3551,96,0,9996,4,0,0,9996
2004-006104,006104,2004,06,34,2112,04,3551,96,1,9996,0,0,0,9996
2004-006201,006201,2004,06,10,2103,01,330,96,0,9996,6,0,0,9996
2004-006202,006202,2004,06,10,2103,02,3551,96,1,9996,1,0,0,9996
2004-006202,006202,2004,06,10,2103,02,4841,96,0,9996,1,0,0,9996
2004-006203,006203,2004,06,10,2103,03,3551,96,0,9996,1,0,0,9996
2004-006204,006204,2004,06,10,2103,04,4841,96,0,9996,3,0,0,9996
2004-006204,006204,2004,06,10,2103,04,3551,96,0,9996,3,0,0,9996
2004-006205,006205,2004,06,10,2103,05,4711,96,1,9996,0,0,0,9996
2004-006301,006301,2004,06,51,2208,01,4711,96,18,9996,0,0,0,9996
2004-006302,006302,2004,06,51,2208,02,4711,96,10,9996,6,0,0,9996
2004-006401,006401,2004,06,51,1104,01,4711,96,3,9996,5,0,0,9996
2004-006401,006401,2004,06,51,1104,01,4681,96,0,9996,2,0,0,9996
2004-006402,006402,2004,06,51,1104,02,1050,96,4,9996,0,0,0,9996
2004-006402,006402,2004,06,51,1104,02,4711,96,2,9996,5,0,0,9996
2004-006402,006402,2004,06,51,1104,02,4661,96,2,9996,0,0,0,9996
2004-006501,006501,2004,06,24,1105,01,4711,96,2,9996,1,0,0,9996
2004-006502,006502,2004,06,24,1105,02,4711,96,6,9996,5,0,0,9996
2004-006503,006503,2004,06,24,1105,03,4711,96,2,9996,1,0,0,9996
2004-006601,006601,2004,06,24,2111,01,3551,96,1,9996,4,0,0,9996
2004-006602,006602,2004,06,24,2111,02,4711,96,0,9996,5,0,0,9996
2004-006602,006602,2004,06,24,2111,02,330,96,0,9996,1,0,0,9996
2004-006603,006603,2004,06,24,2111,03,3551,96,1,9996,1,0,0,9996
2004-006603,006603,2004,06,24,2111,03,4841,96,0,9996,2,0,0,9996
2004-006604,006604,2004,06,24,2111,04,3551,96,1,9996,1,0,0,9996
2004-006604,006604,2004,06,24,2111,04,4841,96,0,9996,2,0,0,9996
2004-006605,006605,2004,06,24,2111,05,3551,96,1,9996,0,0,0,9996
2004-006605,006605,2004,06,24,2111,05,4931,96,0,9996,1,0,0,9996
2004-006606,006606,2004,06,24,2111,06,3551,96,1,9996,0,0,0,9996
2004-006608,006608,2004,06,24,2111,08,4841,96,0,9996,3,0,0,9996
2004-006609,006609,2004,06,24,2111,09,3551,96,1,9996,0,0,0,9996
2004-006611,006611,2004,06,24,2111,11,3551,96,0,9996,2,0,0,9996
2004-006612,006612,2004,06,24,2111,12,3551,96,0,9996,1,0,0,9996
2004-006704,006704,2004,06,24,1104,04,3551,96,1,9996,2,0,0,9996
2004-006705,006705,2004,06,24,1104,05,4841,96,0,9996,2,0,0,9996
2004-006705,006705,2004,06,24,1104,05,3551,96,0,9996,1,0,0,9996
2004-006707,006707,2004,06,24,1104,07,4711,96,1,9996,0,0,0,9996
2004-006707,006707,2004,06,24,1104,07,4661,96,0,9996,1,0,0,9996
2004-006709,006709,2004,06,24,1104,09,3551,96,1,9996,1,0,0,9996
2004-006710,006710,2004,06,24,1104,10,4841,96,0,9996,2,0,0,9996
2004-006710,006710,2004,06,24,1104,10,3551,96,0,9996,2,0,0,9996
2004-006713,006713,2004,06,24,1104,13,4711,96,1,9996,0,0,0,9996
2004-006714,006714,2004,06,24,1104,14,4711,96,0,9996,4,0,0,9996
2004-006716,006716,2004,06,24,1104,16,3551,96,1,9996,1,0,0,9996
2004-006717,006717,2004,06,24,1104,17,3551,96,0,9996,1,0,0,9996
2004-006718,006718,2004,06,24,1104,18,3551,96,1,9996,0,0,0,9996
2004-006718,006718,2004,06,24,1104,18,4841,96,0,9996,1,0,0,9996
2004-006719,006719,2004,06,24,1104,19,4841,96,0,9996,1,0,0,9996
