tracker,tcode,ppstfips,ppstate,tourn_name,docno,hook_oth,fm_other_oth,location,intcode,stcode,inttime,control,siteno,cluster,sitetype,prim_op,todayt,category,perm_ver,returnt,prim1,prim2,tourn,hook,lines,fhours,bt_live,bt_art,bt_dead,fm_troll,fm_chum,fm_chunk,fm_other,party,latddmm,londdmm,miles,depth,sst,proxy,contact,catch,faxno,tifno,year,enterr,interr,permismt,filestat,month,day,intdate,batch,site_no,county,mstarea,m_index,merrflag,mprobfld,onlist,measur,fm_other_other,id
17,6,25,MA,6,03,6,6,PEAKED HILL,6698,25,1440,2107,0279,18,3,2,1,3,1,1430,4678,9996,2,2,4,6,0,1,0,1,0,0,0,4,4205,7007,1,125,57,2,1,1,maoc2107.tif,00057784.tif,2012,0,0,0,ORIGINAL,10,03,19269,1771,0010279,001,2,223,0,,Y,2,,2012-177103
17,6,25,MA,6,04,6,BALLOONS,SW CORNER,6698,25,1540,2107,0279,18,3,1,2,3,6,1525,4671,9996,2,2,3,11,1,0,0,0,0,0,1,2,4210,7015,6,196,63,2,1,1,maoc2107.tif,00057786.tif,2012,0,1,0,ORIGINAL,10,03,19269,1771,0010279,001,2,224,0,,N,2,,2012-177104
17,6,34,NJ,6,01,6,6,TRILPE ZEROS,2836,51,1815,2103,0088,3,1,1,2,2,1,1805,2161,7777,2,1,5,7,0,0,1,1,0,0,0,4,3615,7450,60,300,76,2,1,1,vaoc2103.tif,00057808.tif,2012,0,0,0,ORIGINAL,10,04,19270,1779,8100088,810,8,400,0,,Y,2,,2012-177901
17,6,09,CT,6,01,6,CASTING,RACE ROCK,7430,09,1730,2221,0673,7,3,1,2,4,6,1725,4681,9996,2,2,2,4,0,1,0,0,0,0,1,1,4115,7200,3,200,98,2,1,2,ctoc2221.tif,00057826.tif,2012,0,0,0,ORIGINAL,10,05,19271,1783,0110673,011,3,89,0,,N,2,,2012-178301
17,6,98,98,6,02,6,CASTING,BUSHY POINT,7430,09,1725,2221,0673,7,3,1,2,4,6,1720,4681,9996,2,2,1,2,0,1,0,0,0,0,1,1,4119,7202,1,20,66,2,1,2,ctoc2221.tif,00057827.tif,2012,0,0,0,ORIGINAL,10,05,19271,1783,0110673,011,3,90,1,Q26;,N,2,,2012-178302
17,6,09,CT,6,03,6,CASTING,WATCH HILL,7430,09,1735,2221,0673,7,3,1,2,4,6,1725,4681,9996,2,2,2,8,0,1,0,0,0,0,1,2,4118,7151,5,50,65,2,1,2,ctoc2221.tif,00057828.tif,2012,0,0,0,ORIGINAL,10,05,19271,1783,0110673,011,3,91,0,,N,2,,2012-178303
17,6,09,CT,6,04,6,CASTING,THE RACE,7430,09,1740,2221,0673,7,3,1,2,4,6,1725,4681,9996,2,2,2,4,0,1,1,0,0,0,1,2,4115,7200,5,100,67,2,1,2,ctoc2221.tif,00057829.tif,2012,0,0,0,ORIGINAL,10,05,19271,1783,0110673,011,3,95,0,,N,2,,2012-178304
17,6,09,CT,6,05,6,CASTING,MONTAUK,7430,09,1810,2221,0672,7,3,1,2,4,6,1800,4681,9996,2,2,2,8,0,1,0,0,0,0,1,2,4118,7151,1,32,98,2,1,1,ctoc2221.tif,00057830.tif,2012,1,0,0,ORIGINAL,10,05,19271,1783,0110672,011,3,94,0,,N,2,,2012-178305
17,6,25,MA,6,06,6,CASTING,MONTAUK,7430,09,1815,2221,0672,7,1,1,2,4,6,1800,4681,330,2,2,2,8,0,1,0,0,0,0,1,2,4104,7151,1,20,64,2,1,1,ctoc2221.tif,00057832.tif,2012,0,0,0,ORIGINAL,10,05,19271,1783,0110672,011,3,96,1,Q26;,N,2,,2012-178306
17,6,25,MA,6,07,6,FLY FISHING,MONTAUK POINT,7430,09,1850,2221,0673,7,3,1,2,4,6,1845,4681,9996,2,2,1,9,0,1,0,0,0,0,1,1,4104,7151,1,35,98,2,1,1,ctoc2221.tif,00057834.tif,2012,0,0,0,ORIGINAL,10,05,19271,1783,0110673,011,3,97,0,,N,2,,2012-178307
17,6,09,CT,6,08,6,CASTING,VALIANT ROCK,7430,09,1905,2221,0673,7,3,1,2,4,6,1900,4681,9996,2,12,2,6,0,1,0,1,0,0,1,2,4113,7204,4,25,68,2,1,2,ctoc2221.tif,00057836.tif,2012,0,0,0,ORIGINAL,10,05,19271,1783,0110673,011,3,92,0,,N,2,,2012-178308
17,6,09,CT,6,09,6,FLY CASTING,MONTAUK POINT,7430,09,1930,2221,0672,7,1,1,2,4,6,1925,4681,330,2,2,2,8,0,1,0,0,0,0,1,2,4104,7151,1,30,65,2,1,1,ctoc2221.tif,00057837.tif,2012,0,0,0,ORIGINAL,10,05,19271,1783,0110672,011,3,93,0,,N,2,,2012-178309
17,6,10,DE,6,01,6,6,HOT DOG,6478,10,1645,1101,1599,2,1,1,2,2,1,1620,4711,9996,2,2,10,12,0,1,1,1,0,0,0,2,3806,7417,45,180,72,2,1,1,deoc1101.tif,00057841.tif,2012,1,0,0,ORIGINAL,10,07,19273,1784,0051599,005,6,99,0,,Y,2,,2012-178401
17,6,24,MD,6,01,6,6,WILMINGTON CANYON,6447,10,1604,1103,1599,2,1,1,2,2,1,1545,4711,9996,2,12,7,24,0,0,1,1,0,1,0,6,3824,7327,90,3000,73,2,1,1,deoc1103.tif,00057845.tif,2012,0,0,0,ORIGINAL,10,06,19272,1785,0051599,005,6,103,0,,Y,2,,2012-178501
17,6,51,VA,6,02,6,6,HOT DOG,6447,10,1713,1103,1599,2,1,1,2,2,1,1700,4720,9996,2,12,7,7,0,1,1,1,0,0,0,4,3806,7417,45,180,71,2,1,1,deoc1103.tif,00057847.tif,2012,0,0,0,ORIGINAL,10,06,19272,1785,0051599,005,6,102,0,,Y,2,,2012-178502
17,6,10,DE,6,03,6,6,WILMINGTON CANYON,6447,10,1741,1103,1599,2,1,1,2,2,1,1730,4711,9996,2,2,9,5,0,0,1,1,0,0,0,3,3824,7327,70,600,71,2,2,1,deoc1103.tif,00057849.tif,2012,0,0,0,ORIGINAL,10,06,19272,1785,0051599,005,6,100,0,,Y,1,,2012-178503
17,6,10,DE,6,04,6,6,30 FATHOMS,6447,10,1828,1103,1599,2,1,2,2,2,1,1820,4711,9996,2,12,8,6,0,1,1,1,0,0,0,2,9998,9998,40,210,71,2,2,1,deoc1103.tif,00057851.tif,2012,0,0,0,ORIGINAL,10,06,19272,1785,0051599,005,6,101,0,,Y,1,,2012-178504
17,6,44,RI,6,01,6,LIVE LINE,STELLWAGEN BANK,7435,25,1520,1102,0024,15,1,1,2,1,1,1500,4671,9996,2,1,4,7,1,0,0,0,1,0,1,4,4216,7017,18,230,59,2,2,2,maoc1102.tif,00057859.tif,2012,1,0,0,ORIGINAL,10,07,19273,1788,0090024,009,2,139,0,,Y,2,,2012-178801
17,6,25,MA,6,02,6,LIVE LINE,STELLWAGEN BANK,7435,25,1630,1102,0024,15,1,2,2,3,1,1615,4671,9996,2,1,3,8,1,0,0,0,1,0,1,3,4216,7017,17,300,59,2,2,2,maoc1102.tif,00057860.tif,2012,0,0,0,ORIGINAL,10,07,19273,1788,0090024,009,2,137,0,,Y,2,,2012-178802
17,6,25,MA,6,03,6,LIVE LINE,STELLWAGEN BANK,7435,25,1755,1102,0024,15,1,2,2,3,1,1745,4671,9996,2,1,3,7,1,0,0,0,0,0,1,2,4225,7025,18,290,58,2,2,2,maoc1102.tif,00057861.tif,2012,0,0,0,ORIGINAL,10,07,19273,1788,0090024,009,2,138,0,,Y,2,,2012-178803
17,6,25,MA,6,01,6,6,THE SWORD,7405,25,1510,1107,0406,6,1,1,2,1,1,1300,4671,9996,2,2,6,17,0,1,1,1,0,0,0,4,4128,6921,30,400,65,1,1,1,maoc1107.tif,00057865.tif,2012,0,0,0,ORIGINAL,10,06,19272,1789,0010406,001,2,145,0,,Y,2,,2012-178901
17,6,36,NY,6,02,6,6,THE SWORD,7405,25,1555,1107,0406,6,1,1,2,1,2,1430,4671,9996,2,2,6,5,0,0,1,1,0,0,0,3,4128,6921,24,400,63,1,1,2,maoc1107.tif,00057867.tif,2012,0,1,1,ORIGINAL,10,06,19272,1789,0010406,001,2,146,0,,Y,2,,2012-178902
17,6,25,MA,6,03,6,6,REGAL SWORD,7405,25,1640,1107,9037,6,2,1,2,2,1,1610,4670,9996,2,2,4,4,0,1,0,1,0,0,0,3,4128,6921,40,300,98,2,1,2,maoc1107.tif,00057868.tif,2012,0,1,0,ORIGINAL,10,06,19272,1789,0019037,001,2,147,0,,Y,2,,2012-178903
17,6,09,CT,6,01,6,DRIFTING,PEAKED HILL,6698,25,1330,1110,0279,18,3,1,2,2,1,1320,4677,9996,2,2,2,3,1,1,0,1,0,0,1,2,4205,7008,2,125,62,2,1,2,maoc1110.tif,00057871.tif,2012,0,0,0,ORIGINAL,10,07,19273,1790,0010279,001,2,154,0,,Y,2,,2012-179001
17,6,25,MA,6,02,6,BALLOONS,PEAKED HILL,6698,25,1410,1110,0279,18,3,1,2,1,1,1400,4671,9996,2,1,2,5,1,0,0,0,0,0,1,2,4205,7008,2,90,60,2,1,2,maoc1110.tif,00057872.tif,2012,1,0,0,ORIGINAL,10,07,19273,1790,0010279,001,2,155,0,,Y,2,,2012-179002
17,6,25,MA,6,03,6,6,PEAKED HILL,6698,25,1435,1110,0279,18,3,2,1,3,2,1425,4678,9996,2,2,4,8,0,1,0,1,0,0,0,5,4205,7008,2,120,63,2,1,1,maoc1110.tif,00057873.tif,2012,0,0,0,ORIGINAL,10,07,19273,1790,0010279,001,2,153,0,,Y,2,,2012-179003
17,6,25,MA,6,04,6,6,PEAKED HILL,6698,25,1505,1110,0279,18,3,1,2,2,1,1500,4678,9996,2,2,4,6,0,1,0,1,0,0,0,2,4205,7008,2,150,62,1,2,1,maoc1110.tif,00057875.tif,2012,0,0,0,ORIGINAL,10,07,19273,1790,0010279,001,2,151,0,,Y,2,,2012-179004
17,6,25,MA,6,05,6,6,PEAKED HILL,6698,25,1510,1110,0279,18,3,1,2,2,1,1500,4677,9996,2,2,3,6,0,1,0,1,0,0,0,3,4205,7008,2,150,98,2,1,2,maoc1110.tif,00057877.tif,2012,1,0,0,ORIGINAL,10,07,19273,1790,0010279,001,2,152,0,,Y,2,,2012-179005
17,6,44,RI,6,06,6,6,PEAKED HILL,6698,25,1515,1110,0279,18,3,1,2,2,1,1500,4676,9996,2,2,1,1,0,1,0,1,0,0,0,2,4205,7008,2,150,98,2,1,2,maoc1110.tif,00057878.tif,2012,0,0,0,ORIGINAL,10,07,19273,1790,0010279,001,2,149,0,,Y,2,,2012-179006
17,6,25,MA,6,07,6,6,PEAKED HILL,6698,25,1530,1110,0279,18,3,2,1,3,2,1515,4678,9996,2,2,8,7,0,1,0,1,0,0,0,2,4205,7007,2,100,61,2,1,1,maoc1110.tif,00057879.tif,2012,0,0,0,ORIGINAL,10,07,19273,1790,0010279,001,2,150,0,,Y,1,,2012-179007
17,6,25,MA,6,08,6,6,PEAKED HILL,6698,25,1640,1110,0279,18,3,1,2,2,1,1630,4677,9996,2,2,4,3,0,1,0,1,0,0,0,2,4205,7008,1,200,98,1,2,2,maoc1110.tif,00057881.tif,2012,1,0,0,ORIGINAL,10,07,19273,1790,0010279,001,2,148,0,,Y,2,,2012-179008
17,6,24,MD,6,01,6,6,HOT DOG,6936,24,1640,1101,1493,5,1,1,2,2,6,1630,1050,4720,2,2,6,4,0,1,1,1,0,0,0,4,3806,7417,40,120,71,2,1,1,mdoc1101.tif,00057884.tif,2012,0,0,0,ORIGINAL,10,06,19272,1791,0471493,047,7,112,0,,Y,2,,2012-179101
17,6,10,DE,6,02,6,6,POOR MANS CANYON,6936,24,1655,1101,1493,5,1,1,2,2,1,1630,7777,9996,2,2,9,8,0,1,1,1,0,0,0,4,3752,7406,45,240,72,2,1,1,mdoc1101.tif,00057886.tif,2012,0,0,0,ORIGINAL,10,06,19272,1791,0471493,047,7,109,0,,N,1,,2012-179102
17,6,24,MD,6,03,6,6,HOT DOG,6936,24,1710,1101,1493,5,1,1,2,2,1,1630,4656,9996,2,2,6,5,0,1,1,1,0,0,0,2,3806,7417,40,180,67,1,1,1,mdoc1101.tif,00057888.tif,2012,0,0,0,ORIGINAL,10,06,19272,1791,0471493,047,7,111,0,,Y,2,,2012-179103
17,6,12,FL,6,04,6,6,WASHINGTON CANYON,6936,24,1730,1101,1493,5,1,1,2,2,6,1715,4720,9996,2,2,8,7,0,1,1,1,0,0,0,4,3727,7427,45,180,73,1,1,1,mdoc1101.tif,00057890.tif,2012,0,1,0,ORIGINAL,10,06,19272,1791,0471493,047,7,113,0,,N,1,,2012-179104
17,6,10,DE,6,05,6,6,POOR MANS CANYON,6936,24,1805,1101,1493,5,1,1,2,2,1,1730,4720,9996,2,2,6,8,0,1,1,1,0,0,0,4,3752,7406,38,180,72,2,1,1,mdoc1101.tif,00057892.tif,2012,0,0,0,ORIGINAL,10,06,19272,1791,0471493,047,7,110,0,,Y,2,,2012-179105
17,6,24,MD,6,01,6,6,HAMBONE,6555,24,1509,1107,0856,4,3,1,2,2,1,1507,4720,4711,2,2,7,6,0,0,1,1,0,0,0,4,3811,7424,30,140,72,2,1,1,mdoc1107.tif,00057898.tif,2012,0,1,1,ORIGINAL,10,06,19272,1793,0470856,047,7,116,0,,Y,2,,2012-179301
17,6,24,MD,6,02,6,6,POOR MANS CANYON,6555,24,1626,1107,0856,4,3,1,2,2,1,1624,4720,4711,2,2,5,6,0,0,1,1,0,0,0,4,3752,7406,55,250,74,2,1,1,mdoc1107.tif,00057900.tif,2012,0,0,0,ORIGINAL,10,06,19272,1793,0470856,047,7,114,0,,Y,2,,2012-179302
17,6,10,DE,6,03,6,6,SAUSAGES,6555,24,1716,1107,0856,4,3,1,2,2,1,1715,4720,1050,2,2,7,6,0,0,1,1,0,0,0,3,3759,7433,57,220,71,1,1,1,mdoc1107.tif,00057902.tif,2012,0,0,0,ORIGINAL,10,06,19272,1793,0470856,047,7,115,0,,Y,2,,2012-179303
17,6,24,MD,6,04,6,6,HOT DOG,6555,24,1726,1107,0856,4,3,1,2,2,2,1722,1050,4720,2,2,8,7,0,1,1,1,0,0,0,2,3806,7417,47,180,71,1,1,1,mdoc1107.tif,00057904.tif,2012,0,1,0,ORIGINAL,10,06,19272,1793,0470856,047,7,117,0,,N,2,,2012-179304
17,6,24,MD,6,01,6,6,WILMINGTON CANYON,6794,24,1740,2101,0853,3,1,1,2,1,1,1700,4711,9996,2,12,8,30,1,1,1,1,0,1,0,2,3824,7327,75,600,75,2,2,1,mdoc2101.tif,00057968.tif,2012,0,0,0,ORIGINAL,10,05,19271,1797,0470853,047,7,131,1,Q20;,Y,1,,2012-179701
17,6,10,DE,6,02,6,6,HOT DOG,6794,24,1755,2101,0853,3,1,1,2,3,1,1750,4720,9996,2,2,7,7,0,0,1,1,0,0,0,5,3806,7417,42,200,74,2,1,1,mdoc2101.tif,00057970.tif,2012,0,0,0,ORIGINAL,10,05,19271,1797,0470853,047,7,130,0,,Y,2,,2012-179702
17,6,24,MD,6,03,6,6,ROCK PILE,6794,24,1805,2101,0853,3,1,2,1,3,1,1700,4720,9996,2,2,6,8,0,1,1,1,0,0,0,6,3739,7422,52,310,72,1,1,1,mdoc2101.tif,00057972.tif,2012,0,0,0,ORIGINAL,10,05,19271,1797,0470853,047,7,128,0,,Y,2,,2012-179703
17,6,24,MD,6,04,6,6,POOR MANS CANYON,6794,24,1825,2101,0853,3,1,2,1,3,1,1630,7777,9996,2,2,10,6,0,1,1,1,0,0,0,6,3752,7406,45,260,74,2,1,1,mdoc2101.tif,00057974.tif,2012,0,0,0,ORIGINAL,10,05,19271,1797,0470853,047,7,129,0,,Y,2,,2012-179704
17,6,24,MD,6,01,6,6,HOT DOG,6936,24,1650,2201,0938,7,1,2,1,3,1,1630,4720,9996,2,2,8,8,0,0,1,1,0,0,0,4,3806,7417,42,120,98,1,1,1,mdoc2201.tif,00057914.tif,2012,0,0,0,ORIGINAL,10,05,19271,1798,0470938,047,7,135,0,,Y,1,,2012-179801
17,6,10,DE,6,02,6,6,POOR MANS CANYON,6936,24,1815,2201,0938,7,1,1,2,2,1,1800,4720,9996,2,12,7,6,0,0,1,1,0,0,0,4,3752,7406,50,240,80,2,1,1,mdoc2201.tif,00057916.tif,2012,1,0,0,ORIGINAL,10,05,19271,1798,0470938,047,7,136,0,,Y,1,,2012-179802
18,6,34,NJ,6,01,6,6,TOMS CANYON,6013,34,1200,1205,1510,7,1,1,2,2,1,1000,4711,4328,2,12,6,18,0,1,1,1,0,1,0,6,3903,7235,80,600,69,2,1,2,njoc1205.tif,00057939.tif,2012,0,0,0,ORIGINAL,10,06,19272,1804,0291510,029,5,305,0,,Y,2,,2012-180401
18,6,37,NC,6,02,6,6,LINDEN CANYON,6013,34,1430,1205,0186,7,1,2,1,3,1,1300,4711,9996,2,12,6,18,0,1,1,1,0,1,0,6,3845,7256,80,600,70,1,1,1,njoc1205.tif,00057940.tif,2012,0,0,0,ORIGINAL,10,06,19272,1804,0290186,029,5,306,0,,Y,2,,2012-180402
18,6,34,NJ,6,03,6,6,LINDENKOHL CANYON,6013,34,1530,1205,0186,7,1,2,1,3,6,1445,4711,4328,2,1,6,8,0,0,1,0,0,1,0,6,3845,7256,80,507,72,1,1,1,njoc1205.tif,00057942.tif,2012,0,1,0,ORIGINAL,10,06,19272,1804,0290186,029,5,307,0,,N,2,,2012-180403
18,6,34,NJ,6,01,6,CASTING,7,7409,34,1735,2107,9124,8,1,1,2,4,6,1345,4681,9996,2,2,3,4,0,1,1,0,0,1,1,2,9998,9998,3,40,70,2,1,2,njoc2107.tif,00057947.tif,2012,0,1,0,ORIGINAL,10,05,19271,1805,0299124,029,5,310,0,,N,2,,2012-180501
18,6,34,NJ,6,02,6,6,TOMS CANYON,7409,34,1920,2107,1024,8,1,2,1,3,7,1850,4720,4711,2,2,9,9,0,1,1,1,0,1,0,5,9998,9998,72,500,71,2,1,1,njoc2107.tif,00057948.tif,2012,0,1,0,ORIGINAL,10,05,19271,1805,0291024,029,5,309,0,,Y,1,,2012-180502
18,6,34,NJ,6,01,6,6,LINDENKOHL CANYON,7361,34,1530,1106,1131,3,1,1,2,2,1,1430,4711,9996,2,1,5,14,1,0,1,0,0,1,0,6,3845,7256,72,3000,72,2,2,1,njoc1106.tif,00057955.tif,2012,0,0,0,ORIGINAL,10,06,19272,1806,0091131,009,5,296,0,,Y,2,,2012-180601
18,6,10,DE,6,02,6,6,LINDENKOHL CANYON,7361,34,1605,1106,1131,3,1,1,2,2,1,1600,4711,9996,2,12,14,18,1,1,1,1,0,1,0,6,3845,7256,70,1000,72,1,1,1,njoc1106.tif,00057957.tif,2012,0,0,0,ORIGINAL,10,06,19272,1806,0091131,009,5,294,1,Q19;,Y,2,,2012-180602
18,6,34,NJ,6,03,6,6,30  MI OFF,7361,34,1630,1106,1044,3,1,1,2,8,6,1615,1050,4720,2,12,4,4,0,1,1,1,0,0,0,4,9998,9998,30,120,71,1,1,2,njoc1106.tif,00057959.tif,2012,0,0,0,ORIGINAL,10,06,19272,1806,0091044,009,5,297,0,,N,2,,2012-180603
18,6,34,NJ,6,04,6,6,LINDENKOHL CANYON,7361,34,1700,1106,0062,3,1,1,2,2,1,1530,4711,9996,2,1,6,12,0,0,1,0,0,1,0,6,3845,7256,72,3000,74,2,1,1,njoc1106.tif,00057960.tif,2012,0,0,0,ORIGINAL,10,06,19272,1806,0090062,009,5,295,0,,Y,2,,2012-180604
18,T217,09,CT,MMB,01,6,6,DIP,7437,36,800,1204,0037,5,1,1,2,2,1,730,4711,4691,1,12,13,30,1,1,1,1,1,0,0,5,3955,7144,75,3000,73,2,1,1,nyoc1204.tif,00058179.tif,2012,0,0,0,ORIGINAL,10,06,19272,1808,1030037,103,4,484,1,Q19;Q20;,Y,1,,2012-180801
18,T217,36,NY,MMB,02,6,6,FISH TALES,7437,36,1030,1204,0037,5,1,1,2,2,1,1003,4711,4691,1,12,4,24,0,0,1,1,0,1,0,6,4000,7120,68,1000,72,2,1,1,nyoc1204.tif,00058181.tif,2012,0,0,0,ORIGINAL,10,06,19272,1808,1030037,103,4,480,0,,Y,1,,2012-180802
18,6,36,NY,6,03,6,6,FISH TALES,7437,36,1235,1204,0037,5,1,1,2,2,7,1220,4711,4691,2,1,5,14,0,1,1,1,0,1,0,3,4000,7120,75,500,70,2,1,1,nyoc1204.tif,00058184.tif,2012,0,1,0,ORIGINAL,10,06,19272,1808,1030037,103,4,337,0,,Y,1,,2012-180803
18,T217,44,RI,MMB,04,6,6,HUDSON CANYON,7437,36,1430,1204,0037,5,1,1,2,3,6,1420,4711,4691,1,1,8,30,0,0,1,1,0,1,0,6,3930,7220,82,900,71,2,1,1,nyoc1204.tif,00058186.tif,2012,0,0,0,ORIGINAL,10,06,19272,1808,1030037,103,4,482,1,Q20;,Y,1,,2012-180804
18,T217,36,NY,MMB,05,6,6,100 SQUARE,7437,36,1530,1204,0037,5,1,1,2,3,1,1510,4711,4691,1,12,8,19,0,1,1,1,0,1,0,6,3930,7210,100,100,69,2,1,1,nyoc1204.tif,00058188.tif,2012,0,0,0,ORIGINAL,10,06,19272,1808,1030037,103,4,483,0,,Y,1,,2012-180805
18,T217,36,NY,MMB,06,6,6,FISH TALES,7437,36,1545,1204,0037,5,1,1,2,1,1,1545,4711,4701,1,2,6,6,0,1,0,1,0,0,0,2,4000,7120,58,450,68,2,1,1,nyoc1204.tif,00058190.tif,2012,0,0,0,ORIGINAL,10,06,19272,1808,1030037,103,4,481,0,,Y,1,,2012-180806
18,6,25,MA,6,07,TREBLE,CASTING,SHAG WONG,7437,36,1705,1204,0086,5,1,2,1,3,1,1630,4681,9996,2,3,2,8,0,1,0,0,0,0,1,2,4106,7154,1,35,64,2,1,1,nyoc1204.tif,00058192.tif,2012,1,0,0,ORIGINAL,10,06,19272,1808,1030086,103,4,335,0,,Y,2,,2012-180807
18,6,36,NY,6,08,6,CASTING,SHAG WONG REEF,7437,36,1715,1204,0133,5,1,2,1,4,6,1630,4681,9996,2,2,2,7,0,1,0,0,0,0,1,2,4106,7154,1,35,64,2,1,1,nyoc1204.tif,00058194.tif,2012,0,0,0,ORIGINAL,10,06,19272,1808,1030133,103,4,338,0,,N,2,,2012-180808
18,6,09,CT,6,09,6,6,BLOCK CANYON,7437,36,1755,1204,0085,5,1,1,2,2,1,1300,4711,4691,2,12,8,16,0,1,1,1,0,1,0,8,3950,7114,70,1000,70,2,1,1,nyoc1204.tif,00058196.tif,2012,0,0,0,ORIGINAL,10,06,19272,1808,1030085,103,4,336,1,Q15;,Y,2,,2012-180809
18,6,36,NY,6,10,6,CASTING,MONTAUK POINT,7437,36,1820,1204,0135,5,1,1,2,4,6,1745,4681,9996,2,1,2,8,0,1,0,0,0,0,1,3,9997,9997,1,25,64,2,1,1,nyoc1204.tif,00058198.tif,2012,0,1,0,ORIGINAL,10,06,19272,1808,1030135,103,4,339,1,Q24_LONG/LAT;,N,2,,2012-180810
18,6,36,NY,6,11,6,6,SHARKS LEDGE,7437,36,1920,1204,0133,5,1,1,2,3,7,1600,3551,3531,2,1,2,2,0,0,1,0,1,0,0,3,4104,7128,6,115,67,2,1,2,nyoc1204.tif,00058200.tif,2012,0,1,0,ORIGINAL,10,06,19272,1808,1030133,103,4,340,0,,N,2,,2012-180811
18,6,36,NY,6,01,6,6,DIP,7437,36,1700,2206,0086,5,1,1,2,4,6,1645,3551,3531,2,1,3,6,1,0,1,0,1,0,0,3,3955,7144,23,180,64,2,1,2,nyoc2206.tif,00057980.tif,2012,0,1,0,ORIGINAL,10,04,19270,1809,1030086,103,4,367,0,,N,2,,2012-180901
